"",BBK01.QUY039,BBK01.QUY039_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Panama / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:58,
2002-03,4.431,
2002-04,4.279,
2002-05,4.431,
2002-06,4.182,
2002-07,4.264,
2002-08,4.262,
2002-09,3.929,
2002-10,3.844,
2002-11,3.564,
2002-12,3.125,
2003-01,3.278,
2003-02,3.255,
2003-03,2.965,
2003-04,2.813,
2003-05,2.610,
2003-06,2.653,
2003-07,2.692,
2003-08,3.037,
2003-09,2.840,
2003-10,2.907,
2003-11,2.831,
2003-12,2.713,
2004-01,2.541,
2004-02,2.621,
2004-03,2.709,
2004-04,2.686,
2004-05,2.636,
2004-06,2.623,
2004-07,2.591,
2004-08,2.592,
2004-09,2.679,
2004-10,2.614,
2004-11,2.630,
2004-12,2.606,
2005-01,2.672,
2005-02,2.613,
2005-03,2.611,
2005-04,2.586,
2005-05,2.787,
2005-06,2.842,
2005-07,2.839,
2005-08,2.529,
2005-09,2.579,
2005-10,2.538,
2005-11,2.585,
2005-12,2.466,
2006-01,2.458,
2006-02,2.466,
2006-03,2.345,
2006-04,2.252,
2006-05,2.210,
2006-06,2.493,
2006-07,2.515,
2006-08,2.505,
2006-09,2.468,
2006-10,2.551,
2006-11,2.435,
2006-12,2.434,
2007-01,2.495,
2007-02,2.447,
2007-03,2.538,
2007-04,2.610,
2007-05,2.684,
2007-06,2.747,
2007-07,2.953,
2007-08,3.042,
2007-09,3.061,
2007-10,3.099,
2007-11,3.218,
2007-12,3.266,
2008-01,3.261,
2008-02,3.295,
2008-03,3.249,
2008-04,3.381,
2008-05,3.418,
2008-06,3.399,
2008-07,3.474,
2008-08,3.578,
2008-09,3.746,
2008-10,4.071,
2008-11,4.071,
2008-12,3.878,
2009-01,4.123,
2009-02,4.165,
2009-03,4.448,
2009-04,4.431,
2009-05,4.207,
2009-06,4.265,
2009-07,4.228,
2009-08,4.234,
2009-09,4.111,
2009-10,4.069,
2009-11,3.981,
2009-12,4.118,
2010-01,4.199,
2010-02,4.486,
2010-03,4.519,
2010-04,4.718,
2010-05,4.839,
2010-06,4.759,
2010-07,4.264,
2010-08,4.227,
2010-09,3.881,
2010-10,3.762,
2010-11,4.029,
2010-12,3.859,
2011-01,3.986,
2011-02,3.923,
2011-03,3.784,
2011-04,3.619,
2011-05,3.751,
2011-06,3.736,
2011-07,3.809,
2011-08,3.742,
2011-09,3.805,
2011-10,3.671,
2011-11,3.852,
2011-12,3.971,
2012-01,3.887,
2012-02,3.787,
2012-03,3.571,
2012-04,3.518,
2012-05,3.657,
2012-06,3.619,
2012-07,3.701,
2012-08,3.598,
2012-09,3.506,
2012-10,3.367,
2012-11,3.411,
2012-12,3.403,
2013-01,3.284,
2013-02,3.351,
2013-03,3.345,
2013-04,3.275,
2013-05,3.425,
2013-06,3.416,
2013-07,3.410,
2013-08,3.425,
2013-09,3.337,
2013-10,3.300,
2013-11,3.264,
2013-12,3.662,
2014-01,3.623,
2014-02,3.522,
2014-03,3.636,
2014-04,3.539,
2014-05,3.625,
2014-06,3.514,
2014-07,3.474,
2014-08,3.207,
2014-09,3.381,
2014-10,3.512,
