"",BBK01.RU5709,BBK01.RU5709_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Portugal / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:14,
1982-06,0.164,
1982-07,0.159,
1982-08,0.167,
1982-09,0.146,
1982-10,0.146,
1982-11,0.155,
1982-12,0.162,
1983-01,0.151,
1983-02,0.153,
1983-03,0.159,
1983-04,0.151,
1983-05,0.163,
1983-06,0.164,
1983-07,0.156,
1983-08,0.158,
1983-09,0.145,
1983-10,0.156,
1983-11,0.152,
1983-12,0.163,
1984-01,0.150,
1984-02,0.151,
1984-03,0.145,
1984-04,0.174,
1984-05,0.148,
1984-06,0.148,
1984-07,0.156,
1984-08,0.153,
1984-09,0.164,
1984-10,0.198,
1984-11,0.208,
1984-12,0.210,
1985-01,0.205,
1985-02,0.213,
1985-03,0.225,
1985-04,0.214,
1985-05,0.215,
1985-06,0.222,
1985-07,0.221,
1985-08,0.203,
1985-09,0.201,
1985-10,0.212,
1985-11,0.219,
1985-12,0.223,
1986-01,0.222,
1986-02,0.223,
1986-03,0.263,
1986-04,0.247,
1986-05,0.253,
1986-06,0.250,
1986-07,0.277,
1986-08,0.281,
1986-09,0.333,
1986-10,0.293,
1986-11,0.287,
1986-12,0.261,
1987-01,0.252,
1987-02,0.245,
1987-03,0.254,
1987-04,0.265,
1987-05,0.274,
1987-06,0.274,
1987-07,0.271,
1987-08,0.292,
1987-09,0.362,
1987-10,0.291,
1987-11,0.259,
1987-12,0.255,
1988-01,0.292,
1988-02,0.303,
1988-03,0.311,
1988-04,0.323,
1988-05,0.349,
1988-06,0.353,
1988-07,0.355,
1988-08,0.347,
1988-09,0.333,
1988-10,0.335,
1988-11,0.343,
1988-12,0.342,
1989-01,0.376,
1989-02,0.372,
1989-03,0.349,
1989-04,0.361,
1989-05,0.342,
1989-06,0.391,
1989-07,0.367,
1989-08,0.347,
1989-09,0.364,
1989-10,0.369,
1989-11,0.338,
1989-12,0.411,
1990-01,0.384,
1990-02,0.374,
1990-03,0.371,
1990-04,0.379,
1990-05,0.329,
1990-06,0.297,
1990-07,0.316,
1990-08,0.308,
1990-09,0.304,
1990-10,0.295,
1990-11,0.285,
1990-12,0.284,
1991-01,0.279,
1991-02,0.254,
1991-03,0.277,
1991-04,0.252,
1991-05,0.273,
1991-06,0.300,
1991-07,0.275,
1991-08,0.290,
1991-09,0.293,
1991-10,0.302,
1991-11,0.302,
1991-12,0.297,
1992-01,0.241,
1992-02,0.337,
1992-03,0.373,
1992-04,0.274,
1992-05,0.297,
1992-06,0.291,
1992-07,0.418,
1992-08,0.343,
1992-09,0.276,
1992-10,0.406,
1992-11,0.325,
1992-12,0.372,
1993-01,0.291,
1993-02,0.363,
1993-03,0.393,
1993-04,0.304,
1993-05,0.488,
1993-06,0.414,
1993-07,0.493,
1993-08,0.458,
1993-09,0.445,
1993-10,0.398,
1993-11,0.532,
1993-12,0.535,
1994-01,0.635,
1994-02,0.607,
1994-03,0.540,
1994-04,0.622,
1994-05,0.742,
1994-06,0.659,
1994-07,0.578,
1994-08,0.683,
1994-09,0.660,
1994-10,0.627,
1994-11,0.581,
1994-12,0.483,
1995-01,0.895,
1995-02,0.973,
1995-03,0.553,
1995-04,0.697,
1995-05,0.726,
1995-06,0.774,
1995-07,0.769,
1995-08,0.699,
1995-09,0.687,
1995-10,0.686,
1995-11,0.723,
1995-12,0.893,
1996-01,0.870,
1996-02,0.842,
1996-03,0.921,
1996-04,0.820,
1996-05,0.867,
1996-06,0.870,
1996-07,0.926,
1996-08,0.878,
1996-09,0.920,
1996-10,1.014,
1996-11,0.941,
1996-12,1.058,
1997-01,1.086,
1997-02,0.985,
1997-03,1.094,
1997-04,1.169,
1997-05,1.418,
1997-06,1.407,
1997-07,1.547,
1997-08,2.170,
1997-09,1.883,
1997-10,2.180,
1997-11,2.319,
1997-12,1.947,
1998-01,2.017,
1998-02,2.391,
1998-03,2.871,
1998-04,2.902,
1998-05,2.360,
1998-06,2.490,
1998-07,3.533,
1998-08,3.659,
1998-09,2.841,
1998-10,4.250,
1998-11,4.683,
1998-12,3.923,
1999-01,4.835,
1999-02,4.046,
1999-03,4.668,
1999-04,4.126,
1999-05,4.210,
1999-06,3.573,
1999-07,3.987,
1999-08,4.634,
1999-09,3.650,
1999-10,4.408,
1999-11,3.990,
1999-12,2.189,
2000-01,3.855,
2000-02,4.021,
2000-03,3.064,
2000-04,4.507,
2000-05,5.515,
2000-06,5.271,
2000-07,4.649,
2000-08,4.208,
2000-09,4.253,
2000-10,4.596,
2000-11,4.676,
2000-12,2.459,
2001-01,3.924,
2001-02,4.366,
2001-03,4.009,
2001-04,4.070,
2001-05,4.986,
