"",BBK01.OUE314,BBK01.OUE314_FLAGS
"",Time deposits of social security funds / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:20,
1999-01,0.157,
1999-02,0.099,
1999-03,0.082,
1999-04,0.109,
1999-05,0.101,
1999-06,0.126,
1999-07,0.115,
1999-08,0.151,
1999-09,0.077,
1999-10,0.178,
1999-11,0.128,
1999-12,0.058,
2000-01,0.065,
2000-02,0.060,
2000-03,0.066,
2000-04,0.065,
2000-05,0.051,
2000-06,0.065,
2000-07,0.069,
2000-08,0.051,
2000-09,0.044,
2000-10,0.036,
2000-11,0.041,
2000-12,0.037,
2001-01,0.035,
2001-02,0.027,
2001-03,0.049,
2001-04,0.047,
2001-05,0.022,
2001-06,0.043,
2001-07,0.032,
2001-08,0.030,
2001-09,0.065,
2001-10,0.041,
2001-11,0.052,
2001-12,0.122,
2002-01,0.042,
2002-02,0.052,
2002-03,0.115,
2002-04,0.058,
2002-05,0.051,
2002-06,0.078,
2002-07,0.044,
2002-08,0.043,
2002-09,0.114,
2002-10,0.048,
2002-11,0.049,
2002-12,0.097,
2003-01,0.100,
2003-02,0.084,
2003-03,0.157,
2003-04,0.139,
2003-05,0.141,
2003-06,0.147,
2003-07,0.154,
2003-08,0.121,
2003-09,0.153,
2003-10,0.163,
2003-11,0.134,
2003-12,0.154,
2004-01,0.144,
2004-02,0.101,
2004-03,0.101,
2004-04,0.108,
2004-05,0.116,
2004-06,0.111,
2004-07,0.136,
2004-08,0.133,
2004-09,0.152,
2004-10,0.157,
2004-11,0.185,
2004-12,0.198,
2005-01,0.128,
2005-02,0.121,
2005-03,0.142,
2005-04,0.137,
2005-05,0.170,
2005-06,0.265,
2005-07,0.160,
2005-08,0.132,
2005-09,0.132,
2005-10,0.106,
2005-11,0.101,
2005-12,0.168,
2006-01,0.134,
2006-02,0.074,
2006-03,0.128,
2006-04,0.106,
2006-05,0.118,
2006-06,0.131,
2006-07,0.162,
2006-08,0.161,
2006-09,0.090,
2006-10,0.079,
2006-11,0.073,
2006-12,0.076,
2007-01,0.113,
2007-02,0.092,
2007-03,0.123,
2007-04,0.083,
2007-05,0.126,
2007-06,0.122,
2007-07,0.105,
2007-08,0.113,
2007-09,0.113,
2007-10,0.079,
2007-11,0.098,
2007-12,0.111,
2008-01,0.066,
2008-02,0.175,
2008-03,0.143,
2008-04,0.138,
2008-05,0.173,
2008-06,0.122,
2008-07,0.181,
2008-08,0.182,
2008-09,0.230,
2008-10,0.180,
2008-11,0.114,
2008-12,0.148,
2009-01,0.104,
2009-02,0.105,
2009-03,0.093,
2009-04,0.131,
2009-05,0.131,
2009-06,0.144,
2009-07,0.130,
2009-08,0.122,
2009-09,0.149,
2009-10,0.135,
2009-11,0.106,
2009-12,0.110,
2010-01,0.106,
2010-02,0.121,
2010-03,0.108,
2010-04,0.152,
2010-05,0.165,
2010-06,0.160,
2010-07,0.243,
2010-08,0.131,
2010-09,0.129,
2010-10,0.145,
2010-11,0.110,
2010-12,0.104,
2011-01,0.113,
2011-02,0.111,
2011-03,0.146,
2011-04,0.139,
2011-05,0.117,
2011-06,0.142,
2011-07,0.120,
2011-08,0.159,
2011-09,0.188,
2011-10,0.199,
2011-11,0.191,
2011-12,0.228,
2012-01,0.208,
2012-02,0.225,
2012-03,0.257,
2012-04,0.276,
2012-05,0.333,
2012-06,0.362,
2012-07,0.334,
2012-08,0.372,
2012-09,0.389,
2012-10,0.369,
2012-11,0.384,
2012-12,0.350,
2013-01,0.364,
2013-02,0.377,
2013-03,0.374,
2013-04,0.402,
2013-05,0.419,
2013-06,0.403,
2013-07,0.397,
2013-08,0.403,
2013-09,0.412,
2013-10,0.426,
2013-11,0.498,
2013-12,0.559,
2014-01,0.536,
2014-02,0.533,
2014-03,0.513,
2014-04,0.507,
2014-05,0.629,
2014-06,0.636,
2014-07,0.654,
2014-08,0.602,
2014-09,0.602,
2014-10,0.597,
2014-11,0.518,
2014-12,0.888,Provisional value
