"",BBK01.PQ1404,BBK01.PQ1404_FLAGS
"",Lending to domestic enterprises and self-employed persons / Long-term / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:27,
1968-10,0.370,
1969-01,0.399,
1969-04,0.423,
1969-07,0.444,
1969-10,0.463,
1970-01,0.485,
1970-04,0.506,
1970-07,0.525,
1970-10,0.594,
1971-01,0.616,
1971-04,0.621,
1971-07,0.685,
1971-10,0.692,
1972-01,0.812,
1972-04,0.836,
1972-07,0.879,
1972-10,0.906,
1973-01,0.934,
1973-04,0.961,
1973-07,1.021,
1973-10,1.048,
1974-01,1.071,
1974-04,1.068,
1974-07,1.101,
1974-10,1.074,
1975-01,1.083,
1975-04,1.110,
1975-07,1.186,
1975-10,1.280,
1976-01,1.376,
1976-04,1.498,
1976-07,1.551,
1976-10,1.641,
1977-01,1.742,
1977-04,1.906,
1977-07,1.981,
1977-10,2.075,
1978-01,2.111,
1978-04,2.284,
1978-07,2.454,
1978-10,2.729,
1979-01,2.803,
1979-04,2.826,
1979-07,2.863,
1979-10,2.692,
1980-01,2.715,
1980-04,2.698,
1980-07,2.741,
1980-10,2.786,
1981-01,2.934,
1981-04,2.891,
1981-07,2.891,
1981-10,2.899,
1982-01,2.840,
1982-04,2.837,
1982-07,2.844,
1982-10,2.877,
1983-01,2.900,
1983-04,2.970,
1983-07,2.908,
1983-10,2.996,
1984-01,3.031,
1984-04,2.976,
1984-07,3.007,
1984-10,3.240,
1985-01,3.184,
1985-04,3.238,
1985-07,3.345,
1985-10,3.623,
1986-01,3.622,
1986-04,3.800,
1986-07,4.170,
1986-10,4.364,
1987-01,4.468,
1987-04,4.602,
1987-07,4.696,
1987-10,4.802,
1988-01,4.818,
1988-04,5.167,
1988-07,5.388,
1988-10,5.521,
1989-01,5.510,
1989-04,5.652,
1989-07,5.741,
1989-10,5.742,
1990-01,5.754,
1990-04,9.651,
1990-07,8.392,
1990-10,8.306,
1991-01,6.018,
1991-04,6.133,
1991-07,6.291,
1991-10,6.337,
1992-01,6.309,
1992-04,6.146,
1992-07,6.563,
1992-10,6.706,
1993-01,6.685,
1993-04,6.982,
1993-07,7.287,
1993-10,7.950,
1994-01,8.209,
1994-04,8.411,
1994-07,8.651,
1994-10,8.832,
1995-01,8.762,
1995-04,8.917,
1995-07,9.072,
1995-10,9.476,
1996-01,9.846,
1996-04,9.882,
1996-07,9.923,
1996-10,10.422,
1997-01,10.671,
1997-04,10.843,
1997-07,11.144,
1997-10,11.767,
1998-01,12.136,
1998-04,12.499,
1998-07,12.842,
1998-10,13.989,
1999-01,13.059,
1999-04,13.204,
1999-07,13.775,
1999-10,14.498,
2000-01,14.675,
2000-04,14.722,
2000-07,14.964,
2000-10,14.942,
2001-01,14.915,
2001-04,14.940,
2001-07,14.699,
2001-10,14.545,
2002-01,14.623,
2002-04,14.567,
2002-07,14.337,
2002-10,14.057,
2003-01,13.726,
2003-04,13.253,
2003-07,12.888,
2003-10,12.511,
2004-01,11.863,
2004-04,11.967,
2004-07,11.440,
2004-10,11.181,
2005-01,10.910,
2005-04,10.466,
2005-07,10.372,
2005-10,9.970,
2006-01,9.398,
2006-04,9.217,
2006-07,8.907,
2006-10,8.817,
2007-01,8.860,
2007-04,8.785,
2007-07,8.876,
2007-10,8.961,
2008-01,8.940,
2008-04,8.835,
2008-07,8.695,
2008-10,8.625,
2009-01,8.702,
2009-04,8.756,
2009-07,8.741,
2009-10,8.834,
2010-01,8.780,
2010-04,8.855,
2010-07,8.815,
2010-10,9.030,
2011-01,9.008,
2011-04,9.233,
2011-07,9.650,
2011-10,9.780,
2012-01,10.060,
2012-04,10.625,
2012-07,10.995,
2012-10,11.570,
2013-01,11.706,
2013-04,11.710,
2013-07,11.706,
2013-10,11.799,
2014-01,11.692,
2014-04,11.846,
2014-07,12.210,
2014-10,12.377,
