"",BBK01.TUD449,BBK01.TUD449_FLAGS
2010-11,674011,
2010-12,635996,
2011-01,631474,
2011-02,634070,
2011-03,575489,
2011-04,605020,
2011-05,605408,
2011-06,556461,
2011-07,560344,
2011-08,604933,
2011-09,644620,
2011-10,650447,
2011-11,668906,
2011-12,561501,
2012-01,702252,
2012-02,719178,
2012-03,772857,
2012-04,788941,
2012-05,775203,
2012-06,737755,
2012-07,748502,
2012-08,769012,
2012-09,726375,
2012-10,719316,
2012-11,685813,
2012-12,611418,
2013-01,613223,
2013-02,611967,
2013-03,600112,
2013-04,602528,
2013-05,585398,
2013-06,574329,
2013-07,565916,
2013-08,560208,
2013-09,523127,
2013-10,525346,
2013-11,535152,
2013-12,479515,
2014-01,518859,
2014-02,511313,
2014-03,501495,
2014-04,511243,
2014-05,519751,
2014-06,498876,
2014-07,524193,
2014-08,523948,
2014-09,537343,
2014-10,536851,
2014-11,562007,
2014-12,534886,
2015-01,613731,
