"",BBK01.PQ1737,BBK01.PQ1737_FLAGS
"",Lending to manufacture of basic metals and of fabricated metal products / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:09,
1968-10,0.191,
1969-01,0.209,
1969-04,0.224,
1969-07,0.233,
1969-10,0.237,
1970-01,0.262,
1970-04,0.266,
1970-07,0.273,
1970-10,0.281,
1971-01,0.291,
1971-04,0.326,
1971-07,0.336,
1971-10,0.336,
1972-01,0.339,
1972-04,0.368,
1972-07,0.402,
1972-10,0.420,
1973-01,0.418,
1973-04,0.419,
1973-07,0.391,
1973-10,0.414,
1974-01,0.416,
1974-04,0.420,
1974-07,0.431,
1974-10,0.415,
1975-01,0.390,
1975-04,0.402,
1975-07,0.391,
1975-10,0.401,
1976-01,0.415,
1976-04,0.423,
1976-07,0.448,
1976-10,0.447,
1977-01,0.457,
1977-04,0.462,
1977-07,0.465,
1977-10,0.472,
1978-01,0.480,
1978-04,0.491,
1978-07,0.507,
1978-10,0.523,
1979-01,0.568,
1979-04,0.609,
1979-07,0.638,
1979-10,0.665,
1980-01,0.660,
1980-04,0.680,
1980-07,0.685,
1980-10,0.861,
1981-01,0.865,
1981-04,0.886,
1981-07,0.907,
1981-10,0.935,
1982-01,0.937,
1982-04,0.951,
1982-07,0.959,
1982-10,0.970,
1983-01,0.949,
1983-04,0.955,
1983-07,0.959,
1983-10,0.987,
1984-01,0.970,
1984-04,0.989,
1984-07,1.009,
1984-10,1.012,
1985-01,1.036,
1985-04,1.047,
1985-07,1.045,
1985-10,1.123,
1986-01,1.125,
1986-04,1.115,
1986-07,1.148,
1986-10,1.150,
1987-01,1.147,
1987-04,1.161,
1987-07,1.167,
1987-10,1.154,
1988-01,1.163,
1988-04,1.186,
1988-07,1.226,
1988-10,1.243,
1989-01,1.265,
1989-04,1.313,
1989-07,1.378,
1989-10,1.395,
1990-01,1.411,
1990-04,1.453,
1990-07,1.510,
1990-10,1.554,
1991-01,1.587,
1991-04,1.618,
1991-07,1.661,
1991-10,1.691,
1992-01,1.715,
1992-04,1.768,
1992-07,1.803,
1992-10,1.843,
1993-01,1.862,
1993-04,1.901,
1993-07,1.920,
1993-10,1.952,
1994-01,1.984,
1994-04,1.995,
1994-07,2.035,
1994-10,2.050,
1995-01,3.426,
1995-04,3.544,
1995-07,3.590,
1995-10,3.620,
1996-01,3.690,
1996-04,3.762,
1996-07,3.739,
1996-10,3.782,
1997-01,3.861,
1997-04,3.836,
1997-07,3.874,
1997-10,3.934,
1998-01,4.033,
1998-04,4.091,
1998-07,4.143,
1998-10,4.190,
1999-01,4.214,
1999-04,4.268,
1999-07,4.261,
1999-10,4.226,
2000-01,4.269,
2000-04,4.347,
2000-07,4.388,
2000-10,4.386,
2001-01,4.412,
2001-04,4.424,
2001-07,4.396,
2001-10,4.385,
2002-01,4.454,
2002-04,4.428,
2002-07,4.412,
2002-10,4.309,
2003-01,4.313,
2003-04,4.232,
2003-07,4.166,
2003-10,4.069,
2004-01,3.988,
2004-04,3.949,
2004-07,3.878,
2004-10,3.772,
2005-01,3.778,
2005-04,3.715,
2005-07,3.646,
2005-10,3.616,
2006-01,3.664,
2006-04,3.642,
2006-07,3.657,
2006-10,3.601,
2007-01,3.638,
2007-04,3.697,
2007-07,3.709,
2007-10,3.767,
2008-01,3.837,
2008-04,3.914,
2008-07,3.997,
2008-10,4.037,
2009-01,4.134,
2009-04,4.123,
2009-07,4.099,
2009-10,4.035,
2010-01,4.073,
2010-04,4.090,
2010-07,4.053,
2010-10,4.037,
2011-01,4.075,
2011-04,4.083,
2011-07,4.099,
2011-10,4.077,
2012-01,4.130,
2012-04,4.151,
2012-07,4.171,
2012-10,4.145,
2013-01,4.222,
2013-04,4.242,
2013-07,4.253,
2013-10,4.182,
2014-01,4.219,
2014-04,4.221,
2014-07,4.221,
2014-10,4.204,
