"",BBK01.OUZ130,BBK01.OUZ130_FLAGS
"","Shares and other variable yield securities, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:59,
1999-01,7.799,
1999-02,7.482,
1999-03,7.237,
1999-04,7.315,
1999-05,7.352,
1999-06,8.065,
1999-07,8.148,
1999-08,7.889,
1999-09,7.550,
1999-10,6.759,
1999-11,7.588,
1999-12,7.277,
2000-01,8.307,
2000-02,8.252,
2000-03,6.167,
2000-04,6.120,
2000-05,7.813,
2000-06,9.347,
2000-07,9.892,
2000-08,9.955,
2000-09,10.265,
2000-10,10.705,
2000-11,12.342,
2000-12,11.790,
2001-01,11.870,
2001-02,12.647,
2001-03,13.375,
2001-04,14.515,
2001-05,11.862,
2001-06,11.766,
2001-07,11.516,
2001-08,11.541,
2001-09,11.177,
2001-10,14.854,
2001-11,15.276,
2001-12,14.024,
2002-01,13.427,
2002-02,13.408,
2002-03,1.188,
2002-04,1.241,
2002-05,1.479,
2002-06,1.245,
2002-07,1.190,
2002-08,1.174,
2002-09,0.660,
2002-10,0.726,
2002-11,0.611,
2002-12,0.402,
2003-01,0.218,
2003-02,0.218,
2003-03,0.209,
2003-04,0.465,
2003-05,0.398,
2003-06,0.227,
2003-07,0.299,
2003-08,0.126,
2003-09,0.244,
2003-10,0.182,
2003-11,0.147,
2003-12,0.222,
2004-01,0.151,
2004-02,0.156,
2004-03,4.758,
2004-04,6.468,
2004-05,4.727,
2004-06,0.058,
2004-07,-0.446,
2004-08,0.078,
2004-09,0.066,
2004-10,-0.547,
2004-11,-0.477,
2004-12,-0.579,
2005-01,2.567,
2005-02,3.030,
2005-03,3.247,
2005-04,6.885,
2005-05,9.340,
2005-06,1.341,
2005-07,0.140,
2005-08,1.435,
2005-09,-1.222,
2005-10,-2.657,
2005-11,-1.108,
2005-12,-0.674,
2006-01,2.333,
2006-02,2.956,
2006-03,4.203,
2006-04,6.092,
2006-05,7.947,
2006-06,4.482,
2006-07,4.467,
2006-08,4.546,
2006-09,3.175,
2006-10,3.429,
2006-11,3.471,
2006-12,3.468,
2007-01,5.940,
2007-02,6.874,
2007-03,8.505,
2007-04,12.087,
2007-05,8.928,
2007-06,-1.268,
2007-07,-0.170,
2007-08,1.347,
2007-09,-0.582,
2007-10,-3.982,
2007-11,-4.628,
2007-12,-3.762,
2008-01,0.206,
2008-02,-2.008,
2008-03,0.303,
2008-04,2.766,
2008-05,1.538,
2008-06,0.150,
2008-07,-0.272,
2008-08,-0.168,
2008-09,1.332,
2008-10,-0.057,
2008-11,-0.191,
2008-12,0.117,
2009-01,0.438,
2009-02,0.214,
2009-03,0.240,
2009-04,2.714,
2009-05,0.514,
2009-06,-0.493,
2009-07,-0.568,
2009-08,-1.203,
2009-09,-1.558,
2009-10,-1.381,
2009-11,-0.551,
2009-12,-0.545,
2010-01,0.203,
2010-02,-0.266,
2010-03,0.945,
2010-04,5.831,
2010-05,2.763,
2010-06,0.765,
2010-07,0.678,
2010-08,0.673,
2010-09,0.170,
2010-10,0.097,
2010-11,0.870,
2010-12,1.034,
2011-01,2.581,
2011-02,0.723,
2011-03,0.860,
2011-04,3.735,
2011-05,1.907,
2011-06,1.650,
2011-07,1.599,
2011-08,1.369,
2011-09,0.719,
2011-10,1.018,
2011-11,0.867,
2011-12,1.193,
2012-01,1.950,
2012-02,1.644,
2012-03,3.520,
2012-04,7.889,
2012-05,1.613,
2012-06,0.373,
2012-07,0.487,
2012-08,0.768,
2012-09,1.669,
2012-10,1.935,
2012-11,1.332,
2012-12,0.646,
2013-01,2.588,
2013-02,1.178,
2013-03,1.338,
2013-04,2.860,
2013-05,1.842,
2013-06,0.913,
2013-07,0.889,
2013-08,0.988,
2013-09,1.165,
2013-10,1.147,
2013-11,0.960,
2013-12,0.684,
2014-01,1.829,
2014-02,0.432,
2014-03,1.114,
2014-04,2.448,
2014-05,1.858,
2014-06,1.393,
2014-07,1.263,
2014-08,1.294,
2014-09,1.385,
2014-10,1.340,
2014-11,1.431,
