"",BBK01.OU7604,BBK01.OU7604_FLAGS
"",Bearer debt securities outstanding / Floating rate notes / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:06:58,
1986-06,0.852,
1986-07,0.888,
1986-08,0.912,
1986-09,1.044,
1986-10,1.119,
1986-11,1.156,
1986-12,1.197,
1987-01,1.400,
1987-02,1.394,
1987-03,1.435,
1987-04,1.512,
1987-05,1.763,
1987-06,1.767,
1987-07,1.767,
1987-08,1.845,
1987-09,1.873,
1987-10,1.888,
1987-11,1.888,
1987-12,1.889,
1988-01,1.975,
1988-02,1.975,
1988-03,2.032,
1988-04,2.057,
1988-05,2.080,
1988-06,2.106,
1988-07,2.124,
1988-08,2.423,
1988-09,2.518,
1988-10,2.517,
1988-11,2.981,
1988-12,3.109,
1989-01,3.556,
1989-02,4.062,
1989-03,4.021,
1989-04,4.128,
1989-05,4.128,
1989-06,4.179,
1989-07,4.179,
1989-08,4.179,
1989-09,4.192,
1989-10,4.459,
1989-11,4.405,
1989-12,4.402,
1990-01,4.805,
1990-02,4.884,
1990-03,4.885,
1990-04,4.892,
1990-05,4.943,
1990-06,4.899,
1990-07,4.900,
1990-08,4.650,
1990-09,4.540,
1990-10,4.413,
1990-11,4.413,
1990-12,4.195,
1991-01,4.195,
1991-02,4.215,
1991-03,4.215,
1991-04,4.163,
1991-05,4.163,
1991-06,4.166,
1991-07,4.013,
1991-08,4.166,
1991-09,4.248,
1991-10,4.455,
1991-11,4.294,
1991-12,4.244,
1992-01,4.405,
1992-02,4.500,
1992-03,4.459,
1992-04,4.307,
1992-05,4.430,
1992-06,4.337,
1992-07,4.344,
1992-08,4.270,
1992-09,4.274,
1992-10,4.172,
1992-11,4.178,
1992-12,4.703,
1993-01,5.228,
1993-02,5.401,
1993-03,5.577,
1993-04,5.151,
1993-05,5.472,
1993-06,5.812,
1993-07,5.922,
1993-08,6.302,
1993-09,6.503,
1993-10,6.290,
1993-11,5.885,
1993-12,6.722,
1994-01,6.963,
1994-02,7.571,
1994-03,8.382,
1994-04,8.050,
1994-05,8.567,
1994-06,8.563,
1994-07,8.514,
1994-08,8.795,
1994-09,9.162,
1994-10,9.831,
1994-11,10.244,
1994-12,11.339,
1995-01,11.547,
1995-02,12.048,
1995-03,12.079,
1995-04,12.290,
1995-05,11.967,
1995-06,12.218,
1995-07,12.290,
1995-08,12.405,
1995-09,12.618,
