"",BBK01.OUP245,BBK01.OUP245_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for more than 2 years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:14,
1999-01,0.427,
1999-02,0.423,
1999-03,0.416,
1999-04,0.412,
1999-05,0.410,
1999-06,0.404,
1999-07,0.400,
1999-08,0.396,
1999-09,0.391,
1999-10,0.384,
1999-11,0.378,
1999-12,0.385,
2000-01,0.380,
2000-02,0.375,
2000-03,0.370,
2000-04,0.369,
2000-05,0.364,
2000-06,0.361,
2000-07,0.360,
2000-08,0.357,
2000-09,0.356,
2000-10,0.361,
2000-11,0.370,
2000-12,0.393,
2001-01,0.431,
2001-02,0.453,
2001-03,0.467,
2001-04,0.485,
2001-05,0.503,
2001-06,0.508,
2001-07,0.517,
2001-08,0.520,
2001-09,0.523,
2001-10,0.535,
2001-11,0.535,
2001-12,0.544,
2002-01,0.551,
2002-02,0.549,
2002-03,0.550,
2002-04,0.559,
2002-05,0.602,
2002-06,0.580,
2002-07,0.632,
2002-08,0.651,
2002-09,0.671,
2002-10,0.703,
2002-11,0.730,
2002-12,0.766,
2003-01,0.818,
2003-02,0.860,
2003-03,0.872,
2003-04,0.895,
2003-05,0.923,
2003-06,0.940,
2003-07,0.951,
2003-08,0.985,
2003-09,0.945,
2003-10,0.954,
2003-11,0.947,
2003-12,0.942,
2004-01,0.933,
2004-02,0.815,
2004-03,0.744,
2004-04,0.748,
2004-05,0.752,
2004-06,0.798,
2004-07,0.763,
2004-08,0.767,
2004-09,0.768,
2004-10,0.771,
2004-11,0.720,
2004-12,0.715,
2005-01,0.706,
2005-02,0.692,
2005-03,0.681,
2005-04,0.675,
2005-05,0.654,
2005-06,0.671,
2005-07,0.684,
2005-08,0.702,
2005-09,0.704,
2005-10,0.686,
2005-11,0.691,
2005-12,0.770,
2006-01,0.797,
2006-02,0.793,
2006-03,2.749,
2006-04,2.751,
2006-05,2.729,
2006-06,2.706,
2006-07,2.710,
2006-08,2.720,
2006-09,2.707,
2006-10,2.699,
2006-11,2.697,
2006-12,2.723,
2007-01,2.738,
2007-02,2.742,
2007-03,2.759,
2007-04,2.746,
2007-05,2.741,
2007-06,2.737,
2007-07,2.729,
2007-08,2.801,
2007-09,2.803,
2007-10,2.810,
2007-11,2.814,
2007-12,2.859,
2008-01,2.899,
2008-02,2.977,
2008-03,3.061,
2008-04,3.021,
2008-05,3.034,
2008-06,3.044,
2008-07,3.050,
2008-08,3.194,
2008-09,3.081,
2008-10,2.961,
2008-11,2.978,
2008-12,3.010,
2009-01,3.030,
2009-02,3.053,
2009-03,3.338,
2009-04,3.407,
2009-05,3.564,
2009-06,3.672,
2009-07,4.097,
2009-08,2.332,
2009-09,2.363,
2009-10,2.405,
2009-11,2.344,
2009-12,2.412,
2010-01,2.468,
2010-02,2.502,
2010-03,2.546,
2010-04,2.632,
2010-05,2.660,
2010-06,2.719,
2010-07,2.805,
2010-08,2.850,
2010-09,2.964,
2010-10,3.009,
2010-11,3.074,
2010-12,3.159,
2011-01,3.284,
2011-02,3.528,
2011-03,3.656,
2011-04,3.783,
2011-05,3.873,
2011-06,3.928,
2011-07,3.983,
2011-08,4.029,
2011-09,4.102,
2011-10,4.179,
2011-11,4.393,
2011-12,4.454,
2012-01,4.766,
2012-02,5.126,
2012-03,5.322,
2012-04,5.539,
2012-05,5.614,
2012-06,6.068,
2012-07,6.134,
2012-08,6.262,
2012-09,6.325,
2012-10,6.451,
2012-11,6.625,
2012-12,6.814,
2013-01,6.967,
2013-02,6.930,
2013-03,6.964,
2013-04,6.891,
2013-05,6.963,
2013-06,7.151,
2013-07,7.244,
2013-08,7.324,
2013-09,7.418,
2013-10,7.500,
2013-11,7.685,
2013-12,7.821,
2014-01,8.002,
2014-02,8.188,
2014-03,8.319,
2014-04,8.265,
2014-05,8.388,
2014-06,8.588,
2014-07,8.751,
2014-08,8.873,
2014-09,9.001,
2014-10,9.133,
2014-11,9.227,
2014-12,9.378,Provisional value
