"",BBK01.PQ2737,BBK01.PQ2737_FLAGS
"",Lending to manufacture of basic metals and of fabricated metal products / Total / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:11,
1968-10,0.503,
1969-01,0.513,
1969-04,0.488,
1969-07,0.489,
1969-10,0.509,
1970-01,0.463,
1970-04,0.456,
1970-07,0.444,
1970-10,0.446,
1971-01,0.440,
1971-04,0.418,
1971-07,0.424,
1971-10,0.455,
1972-01,0.445,
1972-04,0.427,
1972-07,0.423,
1972-10,0.490,
1973-01,0.582,
1973-04,0.569,
1973-07,0.535,
1973-10,0.524,
1974-01,0.520,
1974-04,0.489,
1974-07,0.494,
1974-10,0.477,
1975-01,0.480,
1975-04,0.459,
1975-07,0.460,
1975-10,0.489,
1976-01,0.498,
1976-04,0.494,
1976-07,0.501,
1976-10,0.500,
1977-01,0.491,
1977-04,0.458,
1977-07,0.449,
1977-10,0.467,
1978-01,0.479,
1978-04,0.456,
1978-07,0.450,
1978-10,0.473,
1979-01,0.528,
1979-04,0.538,
1979-07,0.542,
1979-10,0.583,
1980-01,0.580,
1980-04,0.586,
1980-07,0.566,
1980-10,0.621,
1981-01,0.629,
1981-04,0.624,
1981-07,0.600,
1981-10,0.614,
1982-01,0.627,
1982-04,0.619,
1982-07,0.582,
1982-10,0.588,
1983-01,0.596,
1983-04,0.624,
1983-07,0.594,
1983-10,0.667,
1984-01,0.706,
1984-04,0.723,
1984-07,0.732,
1984-10,0.862,
1985-01,0.853,
1985-04,0.863,
1985-07,0.895,
1985-10,1.012,
1986-01,1.037,
1986-04,1.150,
1986-07,1.157,
1986-10,1.230,
1987-01,1.251,
1987-04,1.270,
1987-07,1.235,
1987-10,1.204,
1988-01,1.204,
1988-04,1.140,
1988-07,1.193,
1988-10,1.185,
1989-01,1.181,
1989-04,1.133,
1989-07,1.139,
1989-10,1.172,
1990-01,1.123,
1990-04,1.127,
1990-07,1.130,
1990-10,1.136,
1991-01,1.112,
1991-04,1.142,
1991-07,1.135,
1991-10,1.157,
1992-01,1.131,
1992-04,1.135,
1992-07,1.145,
1992-10,1.258,
1993-01,2.265,
1993-04,1.718,
1993-07,1.428,
1993-10,1.469,
1994-01,1.520,
1994-04,1.443,
1994-07,1.333,
1994-10,1.450,
1995-01,2.235,
1995-04,2.296,
1995-07,2.337,
1995-10,2.441,
1996-01,2.262,
1996-04,2.163,
1996-07,2.161,
1996-10,2.159,
1997-01,1.187,
1997-04,1.167,
1997-07,1.104,
1997-10,1.114,
1998-01,1.108,
1998-04,1.039,
1998-07,1.159,
1998-10,1.195,
1999-01,1.037,
1999-04,1.183,
1999-07,1.178,
1999-10,1.249,
2000-01,1.228,
2000-04,1.627,
2000-07,1.607,
2000-10,1.818,
2001-01,1.757,
2001-04,1.735,
2001-07,1.734,
2001-10,1.711,
2002-01,1.680,
2002-04,1.754,
2002-07,1.762,
2002-10,1.750,
2003-01,1.783,
2003-04,1.822,
2003-07,1.768,
2003-10,1.920,
2004-01,1.888,
2004-04,1.953,
2004-07,1.876,
2004-10,1.698,
2005-01,1.589,
2005-04,1.624,
2005-07,1.611,
2005-10,1.785,
2006-01,1.702,
2006-04,1.692,
2006-07,1.687,
2006-10,1.745,
2007-01,1.757,
2007-04,1.815,
2007-07,1.928,
2007-10,1.995,
2008-01,2.014,
2008-04,2.099,
2008-07,2.155,
2008-10,2.064,
2009-01,1.985,
2009-04,2.397,
2009-07,2.346,
2009-10,2.314,
2010-01,2.269,
2010-04,2.282,
2010-07,2.307,
2010-10,2.221,
2011-01,2.199,
2011-04,2.266,
2011-07,2.159,
2011-10,2.310,
2012-01,2.244,
2012-04,2.184,
2012-07,2.218,
2012-10,2.172,
2013-01,2.094,
2013-04,2.190,
2013-07,1.997,
2013-10,2.007,
2014-01,1.921,
2014-04,1.730,
2014-07,1.635,
2014-10,1.332,
