"",BBK01.QUK767,BBK01.QUK767_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / EU member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:59,
2002-03,414.040,
2002-04,405.179,
2002-05,393.610,
2002-06,375.398,
2002-07,371.880,
2002-08,376.595,
2002-09,394.451,
2002-10,409.905,
2002-11,427.900,
2002-12,378.741,
2003-01,400.306,
2003-02,421.834,
2003-03,409.886,
2003-04,406.153,
2003-05,434.402,
2003-06,439.339,
2003-07,448.496,
2003-08,419.036,
2003-09,429.737,
2003-10,411.112,
2003-11,398.132,
2003-12,387.917,
2004-01,438.426,
2004-02,469.801,
2004-03,470.598,
2004-04,485.575,
2004-05,491.016,
2004-06,488.185,
2004-07,485.201,
2004-08,472.014,
2004-09,488.109,
2004-10,498.419,
2004-11,535.587,
2004-12,500.962,
2005-01,527.134,
2005-02,554.467,
2005-03,540.399,
2005-04,548.574,
2005-05,559.474,
2005-06,556.851,
2005-07,548.244,
2005-08,508.195,
2005-09,513.808,
2005-10,539.023,
2005-11,563.151,
2005-12,434.912,
2006-01,489.961,
2006-02,520.664,
2006-03,522.137,
2006-04,506.696,
2006-05,486.878,
2006-06,473.868,
2006-07,457.653,
2006-08,439.741,
2006-09,446.257,
2006-10,444.713,
2006-11,442.604,
2006-12,439.862,
2007-01,464.981,
2007-02,462.128,
2007-03,438.100,
2007-04,467.539,
2007-05,481.995,
2007-06,484.884,
2007-07,488.886,
2007-08,440.212,
2007-09,437.069,
2007-10,421.869,
2007-11,429.368,
2007-12,387.630,
2008-01,438.865,
2008-02,433.229,
2008-03,411.537,
2008-04,407.505,
2008-05,400.222,
2008-06,377.069,
2008-07,374.096,
2008-08,367.970,
2008-09,374.140,
2008-10,375.794,
2008-11,325.831,
2008-12,280.781,
2009-01,324.150,
2009-02,309.469,
2009-03,295.420,
2009-04,303.270,
2009-05,306.420,
2009-06,274.006,
2009-07,275.336,
2009-08,296.598,
2009-09,266.603,
2009-10,295.944,
2009-11,292.351,
2009-12,269.745,
2010-01,298.590,
2010-02,300.449,
2010-03,294.049,
2010-04,295.090,
2010-05,342.806,
2010-06,334.941,
2010-07,334.587,
2010-08,349.576,
2010-09,316.990,
2010-10,317.999,
2010-11,315.783,
2010-12,256.489,
2011-01,265.371,
2011-02,272.228,
2011-03,248.090,
2011-04,268.212,
2011-05,275.521,
2011-06,237.171,
2011-07,226.646,
2011-08,265.573,
2011-09,268.028,
2011-10,252.491,
2011-11,274.041,
2011-12,250.706,
2012-01,257.818,
2012-02,266.440,
2012-03,221.858,
2012-04,255.155,
2012-05,288.409,
2012-06,252.999,
2012-07,282.474,
2012-08,271.964,
2012-09,269.273,
2012-10,264.783,
2012-11,265.841,
2012-12,236.642,
2013-01,235.215,
2013-02,261.692,
2013-03,257.543,
2013-04,269.709,
2013-05,254.571,
2013-06,257.044,
2013-07,244.165,
2013-08,259.044,
2013-09,251.729,
2013-10,258.395,
2013-11,250.754,
2013-12,216.712,
2014-01,229.711,
2014-02,244.320,
2014-03,227.601,
2014-04,229.460,
2014-05,244.802,
2014-06,240.944,
2014-07,273.428,
2014-08,269.912,
2014-09,244.228,
2014-10,249.059,
