"",BBK01.OUB154,BBK01.OUB154_FLAGS
"",Sight deposits of local government and local government associations / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:07,
1968-12,0.113,
1969-01,0.082,
1969-02,0.111,
1969-03,0.097,
1969-04,0.080,
1969-05,0.108,
1969-06,0.090,
1969-07,0.080,
1969-08,0.103,
1969-09,0.083,
1969-10,0.072,
1969-11,0.103,
1969-12,0.128,
1970-01,0.082,
1970-02,0.110,
1970-03,0.075,
1970-04,0.070,
1970-05,0.103,
1970-06,0.097,
1970-07,0.077,
1970-08,0.108,
1970-09,0.087,
1970-10,0.077,
1970-11,0.111,
1970-12,0.123,
1971-01,0.093,
1971-02,0.117,
1971-03,0.080,
1971-04,0.097,
1971-05,0.125,
1971-06,0.103,
1971-07,0.089,
1971-08,0.116,
1971-09,0.082,
1971-10,0.081,
1971-11,0.121,
1971-12,0.117,
1972-01,0.102,
1972-02,0.133,
1972-03,0.096,
1972-04,0.086,
1972-05,0.128,
1972-06,0.103,
1972-07,0.099,
1972-08,0.135,
1972-09,0.122,
1972-10,0.110,
1972-11,0.134,
1972-12,0.144,
1973-01,0.110,
1973-02,0.151,
1973-03,0.108,
1973-04,0.113,
1973-05,0.131,
1973-06,0.123,
1973-07,0.095,
1973-08,0.132,
1973-09,0.110,
1973-10,0.115,
1973-11,0.154,
1973-12,0.186,
1974-01,0.160,
1974-02,0.186,
1974-03,0.132,
1974-04,0.115,
1974-05,0.161,
1974-06,0.138,
1974-07,0.112,
1974-08,0.147,
1974-09,0.123,
1974-10,0.217,
1974-11,0.262,
1974-12,0.301,
1975-01,0.234,
1975-02,0.259,
1975-03,0.251,
1975-04,0.231,
1975-05,0.288,
1975-06,0.246,
1975-07,0.183,
1975-08,0.241,
1975-09,0.205,
1975-10,0.207,
1975-11,0.245,
1975-12,0.226,
1976-01,0.179,
1976-02,0.218,
1976-03,0.223,
1976-04,0.190,
1976-05,0.241,
1976-06,0.212,
1976-07,0.203,
1976-08,0.217,
1976-09,0.195,
1976-10,0.221,
1976-11,0.230,
1976-12,0.194,
1977-01,0.154,
1977-02,0.225,
1977-03,0.227,
1977-04,0.154,
1977-05,0.220,
1977-06,0.155,
1977-07,0.169,
1977-08,0.200,
1977-09,0.168,
1977-10,0.150,
1977-11,0.207,
1977-12,0.189,
1978-01,0.162,
1978-02,0.203,
1978-03,0.177,
1978-04,0.161,
1978-05,0.235,
1978-06,0.182,
1978-07,0.145,
1978-08,0.203,
1978-09,0.190,
1978-10,0.171,
1978-11,0.253,
1978-12,0.248,
1979-01,0.140,
1979-02,0.242,
1979-03,0.149,
1979-04,0.151,
1979-05,0.255,
1979-06,0.154,
1979-07,0.150,
1979-08,0.190,
1979-09,0.151,
1979-10,0.174,
1979-11,0.229,
1979-12,0.223,
1980-01,0.128,
1980-02,0.187,
1980-03,0.146,
1980-04,0.134,
1980-05,0.240,
1980-06,0.169,
1980-07,0.120,
1980-08,0.214,
1980-09,0.180,
1980-10,0.127,
1980-11,0.247,
1980-12,0.220,
1981-01,0.124,
1981-02,0.171,
1981-03,0.145,
1981-04,0.117,
1981-05,0.225,
1981-06,0.141,
1981-07,0.110,
1981-08,0.198,
1981-09,0.161,
1981-10,0.210,
1981-11,0.322,
1981-12,0.245,
1982-01,0.218,
1982-02,0.260,
1982-03,0.212,
1982-04,0.255,
1982-05,0.293,
1982-06,0.201,
1982-07,0.117,
1982-08,0.188,
1982-09,0.197,
1982-10,0.213,
1982-11,0.268,
1982-12,0.236,
1983-01,0.118,
1983-02,0.236,
1983-03,0.170,
1983-04,0.139,
1983-05,0.263,
1983-06,0.185,
1983-07,0.139,
1983-08,0.200,
1983-09,0.200,
1983-10,0.167,
1983-11,0.238,
1983-12,0.212,
1984-01,0.135,
1984-02,0.213,
1984-03,0.191,
1984-04,0.133,
1984-05,0.225,
1984-06,0.205,
1984-07,0.161,
1984-08,0.224,
1984-09,0.211,
1984-10,0.180,
1984-11,0.282,
1984-12,0.229,
1985-01,0.163,
1985-02,0.228,
1985-03,0.209,
1985-04,0.172,
1985-05,0.275,
1985-06,0.214,
1985-07,0.170,
1985-08,0.286,
1985-09,0.233,
1985-10,0.175,
1985-11,0.295,
1985-12,0.223,
1986-01,0.210,
1986-02,0.214,
1986-03,0.219,
1986-04,0.170,
1986-05,0.239,
1986-06,0.291,
1986-07,0.183,
1986-08,0.223,
1986-09,0.230,
1986-10,0.233,
1986-11,0.274,
1986-12,0.244,
1987-01,0.203,
1987-02,0.210,
1987-03,0.190,
1987-04,0.189,
1987-05,0.238,
1987-06,0.208,
1987-07,0.170,
1987-08,0.220,
1987-09,0.199,
1987-10,0.192,
1987-11,0.317,
1987-12,0.254,
1988-01,0.215,
1988-02,0.263,
1988-03,0.196,
1988-04,0.195,
1988-05,0.298,
1988-06,0.235,
1988-07,0.178,
1988-08,0.286,
1988-09,0.230,
1988-10,0.250,
1988-11,0.367,
1988-12,0.297,
1989-01,0.199,
1989-02,0.262,
1989-03,0.235,
1989-04,0.187,
1989-05,0.291,
1989-06,0.260,
1989-07,0.223,
1989-08,0.360,
1989-09,0.274,
1989-10,0.230,
1989-11,0.328,
1989-12,0.390,
1990-01,0.299,
1990-02,0.336,
1990-03,0.224,
1990-04,0.200,
1990-05,0.292,
1990-06,0.602,
1990-07,0.875,
1990-08,1.656,
1990-09,1.679,
1990-10,1.900,
1990-11,2.399,
1990-12,2.288,
1991-01,1.134,
1991-02,1.371,
1991-03,1.327,
1991-04,1.211,
1991-05,1.273,
1991-06,1.312,
1991-07,1.181,
1991-08,1.288,
1991-09,1.118,
1991-10,1.190,
1991-11,1.382,
1991-12,1.330,
1992-01,1.164,
1992-02,0.965,
1992-03,0.982,
1992-04,0.936,
1992-05,1.007,
1992-06,0.972,
1992-07,0.845,
1992-08,0.863,
1992-09,0.858,
1992-10,0.931,
1992-11,1.032,
1992-12,1.057,
1993-01,0.860,
1993-02,0.840,
1993-03,0.763,
1993-04,0.751,
1993-05,0.803,
1993-06,0.808,
1993-07,0.784,
1993-08,0.823,
1993-09,0.760,
1993-10,0.788,
1993-11,0.916,
1993-12,1.003,
1994-01,0.809,
1994-02,0.771,
1994-03,0.697,
1994-04,0.787,
1994-05,0.774,
1994-06,0.753,
1994-07,0.739,
1994-08,0.714,
1994-09,0.675,
1994-10,0.715,
1994-11,0.882,
1994-12,0.922,
1995-01,0.722,
1995-02,0.635,
1995-03,0.452,
1995-04,0.508,
1995-05,0.569,
1995-06,0.519,
1995-07,0.487,
1995-08,0.546,
1995-09,0.519,
1995-10,0.650,
1995-11,0.811,
1995-12,0.837,
1996-01,0.621,
1996-02,0.726,
1996-03,0.717,
1996-04,0.658,
1996-05,0.721,
1996-06,0.687,
1996-07,0.630,
1996-08,0.829,
1996-09,0.620,
1996-10,0.751,
1996-11,0.883,
1996-12,0.879,
1997-01,0.674,
1997-02,0.719,
1997-03,0.609,
1997-04,0.637,
1997-05,0.771,
1997-06,0.624,
1997-07,0.656,
1997-08,0.718,
1997-09,0.582,
1997-10,0.640,
1997-11,0.774,
1997-12,0.796,
1998-01,0.656,
1998-02,0.732,
1998-03,0.641,
1998-04,0.720,
1998-05,0.765,
1998-06,0.758,
1998-07,0.750,
1998-08,0.900,
1998-09,0.704,
1998-10,0.739,
1998-11,0.917,
1998-12,0.833,
1999-01,0.855,
1999-02,1.122,
1999-03,1.392,
1999-04,1.116,
1999-05,1.087,
1999-06,0.976,
1999-07,0.947,
1999-08,0.944,
1999-09,1.021,
1999-10,1.024,
1999-11,1.110,
1999-12,0.914,
2000-01,0.881,
2000-02,1.107,
2000-03,0.790,
2000-04,0.844,
2000-05,0.836,
2000-06,0.986,
2000-07,0.864,
2000-08,0.890,
2000-09,0.848,
2000-10,0.909,
2000-11,1.035,
2000-12,1.039,
2001-01,0.954,
2001-02,1.118,
2001-03,0.942,
2001-04,0.923,
2001-05,1.142,
2001-06,1.152,
2001-07,1.053,
2001-08,1.438,
2001-09,1.212,
2001-10,1.176,
2001-11,1.596,
2001-12,1.349,
2002-01,1.405,
2002-02,1.689,
2002-03,1.459,
2002-04,1.501,
2002-05,1.576,
2002-06,1.433,
2002-07,1.642,
2002-08,1.552,
2002-09,1.588,
2002-10,1.499,
2002-11,1.534,
2002-12,1.779,
2003-01,1.592,
2003-02,1.999,
2003-03,1.710,
2003-04,1.620,
2003-05,1.809,
2003-06,1.865,
2003-07,1.470,
2003-08,1.667,
2003-09,1.696,
2003-10,1.671,
2003-11,1.662,
2003-12,1.680,
2004-01,1.847,
2004-02,1.900,
2004-03,1.791,
2004-04,1.947,
2004-05,2.231,
2004-06,2.210,
2004-07,2.136,
2004-08,2.124,
2004-09,2.210,
2004-10,2.114,
2004-11,2.444,
2004-12,2.376,
2005-01,2.383,
2005-02,2.823,
2005-03,2.685,
2005-04,2.725,
2005-05,2.892,
2005-06,3.029,
2005-07,2.693,
2005-08,2.941,
2005-09,2.803,
2005-10,2.723,
2005-11,2.994,
2005-12,2.758,
2006-01,2.601,
2006-02,2.687,
2006-03,2.457,
2006-04,2.581,
2006-05,2.583,
2006-06,2.448,
2006-07,2.572,
2006-08,2.759,
2006-09,2.494,
2006-10,2.360,
2006-11,2.553,
2006-12,2.415,
2007-01,2.196,
2007-02,2.460,
2007-03,2.103,
2007-04,2.258,
2007-05,2.348,
2007-06,2.111,
2007-07,2.257,
2007-08,2.240,
2007-09,2.024,
2007-10,1.920,
2007-11,2.256,
2007-12,2.026,
2008-01,2.035,
2008-02,2.187,
2008-03,1.940,
2008-04,1.907,
2008-05,1.995,
2008-06,1.954,
2008-07,1.873,
2008-08,2.002,
2008-09,1.638,
2008-10,1.881,
2008-11,1.944,
2008-12,2.751,
2009-01,3.437,
2009-02,4.363,
2009-03,4.785,
2009-04,5.024,
2009-05,6.260,
2009-06,5.358,
2009-07,5.276,
2009-08,5.625,
2009-09,5.422,
2009-10,5.674,
2009-11,5.213,
2009-12,5.150,
2010-01,5.000,
2010-02,5.404,
2010-03,4.938,
2010-04,5.013,
2010-05,5.268,
2010-06,4.960,
2010-07,4.766,
2010-08,5.179,
2010-09,4.848,
2010-10,4.729,
2010-11,4.859,
2010-12,5.072,
2011-01,4.700,
2011-02,5.041,
2011-03,4.616,
2011-04,4.485,
2011-05,4.690,
2011-06,4.406,
2011-07,4.245,
2011-08,4.757,
2011-09,4.478,
2011-10,3.830,
2011-11,4.301,
2011-12,4.096,
2012-01,3.590,
2012-02,3.780,
2012-03,3.159,
2012-04,2.985,
2012-05,3.664,
2012-06,2.836,
2012-07,2.678,
2012-08,3.438,
2012-09,2.738,
2012-10,2.640,
2012-11,2.890,
2012-12,2.763,
2013-01,2.383,
2013-02,2.938,
2013-03,2.602,
2013-04,2.689,
2013-05,3.228,
2013-06,2.988,
2013-07,2.803,
2013-08,3.336,
2013-09,2.859,
2013-10,2.639,
2013-11,3.168,
2013-12,2.711,
2014-01,2.322,
2014-02,2.669,
2014-03,2.341,
2014-04,2.196,
2014-05,2.792,
2014-06,2.786,
2014-07,2.513,
2014-08,3.128,
2014-09,2.633,
2014-10,2.599,
2014-11,2.846,
2014-12,2.914,Provisional value
