"",BBK01.WU0180,BBK01.WU0180_FLAGS
"",Change in domestic public limited companies? capital due to cash payments /Increase,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-09 06:39:39,
1957-01,65,
1957-02,29,
1957-03,66,
1957-04,16,
1957-05,24,
1957-06,137,
1957-07,177,
1957-08,128,
1957-09,39,
1957-10,43,
1957-11,35,
1957-12,40,
1958-01,47,
1958-02,76,
1958-03,6,
1958-04,87,
1958-05,27,
1958-06,34,
1958-07,66,
1958-08,18,
1958-09,38,
1958-10,29,
1958-11,40,
1958-12,53,
1959-01,38,
1959-02,63,
1959-03,39,
1959-04,15,
1959-05,5,
1959-06,32,
1959-07,179,
1959-08,48,
1959-09,40,
1959-10,80,
1959-11,9,
1959-12,72,
1960-01,124,
1960-02,52,
1960-03,154,
1960-04,120,
1960-05,74,
1960-06,93,
1960-07,92,
1960-08,45,
1960-09,71,
1960-10,33,
1960-11,24,
1960-12,92,
1961-01,130,
1961-02,34,
1961-03,184,
1961-04,48,
1961-05,71,
1961-06,97,
1961-07,191,
1961-08,98,
1961-09,115,
1961-10,51,
1961-11,35,
1961-12,64,
1962-01,63,
1962-02,69,
1962-03,27,
1962-04,115,
1962-05,78,
1962-06,27,
1962-07,84,
1962-08,41,
1962-09,22,
1962-10,55,
1962-11,69,
1962-12,109,
1963-01,53,
1963-02,49,
1963-03,88,
1963-04,15,
1963-05,20,
1963-06,22,
1963-07,54,
1963-08,64,
1963-09,28,
1963-10,68,
1963-11,19,
1963-12,38,
1964-01,93,
1964-02,27,
1964-03,26,
1964-04,87,
1964-05,56,
1964-06,75,
1964-07,128,
1964-08,98,
1964-09,71,
1964-10,64,
1964-11,46,
1964-12,30,
1965-01,37,
1965-02,148,
1965-03,40,
1965-04,46,
1965-05,168,
1965-06,212,
1965-07,90,
1965-08,279,
1965-09,54,
1965-10,113,
1965-11,36,
1965-12,123,
1966-01,183,
1966-02,111,
1966-03,48,
1966-04,108,
1966-05,76,
1966-06,104,
1966-07,103,
1966-08,70,
1966-09,23,
1966-10,102,
1966-11,30,
1966-12,74,
1967-01,135,
1967-02,34,
1967-03,6,
1967-04,36,
1967-05,33,
1967-06,73,
1967-07,32,
1967-08,59,
1967-09,84,
1967-10,18,
1967-11,37,
1967-12,166,
1968-01,89,
1968-02,168,
1968-03,26,
1968-04,13,
1968-05,9,
1968-06,135,
1968-07,133,
1968-08,61,
1968-09,48,
1968-10,78,
1968-11,17,
1968-12,129,
1969-01,42,
1969-02,18,
1969-03,10,
1969-04,44,
1969-05,75,
1969-06,60,
1969-07,66,
1969-08,169,
1969-09,187,
1969-10,52,
1969-11,77,
1969-12,79,
1970-01,129,
1970-02,57,
1970-03,134,
1970-04,40,
1970-05,55,
1970-06,48,
1970-07,133,
1970-08,141,
1970-09,103,
1970-10,46,
1970-11,185,
1970-12,139,
1971-01,150,
1971-02,62,
1971-03,39,
1971-04,157,
1971-05,101,
1971-06,145,
1971-07,86,
1971-08,57,
1971-09,67,
1971-10,160,
1971-11,38,
1971-12,337,
1972-01,159,
1972-02,68,
1972-03,86,
1972-04,23,
1972-05,97,
1972-06,85,
1972-07,48,
1972-08,161,
1972-09,119,
1972-10,103,
1972-11,84,
1972-12,180,
1973-01,72,
1973-02,73,
1973-03,57,
1973-04,38,
1973-05,121,
1973-06,97,
1973-07,213,
1973-08,92,
1973-09,30,
1973-10,29,
1973-11,56,
1973-12,116,
1974-01,184,
1974-02,129,
1974-03,41,
1974-04,90,
1974-05,41,
1974-06,26,
1974-07,71,
1974-08,116,
1974-09,58,
1974-10,74,
1974-11,124,
1974-12,191,
1975-01,85,
1975-02,58,
1975-03,131,
1975-04,149,
1975-05,142,
1975-06,206,
1975-07,172,
1975-08,69,
1975-09,341,
1975-10,179,
1975-11,87,
1975-12,183,
1976-01,226,
1976-02,59,
1976-03,37,
1976-04,163,
1976-05,43,
1976-06,37,
1976-07,323,
1976-08,39,
1976-09,137,
1976-10,142,
1976-11,57,
1976-12,96,
1977-01,71,
1977-02,125,
1977-03,49,
1977-04,58,
1977-05,35,
1977-06,23,
1977-07,199,
1977-08,162,
1977-09,232,
1977-10,53,
1977-11,29,
1977-12,288,
1978-01,129,
1978-02,25,
1978-03,166,
1978-04,50,
1978-05,35,
1978-06,44,
1978-07,29,
1978-08,133,
1978-09,211,
1978-10,108,
1978-11,185,
1978-12,205,
1979-01,124,
1979-02,42,
1979-03,70,
1979-04,52,
1979-05,65,
1979-06,264,
1979-07,100,
1979-08,74,
1979-09,44,
1979-10,77,
1979-11,164,
1979-12,198,
1980-01,333,
1980-02,171,
1980-03,66,
1980-04,147,
1980-05,151,
1980-06,144,
1980-07,132,
1980-08,184,
1980-09,122,
1980-10,120,
1980-11,51,
1980-12,258,
1981-01,50,
1981-02,84,
1981-03,89,
1981-04,70,
1981-05,129,
1981-06,222,
1981-07,383,
1981-08,46,
1981-09,101,
1981-10,68,
1981-11,84,
1981-12,251,
1982-01,220,
1982-02,176,
1982-03,111,
1982-04,53,
1982-05,19,
1982-06,76,
1982-07,156,
1982-08,152,
1982-09,96,
1982-10,154,
1982-11,260,
1982-12,104,
1983-01,123,
1983-02,94,
1983-03,283,
1983-04,299,
1983-05,64,
1983-06,77,
1983-07,87,
1983-08,234,
1983-09,160,
1983-10,182,
1983-11,265,
1983-12,301,
1984-01,94,
1984-02,63,
1984-03,59,
1984-04,58,
1984-05,252,
1984-06,255,
1984-07,69,
1984-08,237,
1984-09,75,
1984-10,107,
1984-11,53,
1984-12,204,
1985-01,118,
1985-02,49,
1985-03,244,
1985-04,36,
1985-05,195,
1985-06,58,
1985-07,218,
1985-08,95,
1985-09,81,
1985-10,492,
1985-11,211,
1985-12,126,
1986-01,85,
1986-02,299,
1986-03,183,
1986-04,433,
1986-05,201,
1986-06,120,
1986-07,83,
1986-08,158,
1986-09,90,
1986-10,231,
1986-11,93,
1986-12,347,
1987-01,108,
1987-02,156,
1987-03,53,
1987-04,188,
1987-05,60,
1987-06,106,
1987-07,61,
1987-08,207,
1987-09,114,
1987-10,301,
1987-11,137,
1987-12,79,
1988-01,140,
1988-02,82,
1988-03,43,
1988-04,26,
1988-05,106,
1988-06,71,
1988-07,79,
1988-08,129,
