"",BBK01.OUD247,BBK01.OUD247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:21,
1999-01,0.538,
1999-02,0.552,
1999-03,0.546,
1999-04,0.556,
1999-05,0.547,
1999-06,0.546,
1999-07,0.539,
1999-08,0.546,
1999-09,0.601,
1999-10,0.543,
1999-11,0.574,
1999-12,0.500,
2000-01,0.499,
2000-02,0.545,
2000-03,0.545,
2000-04,0.550,
2000-05,0.578,
2000-06,0.579,
2000-07,0.503,
2000-08,0.496,
2000-09,0.495,
2000-10,0.496,
2000-11,0.495,
2000-12,0.496,
2001-01,0.504,
2001-02,0.505,
2001-03,0.510,
2001-04,0.521,
2001-05,0.519,
2001-06,0.516,
2001-07,0.535,
2001-08,0.515,
2001-09,0.522,
2001-10,0.468,
2001-11,0.485,
2001-12,0.507,
2002-01,0.570,
2002-02,0.514,
2002-03,0.540,
2002-04,0.544,
2002-05,0.535,
2002-06,0.536,
2002-07,0.479,
2002-08,0.500,
2002-09,0.437,
2002-10,0.450,
2002-11,0.458,
2002-12,0.473,
2003-01,0.507,
2003-02,0.504,
2003-03,0.501,
2003-04,0.505,
2003-05,0.511,
2003-06,0.508,
2003-07,0.507,
2003-08,0.536,
2003-09,0.582,
2003-10,0.598,
2003-11,0.592,
2003-12,0.598,
2004-01,0.598,
2004-02,0.615,
2004-03,0.607,
2004-04,0.594,
2004-05,0.610,
2004-06,0.617,
2004-07,0.614,
2004-08,0.630,
2004-09,0.634,
2004-10,0.618,
2004-11,0.675,
2004-12,0.612,
2005-01,0.603,
2005-02,0.596,
2005-03,0.590,
2005-04,0.642,
2005-05,0.650,
2005-06,0.636,
2005-07,0.647,
2005-08,0.600,
2005-09,0.502,
2005-10,0.509,
2005-11,0.544,
2005-12,0.452,
2006-01,0.457,
2006-02,0.458,
2006-03,0.464,
2006-04,0.468,
2006-05,0.468,
2006-06,0.466,
2006-07,0.476,
2006-08,0.497,
2006-09,0.498,
2006-10,0.514,
2006-11,0.507,
2006-12,0.502,
2007-01,0.478,
2007-02,0.479,
2007-03,0.465,
2007-04,0.452,
2007-05,0.480,
2007-06,0.505,
2007-07,0.500,
2007-08,0.496,
2007-09,0.499,
2007-10,0.472,
2007-11,0.515,
2007-12,0.502,
2008-01,0.504,
2008-02,0.517,
2008-03,0.509,
2008-04,0.535,
2008-05,0.530,
2008-06,0.539,
2008-07,0.599,
2008-08,0.575,
2008-09,0.578,
2008-10,0.578,
2008-11,0.492,
2008-12,0.523,
2009-01,0.510,
2009-02,0.509,
2009-03,0.530,
2009-04,0.579,
2009-05,0.623,
2009-06,0.654,
2009-07,0.713,
2009-08,0.737,
2009-09,0.758,
2009-10,0.770,
2009-11,0.803,
2009-12,0.803,
2010-01,0.842,
2010-02,0.877,
2010-03,0.880,
2010-04,0.876,
2010-05,0.877,
2010-06,0.876,
2010-07,0.862,
2010-08,0.867,
2010-09,0.888,
2010-10,0.901,
2010-11,0.899,
2010-12,0.921,
2011-01,0.937,
2011-02,0.964,
2011-03,0.984,
2011-04,0.978,
2011-05,1.014,
2011-06,1.022,
2011-07,1.022,
2011-08,1.027,
2011-09,1.013,
2011-10,1.029,
2011-11,1.048,
2011-12,1.071,
2012-01,1.068,
2012-02,1.119,
2012-03,1.130,
2012-04,1.119,
2012-05,1.136,
2012-06,1.151,
2012-07,1.189,
2012-08,1.249,
2012-09,1.254,
2012-10,1.237,
2012-11,1.256,
2012-12,1.263,
2013-01,1.032,
2013-02,1.047,
2013-03,1.061,
2013-04,1.062,
2013-05,1.061,
2013-06,1.092,
2013-07,1.105,
2013-08,1.105,
2013-09,1.072,
2013-10,1.069,
2013-11,1.056,
2013-12,1.081,
2014-01,1.092,
2014-02,1.129,
2014-03,1.136,
2014-04,1.161,
2014-05,1.144,
2014-06,1.088,
2014-07,1.082,
2014-08,1.077,
2014-09,1.073,
2014-10,1.071,
2014-11,1.089,
2014-12,1.089,Provisional value
