"",BBK01.OUD240,BBK01.OUD240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:04,
1968-12,0.333,
1969-01,0.338,
1969-02,0.338,
1969-03,0.333,
1969-04,0.344,
1969-05,0.367,
1969-06,0.346,
1969-07,0.346,
1969-08,0.350,
1969-09,0.402,
1969-10,0.418,
1969-11,0.409,
1969-12,0.417,
1970-01,0.373,
1970-02,0.374,
1970-03,0.352,
1970-04,0.367,
1970-05,0.375,
1970-06,0.393,
1970-07,0.421,
1970-08,0.429,
1970-09,0.409,
1970-10,0.405,
1970-11,0.418,
1970-12,0.449,
1971-01,0.409,
1971-02,0.432,
1971-03,0.430,
1971-04,0.475,
1971-05,0.464,
1971-06,0.514,
1971-07,0.529,
1971-08,0.532,
1971-09,0.524,
1971-10,0.514,
1971-11,0.515,
1971-12,0.549,
1972-01,0.538,
1972-02,0.554,
1972-03,0.536,
1972-04,0.546,
1972-05,0.569,
1972-06,0.581,
1972-07,0.608,
1972-08,0.628,
1972-09,0.551,
1972-10,0.572,
1972-11,0.640,
1972-12,0.677,
1973-01,0.706,
1973-02,0.709,
1973-03,0.711,
1973-04,0.708,
1973-05,0.759,
1973-06,0.755,
1973-07,0.753,
1973-08,0.792,
1973-09,0.824,
1973-10,0.853,
1973-11,0.854,
1973-12,0.922,
1974-01,0.922,
1974-02,0.917,
1974-03,0.930,
1974-04,0.970,
1974-05,0.987,
1974-06,1.004,
1974-07,0.989,
1974-08,0.963,
1974-09,0.948,
1974-10,0.945,
1974-11,0.949,
1974-12,0.946,
1975-01,0.955,
1975-02,0.978,
1975-03,0.962,
1975-04,0.926,
1975-05,0.892,
1975-06,0.886,
1975-07,0.880,
1975-08,0.874,
1975-09,0.891,
1975-10,0.899,
1975-11,0.905,
1975-12,0.986,
1976-01,0.911,
1976-02,0.876,
1976-03,0.869,
1976-04,0.833,
1976-05,0.825,
1976-06,0.865,
1976-07,0.864,
1976-08,0.868,
1976-09,0.887,
1976-10,0.905,
1976-11,0.879,
1976-12,0.855,
1977-01,0.839,
1977-02,0.863,
1977-03,0.864,
1977-04,0.898,
1977-05,0.934,
1977-06,0.911,
1977-07,0.945,
1977-08,0.917,
1977-09,0.923,
1977-10,0.933,
1977-11,0.972,
1977-12,1.066,
1978-01,0.967,
1978-02,0.945,
1978-03,0.921,
1978-04,0.957,
1978-05,0.976,
