"",BBK01.QUY191,BBK01.QUY191_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Singapore / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:38,
2002-03,1.029,
2002-04,0.948,
2002-05,0.834,
2002-06,1.166,
2002-07,1.006,
2002-08,1.206,
2002-09,1.153,
2002-10,1.149,
2002-11,0.992,
2002-12,1.133,
2003-01,1.146,
2003-02,1.105,
2003-03,1.108,
2003-04,1.442,
2003-05,1.332,
2003-06,1.480,
2003-07,1.497,
2003-08,1.273,
2003-09,1.269,
2003-10,1.474,
2003-11,1.481,
2003-12,1.351,
2004-01,1.398,
2004-02,1.445,
2004-03,1.477,
2004-04,1.401,
2004-05,1.416,
2004-06,1.588,
2004-07,1.266,
2004-08,1.729,
2004-09,1.862,
2004-10,2.477,
2004-11,1.926,
2004-12,1.735,
2005-01,1.982,
2005-02,1.831,
2005-03,1.801,
2005-04,1.444,
2005-05,1.460,
2005-06,1.167,
2005-07,1.345,
2005-08,1.501,
2005-09,1.985,
2005-10,2.136,
2005-11,2.111,
2005-12,1.847,
2006-01,1.953,
2006-02,1.834,
2006-03,1.796,
2006-04,1.775,
2006-05,1.645,
2006-06,2.705,
2006-07,4.145,
2006-08,4.581,
2006-09,3.775,
2006-10,3.718,
2006-11,3.619,
2006-12,2.154,
2007-01,2.316,
2007-02,2.667,
2007-03,3.070,
2007-04,4.609,
2007-05,5.133,
2007-06,4.822,
2007-07,5.424,
2007-08,4.675,
2007-09,5.512,
2007-10,7.050,
2007-11,6.498,
2007-12,7.037,
2008-01,4.379,
2008-02,3.389,
2008-03,3.900,
2008-04,6.699,
2008-05,7.672,
2008-06,6.852,
2008-07,6.730,
2008-08,7.104,
2008-09,6.304,
2008-10,3.854,
2008-11,3.123,
2008-12,2.026,
2009-01,2.535,
2009-02,2.288,
2009-03,2.263,
2009-04,2.416,
2009-05,2.308,
2009-06,2.929,
2009-07,2.850,
2009-08,2.908,
2009-09,2.619,
2009-10,2.530,
2009-11,2.634,
2009-12,2.511,
2010-01,2.700,
2010-02,2.875,
2010-03,2.357,
2010-04,2.729,
2010-05,2.691,
2010-06,2.323,
2010-07,2.673,
2010-08,2.655,
2010-09,2.171,
2010-10,2.853,
2010-11,2.072,
2010-12,2.732,
2011-01,2.251,
2011-02,2.427,
2011-03,2.394,
2011-04,1.851,
2011-05,1.944,
2011-06,2.106,
2011-07,1.971,
2011-08,2.111,
2011-09,1.949,
2011-10,1.779,
2011-11,1.472,
2011-12,1.363,
2012-01,1.422,
2012-02,1.465,
2012-03,1.283,
2012-04,1.465,
2012-05,1.494,
2012-06,1.573,
2012-07,1.682,
2012-08,1.634,
2012-09,1.763,
2012-10,1.919,
2012-11,1.787,
2012-12,1.925,
2013-01,2.141,
2013-02,2.378,
2013-03,2.434,
2013-04,2.131,
2013-05,2.459,
2013-06,1.898,
2013-07,1.718,
2013-08,1.782,
2013-09,1.947,
2013-10,2.131,
2013-11,2.296,
2013-12,2.045,
2014-01,2.122,
2014-02,1.779,
2014-03,1.816,
2014-04,1.792,
2014-05,1.777,
2014-06,1.422,
2014-07,1.604,
2014-08,1.695,
2014-09,1.790,
2014-10,1.821,
