"",BBK01.QUW834,BBK01.QUW834_FLAGS
"",Foreign subsidiaries: Shares and participating interests / Offshore banking centres / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:35,
2001-12,0.362,
2002-01,0.401,
2002-02,0.402,
2002-03,0.411,
2002-04,0.416,
2002-05,0.967,
2002-06,0.404,
2002-07,0.419,
2002-08,0.504,
2002-09,0.448,
2002-10,0.480,
2002-11,0.445,
2002-12,0.763,
2003-01,0.796,
2003-02,0.791,
2003-03,0.786,
2003-04,0.777,
2003-05,0.748,
2003-06,0.761,
2003-07,0.766,
2003-08,0.780,
2003-09,0.751,
2003-10,0.752,
2003-11,0.741,
2003-12,0.714,
2004-01,0.712,
2004-02,0.904,
2004-03,0.930,
2004-04,0.946,
2004-05,0.951,
2004-06,0.955,
2004-07,0.963,
2004-08,0.956,
2004-09,1.018,
2004-10,0.926,
2004-11,0.908,
2004-12,0.597,
2005-01,0.600,
2005-02,1.267,
2005-03,0.603,
2005-04,0.630,
2005-05,0.650,
2005-06,0.672,
2005-07,0.678,
2005-08,0.684,
2005-09,0.692,
2005-10,0.698,
2005-11,0.690,
2005-12,0.696,
2006-01,0.704,
2006-02,0.775,
2006-03,0.765,
2006-04,0.788,
2006-05,0.791,
2006-06,0.569,
2006-07,0.792,
2006-08,1.047,
2006-09,1.136,
2006-10,1.139,
2006-11,1.118,
2006-12,1.138,
2007-01,0.149,
2007-02,0.135,
2007-03,0.134,
2007-04,0.133,
2007-05,0.139,
2007-06,0.139,
2007-07,0.122,
2007-08,0.116,
2007-09,0.116,
2007-10,0.096,
2007-11,0.094,
2007-12,0.526,
2008-01,0.484,
2008-02,0.470,
2008-03,0.451,
2008-04,0.455,
2008-05,0.457,
2008-06,0.680,
2008-07,0.680,
2008-08,0.685,
2008-09,0.674,
2008-10,0.673,
2008-11,0.669,
2008-12,0.658,
2009-01,0.658,
2009-02,0.654,
2009-03,0.650,
2009-04,0.651,
2009-05,0.650,
2009-06,0.645,
2009-07,0.645,
2009-08,0.645,
2009-09,0.634,
2009-10,0.630,
2009-11,0.628,
2009-12,0.079,
2010-01,0.080,
2010-02,0.083,
2010-03,0.084,
2010-04,0.086,
2010-05,0.092,
2010-06,0.095,
2010-07,0.087,
2010-08,0.091,
2010-09,0.086,
2010-10,0.083,
2010-11,0.088,
2010-12,0.090,
2011-01,0.086,
2011-02,0.084,
2011-03,0.084,
2011-04,0.134,
2011-05,0.195,
2011-06,0.196,
2011-07,0.193,
2011-08,0.193,
2011-09,0.188,
2011-10,0.144,
2011-11,0.140,
2011-12,0.162,
2012-01,0.187,
2012-02,0.209,
2012-03,0.200,
2012-04,0.195,
2012-05,0.190,
2012-06,0.183,
2012-07,0.210,
2012-08,0.211,
2012-09,0.242,
2012-10,0.223,
2012-11,0.195,
2012-12,0.292,
2013-01,0.269,
2013-02,0.210,
2013-03,0.159,
2013-04,0.154,
2013-05,0.151,
2013-06,0.168,
2013-07,0.142,
2013-08,0.135,
2013-09,0.148,
2013-10,0.246,
2013-11,0.187,
2013-12,0.136,
2014-01,0.121,
2014-02,0.131,
2014-03,0.133,
2014-04,0.132,
2014-05,0.137,
2014-06,0.134,
2014-07,0.137,
2014-08,0.138,
2014-09,0.138,
2014-10,0.139,
2014-11,0.139,
