"",BBK01.QUK930,BBK01.QUK930_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:59,
2002-03,5.735,
2002-04,5.572,
2002-05,5.632,
2002-06,5.632,
2002-07,5.709,
2002-08,5.685,
2002-09,5.672,
2002-10,5.622,
2002-11,5.581,
2002-12,5.535,
2003-01,5.538,
2003-02,5.483,
2003-03,5.477,
2003-04,5.514,
2003-05,5.514,
2003-06,5.486,
2003-07,5.745,
2003-08,5.694,
2003-09,5.635,
2003-10,5.630,
2003-11,5.634,
2003-12,5.548,
2004-01,5.457,
2004-02,5.435,
2004-03,5.429,
2004-04,5.452,
2004-05,5.419,
2004-06,5.388,
2004-07,5.522,
2004-08,5.462,
2004-09,5.440,
2004-10,5.440,
2004-11,5.426,
2004-12,5.508,
2005-01,5.513,
2005-02,5.519,
2005-03,5.515,
2005-04,5.378,
2005-05,5.370,
2005-06,5.285,
2005-07,5.355,
2005-08,5.317,
2005-09,5.301,
2005-10,5.316,
2005-11,5.309,
2005-12,4.890,
2006-01,4.866,
2006-02,4.870,
2006-03,4.874,
2006-04,4.860,
2006-05,4.836,
2006-06,4.807,
2006-07,4.806,
2006-08,4.868,
2006-09,4.866,
2006-10,4.859,
2006-11,4.867,
2006-12,4.860,
2007-01,4.824,
2007-02,4.841,
2007-03,4.862,
2007-04,4.856,
2007-05,4.874,
2007-06,4.897,
2007-07,4.813,
2007-08,4.793,
2007-09,4.824,
2007-10,4.835,
2007-11,4.847,
2007-12,4.852,
2008-01,4.887,
2008-02,4.862,
2008-03,4.628,
2008-04,4.646,
2008-05,4.650,
2008-06,4.787,
2008-07,4.663,
2008-08,4.649,
2008-09,4.685,
2008-10,4.653,
2008-11,4.689,
2008-12,4.589,
2009-01,4.673,
2009-02,4.764,
2009-03,4.593,
2009-04,4.631,
2009-05,4.654,
2009-06,4.576,
2009-07,4.633,
2009-08,1.590,
2009-09,1.496,
2009-10,1.507,
2009-11,1.519,
2009-12,1.598,
2010-01,1.508,
2010-02,1.517,
2010-03,1.510,
2010-04,1.482,
2010-05,1.491,
2010-06,1.475,
2010-07,1.459,
2010-08,1.519,
2010-09,1.471,
2010-10,1.399,
2010-11,1.449,
2010-12,1.394,
2011-01,1.379,
2011-02,1.384,
2011-03,1.340,
2011-04,1.366,
2011-05,1.362,
2011-06,1.299,
2011-07,1.260,
2011-08,1.263,
2011-09,1.262,
2011-10,1.272,
2011-11,1.287,
2011-12,1.277,
2012-01,1.315,
2012-02,1.340,
2012-03,1.308,
2012-04,1.319,
2012-05,1.338,
2012-06,1.283,
2012-07,1.253,
2012-08,1.253,
2012-09,1.205,
2012-10,1.192,
2012-11,1.231,
2012-12,1.184,
2013-01,1.191,
2013-02,1.204,
2013-03,1.196,
2013-04,1.200,
2013-05,1.218,
2013-06,1.163,
2013-07,1.142,
2013-08,1.181,
2013-09,1.147,
2013-10,1.213,
2013-11,1.123,
2013-12,1.234,
2014-01,1.185,
2014-02,1.193,
2014-03,1.182,
2014-04,1.148,
2014-05,1.167,
2014-06,1.118,
2014-07,1.140,
2014-08,0.955,
2014-09,0.667,
2014-10,1.133,
