"",BBK01.QUY268,BBK01.QUY268_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Netherlands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:00,
2002-03,15.024,
2002-04,14.984,
2002-05,15.226,
2002-06,14.841,
2002-07,14.747,
2002-08,15.265,
2002-09,15.232,
2002-10,15.824,
2002-11,17.033,
2002-12,16.021,
2003-01,15.663,
2003-02,15.946,
2003-03,15.448,
2003-04,15.450,
2003-05,15.311,
2003-06,15.904,
2003-07,16.656,
2003-08,16.051,
2003-09,16.376,
2003-10,17.127,
2003-11,17.360,
2003-12,17.351,
2004-01,17.912,
2004-02,17.586,
2004-03,17.413,
2004-04,17.293,
2004-05,17.414,
2004-06,17.556,
2004-07,17.661,
2004-08,18.172,
2004-09,18.322,
2004-10,19.027,
2004-11,19.624,
2004-12,20.337,
2005-01,21.201,
2005-02,21.261,
2005-03,21.345,
2005-04,21.682,
2005-05,21.393,
2005-06,21.049,
2005-07,20.998,
2005-08,20.580,
2005-09,20.461,
2005-10,20.555,
2005-11,20.655,
2005-12,20.353,
2006-01,21.187,
2006-02,20.934,
2006-03,21.057,
2006-04,21.854,
2006-05,22.032,
2006-06,22.217,
2006-07,22.053,
2006-08,21.690,
2006-09,22.216,
2006-10,23.213,
2006-11,23.500,
2006-12,22.884,
2007-01,24.558,
2007-02,24.736,
2007-03,25.230,
2007-04,25.262,
2007-05,25.309,
2007-06,25.099,
2007-07,24.402,
2007-08,24.128,
2007-09,24.256,
2007-10,23.596,
2007-11,23.480,
2007-12,23.035,
2008-01,21.652,
2008-02,21.861,
2008-03,22.329,
2008-04,22.455,
2008-05,22.847,
2008-06,23.958,
2008-07,23.586,
2008-08,24.309,
2008-09,23.807,
2008-10,23.383,
2008-11,23.447,
2008-12,23.007,
2009-01,23.470,
2009-02,24.202,
2009-03,23.818,
2009-04,23.565,
2009-05,23.394,
2009-06,23.213,
2009-07,23.276,
2009-08,23.193,
2009-09,22.942,
2009-10,22.326,
2009-11,23.052,
2009-12,22.376,
2010-01,23.418,
2010-02,24.416,
2010-03,25.483,
2010-04,25.283,
2010-05,24.261,
2010-06,24.632,
2010-07,24.512,
2010-08,24.218,
2010-09,24.680,
2010-10,24.801,
2010-11,24.495,
2010-12,23.987,
2011-01,25.173,
2011-02,24.874,
2011-03,25.781,
2011-04,26.526,
2011-05,27.012,
2011-06,26.655,
2011-07,26.997,
2011-08,26.611,
2011-09,26.345,
2011-10,25.887,
2011-11,26.563,
2011-12,26.549,
2012-01,27.614,
2012-02,27.560,
2012-03,28.554,
2012-04,28.665,
2012-05,28.345,
2012-06,28.325,
2012-07,29.048,
2012-08,29.936,
2012-09,29.448,
2012-10,29.227,
2012-11,29.296,
2012-12,29.122,
2013-01,29.062,
2013-02,29.107,
2013-03,29.518,
2013-04,28.759,
2013-05,29.273,
2013-06,29.622,
2013-07,29.481,
2013-08,29.830,
2013-09,29.846,
2013-10,29.529,
2013-11,30.083,
2013-12,30.135,
2014-01,30.043,
2014-02,29.821,
2014-03,30.093,
2014-04,30.072,
2014-05,30.111,
2014-06,30.420,
2014-07,30.026,
2014-08,29.735,
2014-09,29.688,
2014-10,29.814,
