"",BBK01.QUV510,BBK01.QUV510_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Finland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:21,
2001-12,1.354,
2002-01,1.597,
2002-02,1.330,
2002-03,1.357,
2002-04,1.009,
2002-05,1.421,
2002-06,0.929,
2002-07,1.287,
2002-08,1.294,
2002-09,1.459,
2002-10,1.025,
2002-11,1.272,
2002-12,1.119,
2003-01,1.394,
2003-02,1.796,
2003-03,1.288,
2003-04,1.062,
2003-05,1.400,
2003-06,0.923,
2003-07,1.338,
2003-08,0.744,
2003-09,1.415,
2003-10,0.677,
2003-11,1.583,
2003-12,0.876,
2004-01,0.725,
2004-02,0.715,
2004-03,0.800,
2004-04,1.042,
2004-05,1.421,
2004-06,1.478,
2004-07,1.328,
2004-08,1.488,
2004-09,1.773,
2004-10,1.317,
2004-11,1.568,
2004-12,2.310,
2005-01,2.467,
2005-02,2.554,
2005-03,2.439,
2005-04,2.140,
2005-05,1.765,
2005-06,2.635,
2005-07,1.655,
2005-08,2.966,
2005-09,2.777,
2005-10,1.056,
2005-11,1.607,
2005-12,1.451,
2006-01,2.534,
2006-02,2.852,
2006-03,3.835,
2006-04,2.686,
2006-05,1.537,
2006-06,2.587,
2006-07,2.447,
2006-08,1.584,
2006-09,2.849,
2006-10,2.216,
2006-11,1.806,
2006-12,3.538,
2007-01,2.241,
2007-02,3.221,
2007-03,2.166,
2007-04,4.358,
2007-05,1.833,
2007-06,1.859,
2007-07,2.430,
2007-08,2.811,
2007-09,2.296,
2007-10,2.219,
2007-11,2.273,
2007-12,1.788,
2008-01,3.212,
2008-02,2.097,
2008-03,2.534,
2008-04,3.194,
2008-05,2.285,
2008-06,3.135,
2008-07,2.991,
2008-08,1.727,
2008-09,2.763,
2008-10,1.675,
2008-11,1.701,
2008-12,1.525,
2009-01,1.521,
2009-02,1.386,
2009-03,1.446,
2009-04,2.110,
2009-05,2.492,
2009-06,1.301,
2009-07,1.995,
2009-08,2.019,
2009-09,0.919,
2009-10,1.082,
2009-11,1.961,
2009-12,1.141,
2010-01,1.297,
2010-02,2.279,
2010-03,1.714,
2010-04,1.906,
2010-05,2.563,
2010-06,2.086,
2010-07,1.773,
2010-08,1.802,
2010-09,1.945,
2010-10,2.617,
2010-11,1.786,
2010-12,2.233,
2011-01,4.498,
2011-02,2.901,
2011-03,2.031,
2011-04,3.229,
2011-05,5.384,
2011-06,2.687,
2011-07,2.963,
2011-08,4.477,
2011-09,1.885,
2011-10,3.096,
2011-11,3.081,
2011-12,1.583,
2012-01,1.715,
2012-02,2.786,
2012-03,4.092,
2012-04,5.518,
2012-05,4.307,
2012-06,2.988,
2012-07,5.054,
2012-08,5.655,
2012-09,4.198,
2012-10,6.132,
2012-11,3.628,
2012-12,1.679,
2013-01,1.990,
2013-02,2.632,
2013-03,1.847,
2013-04,1.693,
2013-05,1.722,
2013-06,2.300,
2013-07,2.820,
2013-08,2.095,
2013-09,2.365,
2013-10,3.867,
2013-11,3.005,
2013-12,2.771,
2014-01,3.276,
2014-02,3.857,
2014-03,2.931,
2014-04,2.657,
2014-05,3.875,
2014-06,4.853,
2014-07,4.581,
2014-08,4.292,
2014-09,5.363,
2014-10,2.857,
2014-11,2.502,
2014-12,2.517,
