"",BBK01.OUP170,BBK01.OUP170_FLAGS
"",Balances and loans to domestic banks (MFIs) / medium-term / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:43,
1985-12,0.497,
1986-01,0.535,
1986-02,0.556,
1986-03,0.556,
1986-04,0.541,
1986-05,0.577,
1986-06,0.596,
1986-07,0.629,
1986-08,0.645,
1986-09,0.672,
1986-10,0.705,
1986-11,0.669,
1986-12,0.655,
1987-01,0.674,
1987-02,0.697,
1987-03,0.695,
1987-04,0.731,
1987-05,0.760,
1987-06,0.757,
1987-07,0.831,
1987-08,0.751,
1987-09,0.732,
1987-10,0.768,
1987-11,0.783,
1987-12,0.796,
1988-01,0.898,
1988-02,0.895,
1988-03,0.953,
1988-04,0.922,
1988-05,0.890,
1988-06,0.892,
1988-07,0.938,
1988-08,0.949,
1988-09,0.971,
1988-10,0.976,
1988-11,0.984,
1988-12,0.987,
1989-01,0.858,
1989-02,0.785,
1989-03,0.765,
1989-04,0.767,
1989-05,0.741,
1989-06,0.690,
1989-07,0.765,
1989-08,0.754,
1989-09,0.741,
1989-10,0.705,
1989-11,0.674,
1989-12,0.667,
1990-01,0.655,
1990-02,0.621,
1990-03,0.709,
1990-04,0.564,
1990-05,0.544,
1990-06,0.504,
1990-07,0.542,
1990-08,0.518,
1990-09,0.515,
1990-10,0.509,
1990-11,0.464,
1990-12,0.459,
1991-01,0.427,
1991-02,0.425,
1991-03,0.389,
1991-04,0.413,
1991-05,0.421,
1991-06,0.400,
1991-07,0.402,
1991-08,0.361,
1991-09,0.366,
1991-10,0.372,
1991-11,0.364,
1991-12,0.370,
1992-01,0.349,
1992-02,0.401,
1992-03,0.403,
1992-04,0.374,
1992-05,0.326,
1992-06,0.265,
1992-07,0.292,
1992-08,0.284,
1992-09,0.282,
1992-10,0.318,
1992-11,0.355,
1992-12,0.481,
1993-01,0.513,
1993-02,0.490,
1993-03,0.516,
1993-04,0.565,
1993-05,0.594,
1993-06,0.576,
1993-07,0.613,
1993-08,0.597,
1993-09,0.624,
1993-10,0.633,
1993-11,0.627,
1993-12,0.804,
1994-01,0.625,
1994-02,0.641,
1994-03,0.644,
1994-04,0.617,
1994-05,0.685,
1994-06,0.710,
1994-07,0.776,
1994-08,0.808,
1994-09,0.804,
1994-10,0.824,
1994-11,0.955,
1994-12,1.763,
1995-01,1.745,
1995-02,1.760,
1995-03,1.760,
1995-04,0.867,
1995-05,0.824,
1995-06,0.804,
1995-07,0.788,
1995-08,0.837,
1995-09,0.877,
1995-10,0.939,
1995-11,0.937,
1995-12,0.974,
1996-01,0.983,
1996-02,1.075,
1996-03,1.143,
1996-04,1.157,
1996-05,1.195,
1996-06,1.254,
1996-07,1.207,
1996-08,1.275,
1996-09,1.260,
1996-10,1.349,
1996-11,1.441,
1996-12,1.416,
1997-01,1.521,
1997-02,1.415,
1997-03,1.429,
1997-04,1.395,
1997-05,1.412,
1997-06,1.298,
1997-07,1.349,
1997-08,1.368,
1997-09,1.356,
1997-10,1.399,
1997-11,1.389,
1997-12,1.390,
1998-01,1.445,
1998-02,1.503,
1998-03,1.528,
1998-04,1.520,
1998-05,1.507,
1998-06,1.539,
1998-07,1.450,
1998-08,1.312,
1998-09,1.268,
1998-10,1.330,
1998-11,1.354,
1998-12,1.554,
1999-01,4.060,
1999-02,3.987,
1999-03,4.442,
1999-04,4.455,
1999-05,4.460,
1999-06,4.252,
1999-07,4.220,
1999-08,4.248,
1999-09,4.174,
1999-10,4.219,
1999-11,4.321,
1999-12,4.266,
2000-01,4.189,
2000-02,4.323,
2000-03,4.361,
2000-04,4.115,
2000-05,4.087,
2000-06,4.176,
2000-07,4.308,
2000-08,4.256,
2000-09,4.238,
2000-10,4.198,
2000-11,4.090,
2000-12,4.167,
2001-01,4.503,
2001-02,4.557,
2001-03,4.487,
2001-04,5.087,
2001-05,5.083,
2001-06,5.089,
2001-07,5.018,
2001-08,4.709,
2001-09,4.528,
2001-10,4.204,
2001-11,3.994,
2001-12,3.952,
2002-01,3.521,
2002-02,3.387,
2002-03,3.622,
2002-04,4.059,
2002-05,5.973,
2002-06,5.141,
2002-07,5.183,
2002-08,4.936,
2002-09,5.113,
2002-10,4.070,
2002-11,4.064,
2002-12,3.919,
2003-01,3.616,
2003-02,3.572,
2003-03,3.362,
2003-04,3.520,
2003-05,3.789,
2003-06,3.909,
2003-07,4.532,
2003-08,4.595,
2003-09,4.686,
2003-10,4.907,
2003-11,5.112,
2003-12,5.164,
2004-01,5.168,
2004-02,5.320,
2004-03,5.120,
2004-04,5.087,
2004-05,4.630,
2004-06,4.200,
2004-07,3.761,
2004-08,3.773,
2004-09,4.010,
2004-10,3.939,
2004-11,3.790,
2004-12,3.632,
2005-01,3.653,
2005-02,3.678,
2005-03,3.535,
2005-04,3.849,
2005-05,3.871,
2005-06,3.821,
2005-07,4.036,
2005-08,4.123,
2005-09,3.840,
2005-10,3.934,
2005-11,3.777,
2005-12,4.722,
2006-01,6.082,
2006-02,6.017,
2006-03,5.654,
2006-04,5.524,
2006-05,5.365,
2006-06,5.344,
2006-07,5.398,
2006-08,5.361,
2006-09,5.282,
2006-10,5.479,
2006-11,5.688,
2006-12,5.562,
2007-01,5.403,
2007-02,5.434,
2007-03,5.239,
2007-04,5.330,
2007-05,5.066,
2007-06,5.511,
2007-07,5.171,
2007-08,5.235,
2007-09,5.106,
2007-10,5.094,
2007-11,5.234,
2007-12,5.236,
2008-01,4.836,
2008-02,4.852,
2008-03,4.718,
2008-04,4.280,
2008-05,4.289,
2008-06,3.817,
2008-07,3.646,
2008-08,3.963,
2008-09,4.201,
2008-10,4.768,
2008-11,4.842,
2008-12,5.346,
2009-01,4.609,
2009-02,4.610,
2009-03,4.758,
2009-04,4.073,
2009-05,4.395,
2009-06,4.668,
2009-07,4.749,
2009-08,4.667,
2009-09,4.704,
2009-10,4.642,
2009-11,4.518,
2009-12,4.456,
2010-01,4.571,
2010-02,3.912,
2010-03,3.924,
2010-04,3.948,
2010-05,4.057,
2010-06,4.645,
2010-07,4.776,
2010-08,4.285,
2010-09,4.340,
2010-10,4.469,
2010-11,4.392,
2010-12,4.417,
2011-01,4.475,
2011-02,4.511,
2011-03,4.496,
2011-04,4.553,
2011-05,4.650,
2011-06,4.742,
2011-07,4.659,
2011-08,4.561,
2011-09,4.598,
2011-10,4.555,
2011-11,4.558,
2011-12,4.548,
2012-01,4.612,
2012-02,4.675,
2012-03,4.730,
2012-04,4.699,
2012-05,4.692,
2012-06,4.781,
2012-07,4.808,
2012-08,4.846,
2012-09,4.785,
2012-10,4.728,
2012-11,4.754,
2012-12,4.755,
2013-01,4.660,
2013-02,4.607,
2013-03,4.639,
2013-04,4.680,
2013-05,4.591,
2013-06,4.658,
2013-07,4.979,
2013-08,5.040,
2013-09,5.074,
2013-10,5.032,
2013-11,5.222,
2013-12,5.377,
2014-01,5.494,
2014-02,5.646,
2014-03,5.775,
2014-04,5.913,
2014-05,6.122,
2014-06,6.733,
2014-07,6.744,
2014-08,7.092,
2014-09,7.273,
2014-10,7.509,
2014-11,5.583,
2014-12,4.722,Provisional value
