"",BBK01.QUX390,BBK01.QUX390_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Croatia / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:51,
2002-03,2.632,
2002-04,2.514,
2002-05,3.500,
2002-06,3.544,
2002-07,3.686,
2002-08,3.606,
2002-09,3.717,
2002-10,3.919,
2002-11,4.343,
2002-12,4.646,
2003-01,4.657,
2003-02,4.517,
2003-03,4.653,
2003-04,4.614,
2003-05,4.670,
2003-06,4.821,
2003-07,4.408,
2003-08,4.739,
2003-09,4.816,
2003-10,4.799,
2003-11,5.156,
2003-12,4.891,
2004-01,5.373,
2004-02,5.710,
2004-03,5.482,
2004-04,5.494,
2004-05,5.562,
2004-06,5.621,
2004-07,5.364,
2004-08,5.194,
2004-09,5.074,
2004-10,5.147,
2004-11,5.230,
2004-12,5.279,
2005-01,5.554,
2005-02,5.542,
2005-03,5.653,
2005-04,5.500,
2005-05,5.607,
2005-06,5.745,
2005-07,5.798,
2005-08,5.915,
2005-09,5.749,
2005-10,5.893,
2005-11,5.998,
2005-12,2.864,
2006-01,2.850,
2006-02,3.000,
2006-03,2.849,
2006-04,2.980,
2006-05,3.016,
2006-06,3.061,
2006-07,2.684,
2006-08,2.440,
2006-09,2.447,
2006-10,2.563,
2006-11,2.615,
2006-12,2.858,
2007-01,3.030,
2007-02,3.196,
2007-03,3.203,
2007-04,3.406,
2007-05,3.367,
2007-06,3.103,
2007-07,3.120,
2007-08,2.992,
2007-09,3.016,
2007-10,2.948,
2007-11,3.020,
2007-12,12.380,
2008-01,11.202,
2008-02,11.544,
2008-03,11.830,
2008-04,11.990,
2008-05,11.871,
2008-06,12.151,
2008-07,12.165,
2008-08,11.901,
2008-09,12.101,
2008-10,12.240,
2008-11,11.964,
2008-12,12.079,
2009-01,12.084,
2009-02,11.990,
2009-03,11.867,
2009-04,11.944,
2009-05,12.027,
2009-06,11.980,
2009-07,11.940,
2009-08,11.948,
2009-09,12.079,
2009-10,12.145,
2009-11,12.052,
2009-12,2.961,
2010-01,2.924,
2010-02,2.833,
2010-03,2.750,
2010-04,2.743,
2010-05,2.742,
2010-06,2.701,
2010-07,2.610,
2010-08,2.489,
2010-09,2.382,
2010-10,2.396,
2010-11,2.392,
2010-12,2.492,
2011-01,2.395,
2011-02,2.398,
2011-03,2.426,
2011-04,2.414,
2011-05,2.394,
2011-06,2.482,
2011-07,2.162,
2011-08,2.144,
2011-09,2.145,
2011-10,2.200,
2011-11,2.188,
2011-12,2.076,
2012-01,2.088,
2012-02,2.027,
2012-03,2.032,
2012-04,1.949,
2012-05,1.977,
2012-06,1.916,
2012-07,1.884,
2012-08,1.839,
2012-09,1.752,
2012-10,1.896,
2012-11,1.820,
2012-12,1.798,
2013-01,1.780,
2013-02,1.731,
2013-03,1.787,
2013-04,1.679,
2013-05,1.742,
2013-06,1.759,
2013-07,1.553,
2013-08,1.519,
2013-09,1.502,
2013-10,1.424,
2013-11,1.440,
2013-12,1.448,
2014-01,1.578,
2014-02,1.536,
2014-03,1.636,
2014-04,1.581,
2014-05,1.563,
2014-06,1.520,
2014-07,1.364,
2014-08,1.374,
2014-09,1.752,
2014-10,1.743,
