"",BBK01.OUE174,BBK01.OUE174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:26,
1999-01,0.372,
1999-02,0.379,
1999-03,0.489,
1999-04,0.494,
1999-05,0.484,
1999-06,0.456,
1999-07,0.364,
1999-08,0.350,
1999-09,0.350,
1999-10,0.362,
1999-11,0.467,
1999-12,0.462,
2000-01,0.461,
2000-02,0.468,
2000-03,0.485,
2000-04,0.486,
2000-05,0.490,
2000-06,0.489,
2000-07,0.468,
2000-08,0.466,
2000-09,0.461,
2000-10,0.458,
2000-11,0.476,
2000-12,0.481,
2001-01,0.498,
2001-02,0.525,
2001-03,0.508,
2001-04,0.536,
2001-05,0.588,
2001-06,0.582,
2001-07,0.594,
2001-08,0.603,
2001-09,0.616,
2001-10,0.634,
2001-11,0.632,
2001-12,0.628,
2002-01,0.589,
2002-02,0.586,
2002-03,0.594,
2002-04,0.604,
2002-05,0.618,
2002-06,0.612,
2002-07,0.618,
2002-08,0.617,
2002-09,0.625,
2002-10,0.651,
2002-11,0.657,
2002-12,0.660,
2003-01,1.195,
2003-02,1.240,
2003-03,1.225,
2003-04,1.251,
2003-05,1.288,
2003-06,1.277,
2003-07,1.291,
2003-08,1.295,
2003-09,1.306,
2003-10,1.308,
2003-11,1.325,
2003-12,0.844,
2004-01,0.869,
2004-02,0.857,
2004-03,0.775,
2004-04,0.761,
2004-05,0.770,
2004-06,0.781,
2004-07,0.789,
2004-08,0.795,
2004-09,0.800,
2004-10,0.811,
2004-11,0.755,
2004-12,0.750,
2005-01,0.744,
2005-02,0.741,
2005-03,0.727,
2005-04,0.721,
2005-05,0.701,
2005-06,0.707,
2005-07,0.729,
2005-08,0.751,
2005-09,0.768,
2005-10,0.763,
2005-11,0.780,
2005-12,0.779,
2006-01,0.771,
2006-02,0.783,
2006-03,0.787,
2006-04,0.785,
2006-05,0.791,
2006-06,0.797,
2006-07,0.808,
2006-08,0.834,
2006-09,0.816,
2006-10,0.829,
2006-11,1.658,
2006-12,1.753,
2007-01,1.785,
2007-02,1.799,
2007-03,1.865,
2007-04,1.909,
2007-05,1.896,
2007-06,1.916,
2007-07,1.821,
2007-08,1.762,
2007-09,1.884,
2007-10,1.931,
2007-11,1.893,
2007-12,1.919,
2008-01,2.039,
2008-02,2.125,
2008-03,2.332,
2008-04,2.344,
2008-05,2.418,
2008-06,2.761,
2008-07,2.779,
2008-08,2.826,
2008-09,2.852,
2008-10,3.030,
2008-11,3.109,
2008-12,3.204,
2009-01,3.031,
2009-02,2.988,
2009-03,3.162,
2009-04,3.391,
2009-05,3.602,
2009-06,3.747,
2009-07,3.897,
2009-08,3.975,
2009-09,4.203,
2009-10,4.274,
2009-11,4.405,
2009-12,4.569,
2010-01,4.702,
2010-02,5.044,
2010-03,5.190,
2010-04,5.289,
2010-05,5.435,
2010-06,5.942,
2010-07,6.078,
2010-08,6.145,
2010-09,6.295,
2010-10,6.324,
2010-11,6.576,
2010-12,6.959,
2011-01,7.144,
2011-02,7.512,
2011-03,7.830,
2011-04,7.959,
2011-05,8.206,
2011-06,8.352,
2011-07,8.427,
2011-08,8.482,
2011-09,8.696,
2011-10,9.042,
2011-11,9.625,
2011-12,10.075,
2012-01,10.441,
2012-02,10.873,
2012-03,11.179,
2012-04,11.575,
2012-05,11.711,
2012-06,11.998,
2012-07,11.371,
2012-08,11.562,
2012-09,11.696,
2012-10,11.849,
2012-11,12.032,
2012-12,12.332,
2013-01,12.462,
2013-02,12.514,
2013-03,12.547,
2013-04,12.501,
2013-05,12.601,
2013-06,12.769,
2013-07,12.851,
2013-08,13.005,
2013-09,13.085,
2013-10,13.213,
2013-11,13.495,
2013-12,13.589,
2014-01,13.780,
2014-02,14.014,
2014-03,14.180,
2014-04,14.310,
2014-05,14.568,
2014-06,14.829,
2014-07,14.829,
2014-08,15.024,
2014-09,15.196,
2014-10,15.411,
2014-11,15.452,
2014-12,15.635,Provisional value
