"",BBK01.OUA312,BBK01.OUA312_FLAGS
"",Savings deposits of the federal states / Total / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:48,
1999-01,0.019,
1999-02,0.020,
1999-03,0.022,
1999-04,0.021,
1999-05,0.021,
1999-06,0.021,
1999-07,0.022,
1999-08,0.022,
1999-09,0.025,
1999-10,0.025,
1999-11,0.025,
1999-12,0.024,
2000-01,0.023,
2000-02,0.023,
2000-03,0.023,
2000-04,0.027,
2000-05,0.025,
2000-06,0.021,
2000-07,0.021,
2000-08,0.022,
2000-09,0.022,
2000-10,0.023,
2000-11,0.024,
2000-12,0.025,
2001-01,0.024,
2001-02,0.024,
2001-03,0.022,
2001-04,0.022,
2001-05,0.021,
2001-06,0.022,
2001-07,0.022,
2001-08,0.022,
2001-09,0.022,
2001-10,0.030,
2001-11,0.025,
2001-12,0.026,
2002-01,0.024,
2002-02,0.023,
2002-03,0.021,
2002-04,0.022,
2002-05,0.022,
2002-06,0.022,
2002-07,0.022,
2002-08,0.021,
2002-09,0.028,
2002-10,0.025,
2002-11,0.026,
2002-12,0.024,
2003-01,0.025,
2003-02,0.027,
2003-03,0.027,
2003-04,0.032,
2003-05,0.033,
2003-06,0.035,
2003-07,0.032,
2003-08,0.032,
2003-09,0.030,
2003-10,0.030,
2003-11,0.030,
2003-12,0.028,
2004-01,0.031,
2004-02,0.033,
2004-03,0.034,
2004-04,0.033,
2004-05,0.032,
2004-06,0.032,
2004-07,0.074,
2004-08,0.082,
2004-09,0.083,
2004-10,0.084,
2004-11,0.054,
2004-12,0.040,
2005-01,0.040,
2005-02,0.039,
2005-03,0.045,
2005-04,0.045,
2005-05,0.061,
2005-06,0.055,
2005-07,0.058,
2005-08,0.129,
2005-09,0.133,
2005-10,0.135,
2005-11,0.129,
2005-12,0.053,
2006-01,0.049,
2006-02,0.044,
2006-03,0.028,
2006-04,0.028,
2006-05,0.026,
2006-06,0.032,
2006-07,0.032,
2006-08,0.033,
2006-09,0.038,
2006-10,0.041,
2006-11,0.042,
2006-12,0.040,
2007-01,0.041,
2007-02,0.051,
2007-03,0.050,
2007-04,0.051,
2007-05,0.043,
2007-06,0.045,
2007-07,0.048,
2007-08,0.047,
2007-09,0.044,
2007-10,0.045,
2007-11,0.044,
2007-12,0.044,
2008-01,0.046,
2008-02,0.045,
2008-03,0.044,
2008-04,0.040,
2008-05,0.034,
2008-06,0.036,
2008-07,0.036,
2008-08,0.036,
2008-09,0.036,
2008-10,0.035,
2008-11,0.034,
2008-12,0.033,
2009-01,0.034,
2009-02,0.035,
2009-03,0.041,
2009-04,0.062,
2009-05,0.063,
2009-06,0.066,
2009-07,0.068,
2009-08,0.068,
2009-09,0.065,
2009-10,0.057,
2009-11,0.051,
2009-12,0.050,
2010-01,0.060,
2010-02,0.062,
2010-03,0.075,
2010-04,0.075,
2010-05,0.071,
2010-06,0.074,
2010-07,0.084,
2010-08,0.096,
2010-09,0.096,
2010-10,0.096,
2010-11,0.093,
2010-12,0.092,
2011-01,0.091,
2011-02,0.093,
2011-03,0.087,
2011-04,0.087,
2011-05,0.089,
2011-06,0.088,
2011-07,0.087,
2011-08,0.089,
2011-09,0.084,
2011-10,0.083,
2011-11,0.076,
2011-12,0.077,
2012-01,0.078,
2012-02,0.075,
2012-03,0.068,
2012-04,0.070,
2012-05,0.068,
2012-06,0.071,
2012-07,0.077,
2012-08,0.078,
2012-09,0.083,
2012-10,0.085,
2012-11,0.086,
2012-12,0.094,
2013-01,0.097,
2013-02,0.096,
2013-03,0.101,
2013-04,0.103,
2013-05,0.104,
2013-06,0.104,
2013-07,0.110,
2013-08,0.110,
2013-09,0.109,
2013-10,0.109,
2013-11,0.106,
2013-12,0.103,
2014-01,0.110,
2014-02,0.110,
2014-03,0.109,
2014-04,0.108,
2014-05,0.107,
2014-06,0.094,
2014-07,0.073,
2014-08,0.062,
2014-09,0.063,
2014-10,0.063,
2014-11,0.079,
2014-12,0.325,Provisional value
