"",BBK01.QU6097,BBK01.QU6097_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Switzerland / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:57,
1984-12,12.849,
1985-01,13.205,
1985-02,13.565,
1985-03,13.309,
1985-04,13.586,
1985-05,13.659,
1985-06,13.946,
1985-07,13.958,
1985-08,13.974,
1985-09,13.911,
1985-10,13.504,
1985-11,13.132,
1985-12,12.903,
1986-01,13.079,
1986-02,12.815,
1986-03,12.879,
1986-04,12.901,
1986-05,13.119,
1986-06,12.805,
1986-07,13.219,
1986-08,12.641,
1986-09,13.285,
1986-10,13.184,
1986-11,13.168,
1986-12,12.366,
1987-01,12.112,
1987-02,12.290,
1987-03,12.236,
1987-04,11.809,
1987-05,11.902,
1987-06,12.191,
1987-07,12.039,
1987-08,11.848,
1987-09,12.318,
1987-10,12.751,
1987-11,12.748,
1987-12,12.347,
1988-01,13.108,
1988-02,12.860,
1988-03,12.217,
1988-04,12.187,
1988-05,12.153,
1988-06,12.254,
1988-07,12.143,
1988-08,12.589,
1988-09,12.972,
1988-10,12.508,
1988-11,12.383,
1988-12,13.350,
1989-01,14.059,
1989-02,14.305,
1989-03,14.688,
1989-04,14.766,
1989-05,15.338,
1989-06,15.331,
1989-07,15.188,
1989-08,15.650,
1989-09,15.241,
1989-10,14.824,
1989-11,14.747,
1989-12,14.534,
1990-01,15.220,
1990-02,14.823,
1990-03,14.900,
1990-04,14.732,
1990-05,15.334,
1990-06,14.724,
1990-07,14.842,
1990-08,15.088,
1990-09,15.515,
1990-10,15.698,
1990-11,14.989,
1990-12,14.682,
1991-01,15.582,
1991-02,15.393,
1991-03,16.009,
1991-04,16.014,
1991-05,15.726,
1991-06,15.731,
1991-07,15.160,
1991-08,15.271,
1991-09,15.288,
1991-10,15.087,
1991-11,15.155,
1991-12,14.938,
1992-01,15.648,
1992-02,15.482,
1992-03,15.263,
1992-04,15.750,
1992-05,15.825,
1992-06,15.651,
1992-07,15.641,
1992-08,15.756,
1992-09,16.418,
1992-10,16.232,
1992-11,15.976,
1992-12,16.098,
1993-01,16.315,
1993-02,16.103,
1993-03,15.606,
1993-04,15.184,
1993-05,15.097,
1993-06,14.910,
1993-07,15.445,
1993-08,14.857,
1993-09,14.625,
1993-10,14.436,
1993-11,14.791,
1993-12,14.232,
1994-01,14.380,
1994-02,14.279,
1994-03,13.975,
1994-04,14.501,
1994-05,13.908,
1994-06,13.693,
1994-07,13.604,
1994-08,13.259,
1994-09,14.833,
1994-10,15.384,
1994-11,15.626,
1994-12,15.633,
1995-01,16.208,
1995-02,15.824,
1995-03,15.573,
1995-04,15.785,
1995-05,15.906,
1995-06,15.619,
1995-07,15.607,
1995-08,16.113,
1995-09,15.755,
1995-10,16.326,
1995-11,17.011,
1995-12,17.197,
1996-01,18.264,
1996-02,18.283,
1996-03,18.843,
1996-04,19.850,
1996-05,19.420,
1996-06,19.706,
1996-07,20.159,
1996-08,20.001,
1996-09,20.213,
1996-10,20.573,
1996-11,20.510,
1996-12,20.576,
1997-01,21.204,
1997-02,21.275,
1997-03,21.205,
1997-04,23.405,
1997-05,24.853,
1997-06,23.652,
1997-07,25.002,
1997-08,25.089,
1997-09,25.145,
1997-10,24.708,
1997-11,25.552,
1997-12,26.843,
1998-01,26.951,
1998-02,27.328,
1998-03,30.148,
1998-04,29.452,
1998-05,29.955,
1998-06,28.382,
1998-07,29.271,
1998-08,29.048,
1998-09,28.565,
1998-10,24.180,
1998-11,26.731,
1998-12,26.878,
1999-01,27.009,
1999-02,28.431,
1999-03,29.887,
1999-04,29.188,
1999-05,28.625,
1999-06,28.272,
1999-07,29.474,
1999-08,29.953,
1999-09,31.392,
1999-10,31.409,
1999-11,32.754,
1999-12,33.290,
2000-01,32.017,
2000-02,31.755,
2000-03,32.006,
2000-04,32.927,
2000-05,36.285,
2000-06,33.839,
2000-07,35.434,
2000-08,36.322,
2000-09,35.489,
2000-10,35.664,
2000-11,36.434,
2000-12,37.498,
2001-01,37.261,
2001-02,36.896,
2001-03,36.736,
2001-04,36.369,
2001-05,38.054,
2001-06,40.354,
2001-07,39.195,
2001-08,39.256,
2001-09,40.312,
2001-10,41.445,
2001-11,42.986,
2001-12,44.903,
2002-01,48.025,
2002-02,48.169,
2002-03,47.081,
2002-04,46.602,
2002-05,44.592,
2002-06,45.251,
2002-07,44.744,
2002-08,46.325,
2002-09,45.226,
2002-10,44.549,
2002-11,44.355,
2002-12,41.813,
2003-01,43.212,
2003-02,42.167,
2003-03,40.700,
2003-04,40.604,
2003-05,39.347,
2003-06,38.950,
2003-07,40.552,
2003-08,42.887,
2003-09,40.037,
2003-10,40.993,
2003-11,38.937,
2003-12,38.813,
2004-01,39.857,
2004-02,38.716,
2004-03,38.224,
2004-04,38.690,
2004-05,38.061,
2004-06,38.029,
2004-07,40.179,
2004-08,40.375,
2004-09,39.378,
2004-10,37.616,
2004-11,37.179,
2004-12,39.330,
2005-01,36.625,
2005-02,37.407,
2005-03,37.952,
2005-04,38.084,
2005-05,39.520,
2005-06,38.483,
2005-07,37.511,
2005-08,36.395,
2005-09,35.290,
2005-10,34.299,
2005-11,30.925,
2005-12,32.429,
2006-01,32.815,
2006-02,30.484,
2006-03,30.788,
2006-04,31.172,
2006-05,30.698,
2006-06,30.854,
2006-07,31.137,
2006-08,31.857,
2006-09,32.702,
2006-10,31.978,
2006-11,32.367,
2006-12,31.760,
2007-01,31.810,
2007-02,32.325,
2007-03,31.222,
2007-04,31.096,
2007-05,31.185,
2007-06,30.938,
2007-07,30.784,
2007-08,30.493,
2007-09,31.852,
2007-10,31.070,
2007-11,31.457,
2007-12,33.117,
2008-01,31.319,
2008-02,31.147,
2008-03,31.604,
2008-04,32.144,
2008-05,33.475,
2008-06,31.925,
2008-07,33.012,
2008-08,34.107,
2008-09,37.427,
2008-10,32.503,
2008-11,29.276,
2008-12,26.410,
2009-01,28.954,
2009-02,28.175,
2009-03,27.976,
2009-04,26.345,
2009-05,25.569,
2009-06,23.745,
2009-07,24.010,
2009-08,23.568,
2009-09,24.168,
2009-10,19.759,
2009-11,20.177,
2009-12,19.467,
2010-01,18.983,
2010-02,18.910,
2010-03,19.194,
2010-04,19.120,
2010-05,19.374,
2010-06,19.078,
2010-07,18.165,
2010-08,18.584,
2010-09,18.146,
2010-10,17.283,
2010-11,17.149,
2010-12,18.051,
2011-01,17.026,
2011-02,16.729,
2011-03,16.281,
2011-04,16.706,
2011-05,17.057,
2011-06,16.521,
2011-07,16.047,
2011-08,16.672,
2011-09,17.444,
2011-10,16.533,
2011-11,17.630,
2011-12,16.850,
2012-01,16.687,
2012-02,16.388,
2012-03,15.738,
2012-04,15.848,
2012-05,15.563,
2012-06,14.235,
2012-07,13.470,
2012-08,13.001,
2012-09,13.296,
2012-10,12.324,
2012-11,12.346,
2012-12,12.118,
2013-01,11.848,
2013-02,11.929,
2013-03,12.455,
2013-04,11.416,
2013-05,11.065,
2013-06,11.386,
2013-07,10.195,
2013-08,10.224,
2013-09,9.975,
2013-10,10.170,
2013-11,9.746,
2013-12,9.379,
2014-01,9.415,
2014-02,9.285,
2014-03,9.346,
2014-04,9.492,
2014-05,9.104,
2014-06,9.314,
2014-07,8.703,
2014-08,9.086,
2014-09,8.594,
2014-10,8.543,
2014-11,6.936,
