"",BBK01.OUC316,BBK01.OUC316_FLAGS
"",Time deposits of social security funds / for more than two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:43,
1999-01,0.825,
1999-02,0.798,
1999-03,0.809,
1999-04,0.530,
1999-05,0.523,
1999-06,0.513,
1999-07,0.437,
1999-08,0.437,
1999-09,0.560,
1999-10,0.566,
1999-11,0.567,
1999-12,0.579,
2000-01,0.612,
2000-02,0.615,
2000-03,0.513,
2000-04,0.512,
2000-05,0.510,
2000-06,0.467,
2000-07,0.412,
2000-08,0.417,
2000-09,0.405,
2000-10,0.423,
2000-11,0.428,
2000-12,0.399,
2001-01,0.386,
2001-02,0.384,
2001-03,0.394,
2001-04,0.373,
2001-05,0.368,
2001-06,0.368,
2001-07,0.378,
2001-08,0.363,
2001-09,0.373,
2001-10,0.351,
2001-11,0.360,
2001-12,0.337,
2002-01,0.306,
2002-02,0.283,
2002-03,0.286,
2002-04,0.293,
2002-05,0.298,
2002-06,0.298,
2002-07,0.165,
2002-08,0.162,
2002-09,0.162,
2002-10,0.158,
2002-11,0.143,
2002-12,0.143,
2003-01,0.143,
2003-02,0.143,
2003-03,0.143,
2003-04,0.142,
2003-05,0.151,
2003-06,0.149,
2003-07,0.157,
2003-08,0.158,
2003-09,0.155,
2003-10,0.154,
2003-11,0.164,
2003-12,0.155,
2004-01,0.155,
2004-02,0.173,
2004-03,0.171,
2004-04,0.170,
2004-05,0.191,
2004-06,0.191,
2004-07,0.263,
2004-08,0.362,
2004-09,0.392,
2004-10,0.392,
2004-11,0.382,
2004-12,0.442,
2005-01,0.397,
2005-02,0.424,
2005-03,0.441,
2005-04,0.431,
2005-05,0.436,
2005-06,0.426,
2005-07,0.443,
2005-08,0.421,
2005-09,0.416,
2005-10,0.413,
2005-11,0.428,
2005-12,0.393,
2006-01,0.446,
2006-02,0.481,
2006-03,0.499,
2006-04,0.505,
2006-05,0.520,
2006-06,0.520,
2006-07,0.520,
2006-08,0.545,
2006-09,0.582,
2006-10,0.582,
2006-11,0.580,
2006-12,0.580,
2007-01,0.606,
2007-02,0.612,
2007-03,0.629,
2007-04,0.617,
2007-05,0.607,
2007-06,0.601,
2007-07,0.579,
2007-08,0.618,
2007-09,1.034,
2007-10,1.124,
2007-11,1.173,
2007-12,1.236,
2008-01,1.425,
2008-02,1.661,
2008-03,1.767,
2008-04,1.774,
2008-05,1.886,
2008-06,1.976,
2008-07,2.031,
2008-08,2.033,
2008-09,2.060,
2008-10,2.213,
2008-11,2.622,
2008-12,2.639,
2009-01,2.673,
2009-02,2.648,
2009-03,2.743,
2009-04,2.951,
2009-05,2.971,
2009-06,2.974,
2009-07,2.968,
2009-08,2.982,
2009-09,2.920,
2009-10,3.054,
2009-11,3.117,
2009-12,3.168,
2010-01,3.155,
2010-02,3.145,
2010-03,3.161,
2010-04,3.155,
2010-05,2.961,
2010-06,2.958,
2010-07,3.016,
2010-08,3.042,
2010-09,3.068,
2010-10,3.135,
2010-11,3.190,
2010-12,3.210,
2011-01,3.236,
2011-02,3.167,
2011-03,3.217,
2011-04,3.228,
2011-05,3.118,
2011-06,3.093,
2011-07,3.071,
2011-08,2.900,
2011-09,2.913,
2011-10,2.943,
2011-11,2.947,
2011-12,2.969,
2012-01,3.078,
2012-02,3.196,
2012-03,3.134,
2012-04,2.922,
2012-05,3.056,
2012-06,3.119,
2012-07,3.274,
2012-08,3.257,
2012-09,3.254,
2012-10,3.258,
2012-11,3.316,
2012-12,3.336,
2013-01,3.400,
2013-02,3.411,
2013-03,3.431,
2013-04,3.423,
2013-05,3.435,
2013-06,3.327,
2013-07,3.419,
2013-08,3.427,
2013-09,3.414,
2013-10,3.432,
2013-11,3.439,
2013-12,3.352,
2014-01,3.418,
2014-02,3.369,
2014-03,3.352,
2014-04,3.336,
2014-05,3.296,
2014-06,3.246,
2014-07,3.221,
2014-08,3.210,
2014-09,3.167,
2014-10,3.133,
2014-11,3.106,
2014-12,3.202,Provisional value
