"",BBK01.QUY532,BBK01.QUY532_FLAGS
"","Consolidated German banks: Loans and advances to foreign banks / Korea, Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:52,
2002-03,3.539,
2002-04,4.341,
2002-05,4.400,
2002-06,3.255,
2002-07,3.778,
2002-08,4.965,
2002-09,3.201,
2002-10,5.636,
2002-11,6.273,
2002-12,3.507,
2003-01,5.416,
2003-02,4.527,
2003-03,3.617,
2003-04,4.616,
2003-05,4.950,
2003-06,4.314,
2003-07,4.220,
2003-08,4.584,
2003-09,5.644,
2003-10,3.628,
2003-11,3.788,
2003-12,3.544,
2004-01,3.332,
2004-02,3.216,
2004-03,3.292,
2004-04,2.918,
2004-05,2.873,
2004-06,3.052,
2004-07,2.871,
2004-08,2.402,
2004-09,2.235,
2004-10,2.228,
2004-11,2.258,
2004-12,2.869,
2005-01,3.539,
2005-02,3.651,
2005-03,3.660,
2005-04,3.591,
2005-05,4.400,
2005-06,3.663,
2005-07,3.926,
2005-08,3.595,
2005-09,3.304,
2005-10,3.497,
2005-11,3.267,
2005-12,3.527,
2006-01,3.311,
2006-02,3.794,
2006-03,4.153,
2006-04,3.974,
2006-05,4.690,
2006-06,8.862,
2006-07,7.812,
2006-08,7.571,
2006-09,8.780,
2006-10,8.003,
2006-11,8.872,
2006-12,8.209,
2007-01,7.939,
2007-02,7.338,
2007-03,8.311,
2007-04,8.917,
2007-05,9.491,
2007-06,9.154,
2007-07,11.694,
2007-08,7.448,
2007-09,8.284,
2007-10,9.721,
2007-11,9.159,
2007-12,9.700,
2008-01,9.380,
2008-02,10.979,
2008-03,13.655,
2008-04,11.718,
2008-05,11.660,
2008-06,12.672,
2008-07,13.934,
2008-08,13.713,
2008-09,13.203,
2008-10,12.737,
2008-11,10.607,
2008-12,7.763,
2009-01,8.558,
2009-02,7.094,
2009-03,6.503,
2009-04,6.648,
2009-05,6.493,
2009-06,5.586,
2009-07,4.739,
2009-08,5.055,
2009-09,5.548,
2009-10,5.858,
2009-11,5.542,
2009-12,6.214,
2010-01,6.073,
2010-02,5.511,
2010-03,6.045,
2010-04,5.723,
2010-05,6.555,
2010-06,7.730,
2010-07,6.840,
2010-08,6.325,
2010-09,4.482,
2010-10,5.134,
2010-11,4.302,
2010-12,4.454,
2011-01,4.192,
2011-02,3.627,
2011-03,4.426,
2011-04,4.598,
2011-05,4.462,
2011-06,4.663,
2011-07,4.628,
2011-08,3.718,
2011-09,4.156,
2011-10,4.086,
2011-11,3.810,
2011-12,3.774,
2012-01,3.855,
2012-02,3.883,
2012-03,3.788,
2012-04,4.601,
2012-05,4.338,
2012-06,5.275,
2012-07,4.553,
2012-08,4.580,
2012-09,4.118,
2012-10,3.616,
2012-11,3.740,
2012-12,3.337,
2013-01,6.935,
2013-02,7.844,
2013-03,7.354,
2013-04,8.626,
2013-05,9.294,
2013-06,7.032,
2013-07,6.203,
2013-08,6.130,
2013-09,6.581,
2013-10,8.314,
2013-11,8.300,
2013-12,8.226,
2014-01,7.922,
2014-02,8.696,
2014-03,9.670,
2014-04,9.792,
2014-05,9.289,
2014-06,9.601,
2014-07,11.593,
2014-08,11.908,
2014-09,10.689,
2014-10,8.182,
