"",BBK01.OUC378,BBK01.OUC378_FLAGS
"",Loans to foreign general government for over one year and up to and including five years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:52,
1999-01,0.028,
1999-02,0.338,
1999-03,0.164,
1999-04,0.167,
1999-05,0.174,
1999-06,0.165,
1999-07,0.079,
1999-08,0.077,
1999-09,0.085,
1999-10,0.086,
1999-11,0.088,
1999-12,0.077,
2000-01,0.078,
2000-02,0.081,
2000-03,0.087,
2000-04,0.075,
2000-05,0.076,
2000-06,0.072,
2000-07,0.071,
2000-08,0.075,
2000-09,0.086,
2000-10,0.087,
2000-11,0.086,
2000-12,0.096,
2001-01,0.098,
2001-02,0.098,
2001-03,0.097,
2001-04,0.095,
2001-05,0.097,
2001-06,0.120,
2001-07,0.117,
2001-08,0.131,
2001-09,0.147,
2001-10,0.145,
2001-11,0.171,
2001-12,0.356,
2002-01,0.353,
2002-02,0.363,
2002-03,0.368,
2002-04,0.377,
2002-05,0.388,
2002-06,0.380,
2002-07,0.380,
2002-08,0.368,
2002-09,0.324,
2002-10,0.320,
2002-11,0.319,
2002-12,0.325,
2003-01,0.316,
2003-02,0.316,
2003-03,0.316,
2003-04,0.360,
2003-05,0.359,
2003-06,0.330,
2003-07,0.332,
2003-08,0.468,
2003-09,0.465,
2003-10,0.465,
2003-11,0.464,
2003-12,0.432,
2004-01,0.434,
2004-02,0.431,
2004-03,0.432,
2004-04,0.434,
2004-05,0.460,
2004-06,0.460,
2004-07,0.458,
2004-08,0.390,
2004-09,0.370,
2004-10,0.345,
2004-11,0.338,
2004-12,1.037,
2005-01,0.942,
2005-02,0.687,
2005-03,0.690,
2005-04,0.712,
2005-05,0.595,
2005-06,0.586,
2005-07,0.588,
2005-08,0.585,
2005-09,0.586,
2005-10,0.586,
2005-11,0.590,
2005-12,0.589,
2006-01,0.585,
2006-02,0.586,
2006-03,0.583,
2006-04,0.678,
2006-05,0.675,
2006-06,0.676,
2006-07,0.698,
2006-08,0.675,
2006-09,0.676,
2006-10,0.690,
2006-11,0.671,
2006-12,0.470,
2007-01,0.472,
2007-02,0.469,
2007-03,0.468,
2007-04,0.266,
2007-05,0.267,
2007-06,0.266,
2007-07,0.263,
2007-08,0.263,
2007-09,0.153,
2007-10,0.133,
2007-11,0.235,
2007-12,0.306,
2008-01,0.234,
2008-02,0.238,
2008-03,0.239,
2008-04,0.241,
2008-05,0.241,
2008-06,0.229,
2008-07,0.098,
2008-08,0.001,
2008-09,0.001,
2008-10,0.002,
2008-11,0.002,
2008-12,0.001,
2009-01,0.001,
2009-02,0.001,
2009-03,0.001,
2009-04,0.001,
2009-05,0.001,
2009-06,0.001,
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,-,Nothing exists
2009-10,-,Nothing exists
2009-11,-,Nothing exists
2009-12,0.218,
2010-01,0.317,
2010-02,0.354,
2010-03,0.486,
2010-04,0.143,
2010-05,0.012,
2010-06,0.012,
2010-07,0.029,
2010-08,0.014,
2010-09,0.016,
2010-10,0.016,
2010-11,0.015,
2010-12,0.018,
2011-01,0.014,
2011-02,0.014,
2011-03,0.014,
2011-04,0.014,
2011-05,0.012,
2011-06,0.021,
2011-07,0.019,
2011-08,0.021,
2011-09,0.015,
2011-10,0.016,
2011-11,0.016,
2011-12,0.014,
2012-01,0.018,
2012-02,0.018,
2012-03,0.017,
2012-04,0.017,
2012-05,0.015,
2012-06,0.015,
2012-07,0.014,
2012-08,0.014,
2012-09,0.013,
2012-10,0.013,
2012-11,0.011,
2012-12,0.017,
2013-01,0.016,
2013-02,0.016,
2013-03,0.015,
2013-04,0.014,
2013-05,0.096,
2013-06,0.095,
2013-07,0.094,
2013-08,0.094,
2013-09,0.094,
2013-10,0.094,
2013-11,0.094,
2013-12,0.087,
2014-01,0.087,
2014-02,0.088,
2014-03,0.004,
2014-04,0.003,
2014-05,0.013,
2014-06,0.106,
2014-07,0.106,
2014-08,0.122,
2014-09,0.800,
2014-10,0.783,
2014-11,0.666,
2014-12,0.663,Provisional value
