"",BBK01.OUC242,BBK01.OUC242_FLAGS
"",Time deposits of non-profit institutions / for more than one year up to and including two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:15,
1999-01,0.022,
1999-02,0.020,
1999-03,0.031,
1999-04,0.032,
1999-05,0.031,
1999-06,0.030,
1999-07,0.035,
1999-08,0.033,
1999-09,0.032,
1999-10,0.030,
1999-11,0.032,
1999-12,0.031,
2000-01,0.027,
2000-02,0.034,
2000-03,0.031,
2000-04,0.031,
2000-05,0.031,
2000-06,0.032,
2000-07,0.034,
2000-08,0.034,
2000-09,0.035,
2000-10,0.043,
2000-11,0.042,
2000-12,0.042,
2001-01,0.042,
2001-02,0.019,
2001-03,0.018,
2001-04,0.018,
2001-05,0.018,
2001-06,0.017,
2001-07,0.016,
2001-08,0.016,
2001-09,0.016,
2001-10,0.009,
2001-11,0.007,
2001-12,0.005,
2002-01,0.006,
2002-02,0.009,
2002-03,0.011,
2002-04,0.010,
2002-05,0.012,
2002-06,0.013,
2002-07,0.013,
2002-08,0.012,
2002-09,0.012,
2002-10,0.012,
2002-11,0.015,
2002-12,0.012,
2003-01,0.010,
2003-02,0.009,
2003-03,0.007,
2003-04,0.008,
2003-05,0.006,
2003-06,0.005,
2003-07,0.004,
2003-08,0.004,
2003-09,0.004,
2003-10,0.006,
2003-11,0.006,
2003-12,0.005,
2004-01,0.005,
2004-02,0.008,
2004-03,0.008,
2004-04,0.008,
2004-05,0.008,
2004-06,0.007,
2004-07,0.007,
2004-08,0.007,
2004-09,0.007,
2004-10,0.006,
2004-11,0.007,
2004-12,0.010,
2005-01,0.010,
2005-02,0.010,
2005-03,0.009,
2005-04,0.007,
2005-05,0.008,
2005-06,0.008,
2005-07,0.008,
2005-08,0.008,
2005-09,0.008,
2005-10,0.009,
2005-11,0.014,
2005-12,0.014,
2006-01,0.014,
2006-02,0.012,
2006-03,0.012,
2006-04,0.012,
2006-05,0.013,
2006-06,0.012,
2006-07,0.011,
2006-08,0.011,
2006-09,0.011,
2006-10,0.012,
2006-11,0.007,
2006-12,0.007,
2007-01,0.009,
2007-02,0.010,
2007-03,0.013,
2007-04,0.015,
2007-05,0.020,
2007-06,0.022,
2007-07,0.027,
2007-08,0.035,
2007-09,0.038,
2007-10,0.042,
2007-11,0.045,
2007-12,0.093,
2008-01,0.103,
2008-02,0.107,
2008-03,0.110,
2008-04,0.111,
2008-05,0.107,
2008-06,0.113,
2008-07,0.124,
2008-08,0.134,
2008-09,0.145,
2008-10,0.151,
2008-11,0.275,
2008-12,0.278,
2009-01,0.398,
2009-02,0.408,
2009-03,0.408,
2009-04,0.530,
2009-05,0.557,
2009-06,0.626,
2009-07,0.652,
2009-08,0.703,
2009-09,0.695,
2009-10,0.695,
2009-11,0.614,
2009-12,0.573,
2010-01,0.530,
2010-02,0.488,
2010-03,0.483,
2010-04,0.461,
2010-05,0.432,
2010-06,0.370,
2010-07,0.387,
2010-08,0.402,
2010-09,0.421,
2010-10,0.432,
2010-11,0.381,
2010-12,0.313,
2011-01,0.320,
2011-02,0.328,
2011-03,0.327,
2011-04,0.356,
2011-05,0.374,
2011-06,0.363,
2011-07,0.368,
2011-08,0.351,
2011-09,0.397,
2011-10,0.425,
2011-11,0.461,
2011-12,0.578,
2012-01,0.659,
2012-02,0.684,
2012-03,0.709,
2012-04,0.693,
2012-05,0.700,
2012-06,0.725,
2012-07,0.769,
2012-08,0.821,
2012-09,0.790,
2012-10,0.746,
2012-11,0.701,
2012-12,0.624,
2013-01,0.618,
2013-02,0.572,
2013-03,0.557,
2013-04,0.538,
2013-05,0.522,
2013-06,0.516,
2013-07,0.514,
2013-08,0.512,
2013-09,0.525,
2013-10,0.560,
2013-11,0.558,
2013-12,0.557,
2014-01,0.481,
2014-02,0.437,
2014-03,0.450,
2014-04,0.444,
2014-05,0.468,
2014-06,0.465,
2014-07,0.404,
2014-08,0.341,
2014-09,0.333,
2014-10,0.304,
2014-11,0.320,
2014-12,0.306,Provisional value
