"",BBK01.PQ3256,BBK01.PQ3256_FLAGS
"",Housing loans to domestic non-profit institutions / Long-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:05,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,0.020,
1981-01,0.020,
1981-04,0.034,
1981-07,0.025,
1981-10,0.018,
1982-01,0.020,
1982-04,0.020,
1982-07,0.019,
1982-10,0.011,
1983-01,0.018,
1983-04,0.021,
1983-07,0.023,
1983-10,0.022,
1984-01,0.022,
1984-04,0.022,
1984-07,0.022,
1984-10,0.022,
1985-01,0.025,
1985-04,0.025,
1985-07,0.027,
1985-10,0.030,
1986-01,0.030,
1986-04,0.026,
1986-07,0.026,
1986-10,0.028,
1987-01,0.029,
1987-04,0.028,
1987-07,0.028,
1987-10,0.029,
1988-01,0.030,
1988-04,0.031,
1988-07,0.032,
1988-10,0.033,
1989-01,0.034,
1989-04,0.038,
1989-07,0.040,
1989-10,0.043,
1990-01,0.044,
1990-04,0.045,
1990-07,0.046,
1990-10,0.046,
1991-01,0.049,
1991-04,0.049,
1991-07,0.051,
1991-10,0.051,
1992-01,0.051,
1992-04,0.063,
1992-07,0.063,
1992-10,0.065,
1993-01,0.068,
1993-04,0.072,
1993-07,0.074,
1993-10,0.076,
1994-01,0.080,
1994-04,0.090,
1994-07,0.096,
1994-10,0.096,
1995-01,0.090,
1995-04,0.088,
1995-07,0.104,
1995-10,0.109,
1996-01,0.109,
1996-04,0.111,
1996-07,0.114,
1996-10,0.118,
1997-01,0.118,
1997-04,0.126,
1997-07,0.125,
1997-10,0.137,
1998-01,0.140,
1998-04,0.134,
1998-07,0.140,
1998-10,0.151,
1999-01,0.232,
1999-04,0.202,
1999-07,0.166,
1999-10,0.164,
2000-01,0.169,
2000-04,0.162,
2000-07,0.171,
2000-10,0.170,
2001-01,0.179,
2001-04,0.173,
2001-07,0.174,
2001-10,0.174,
2002-01,0.166,
2002-04,0.177,
2002-07,0.161,
2002-10,0.157,
2003-01,0.154,
2003-04,0.163,
2003-07,0.163,
2003-10,0.176,
2004-01,0.163,
2004-04,0.146,
2004-07,0.133,
2004-10,0.139,
2005-01,0.137,
2005-04,0.133,
2005-07,0.134,
2005-10,0.133,
2006-01,0.137,
2006-04,0.144,
2006-07,0.136,
2006-10,0.128,
2007-01,0.118,
2007-04,0.112,
2007-07,0.109,
2007-10,0.103,
2008-01,0.100,
2008-04,0.093,
2008-07,0.093,
2008-10,0.090,
2009-01,0.090,
2009-04,0.085,
2009-07,0.079,
2009-10,0.080,
2010-01,0.092,
2010-04,0.118,
2010-07,0.139,
2010-10,0.137,
2011-01,0.134,
2011-04,0.123,
2011-07,0.123,
2011-10,0.126,
2012-01,0.136,
2012-04,0.146,
2012-07,0.139,
2012-10,0.140,
2013-01,0.143,
2013-04,0.157,
2013-07,0.157,
2013-10,0.152,
2014-01,0.158,
2014-04,0.150,
2014-07,0.150,
2014-10,0.138,
