"",BBK01.QUK850,BBK01.QUK850_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Poland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:11,
2002-03,12.065,
2002-04,11.931,
2002-05,11.628,
2002-06,11.203,
2002-07,11.200,
2002-08,11.310,
2002-09,11.255,
2002-10,11.306,
2002-11,11.353,
2002-12,11.284,
2003-01,10.982,
2003-02,10.958,
2003-03,10.952,
2003-04,11.119,
2003-05,11.063,
2003-06,11.000,
2003-07,11.222,
2003-08,11.599,
2003-09,11.285,
2003-10,11.349,
2003-11,11.371,
2003-12,11.003,
2004-01,11.211,
2004-02,11.313,
2004-03,11.585,
2004-04,12.241,
2004-05,12.338,
2004-06,12.624,
2004-07,13.098,
2004-08,12.885,
2004-09,12.971,
2004-10,14.040,
2004-11,13.989,
2004-12,13.964,
2005-01,14.199,
2005-02,14.671,
2005-03,14.522,
2005-04,14.593,
2005-05,15.218,
2005-06,15.369,
2005-07,15.559,
2005-08,15.730,
2005-09,16.198,
2005-10,16.195,
2005-11,16.588,
2005-12,7.934,
2006-01,8.272,
2006-02,8.461,
2006-03,8.430,
2006-04,8.852,
2006-05,9.084,
2006-06,9.207,
2006-07,9.393,
2006-08,9.854,
2006-09,10.196,
2006-10,10.649,
2006-11,11.272,
2006-12,11.197,
2007-01,11.441,
2007-02,11.827,
2007-03,12.279,
2007-04,13.469,
2007-05,13.495,
2007-06,13.998,
2007-07,14.437,
2007-08,14.580,
2007-09,15.080,
2007-10,15.681,
2007-11,16.051,
2007-12,16.543,
2008-01,16.954,
2008-02,17.660,
2008-03,18.495,
2008-04,19.251,
2008-05,20.046,
2008-06,20.451,
2008-07,21.597,
2008-08,21.443,
2008-09,21.915,
2008-10,22.220,
2008-11,21.648,
2008-12,21.431,
2009-01,21.025,
2009-02,20.759,
2009-03,20.771,
2009-04,21.460,
2009-05,21.331,
2009-06,21.654,
2009-07,22.160,
2009-08,22.483,
2009-09,22.255,
2009-10,22.412,
2009-11,22.716,
2009-12,22.939,
2010-01,23.210,
2010-02,23.492,
2010-03,23.839,
2010-04,23.817,
2010-05,23.390,
2010-06,23.865,
2010-07,24.145,
2010-08,24.595,
2010-09,24.482,
2010-10,24.369,
2010-11,24.862,
2010-12,25.631,
2011-01,25.517,
2011-02,25.579,
2011-03,25.829,
2011-04,25.991,
2011-05,26.732,
2011-06,26.797,
2011-07,27.255,
2011-08,26.932,
2011-09,26.441,
2011-10,26.610,
2011-11,26.753,
2011-12,26.894,
2012-01,27.580,
2012-02,27.961,
2012-03,27.783,
2012-04,29.524,
2012-05,28.960,
2012-06,29.296,
2012-07,29.857,
2012-08,29.643,
2012-09,29.995,
2012-10,29.649,
2012-11,28.852,
2012-12,28.493,
2013-01,27.944,
2013-02,28.415,
2013-03,28.000,
2013-04,28.335,
2013-05,28.008,
2013-06,28.412,
2013-07,28.632,
2013-08,28.785,
2013-09,28.137,
2013-10,28.318,
2013-11,28.100,
2013-12,28.132,
2014-01,28.656,
2014-02,28.711,
2014-03,28.246,
2014-04,28.811,
2014-05,28.397,
2014-06,28.309,
2014-07,27.988,
2014-08,28.464,
2014-09,28.352,
2014-10,27.708,
