"",BBK01.QUX887,BBK01.QUX887_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / United Arab Emirates / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:09,
2002-03,0.165,
2002-04,0.214,
2002-05,0.221,
2002-06,0.120,
2002-07,0.145,
2002-08,0.152,
2002-09,0.133,
2002-10,0.157,
2002-11,0.218,
2002-12,0.236,
2003-01,0.164,
2003-02,0.225,
2003-03,0.166,
2003-04,0.232,
2003-05,0.186,
2003-06,0.248,
2003-07,0.287,
2003-08,0.169,
2003-09,0.270,
2003-10,0.172,
2003-11,0.229,
2003-12,0.253,
2004-01,0.237,
2004-02,0.144,
2004-03,0.262,
2004-04,0.241,
2004-05,0.227,
2004-06,0.419,
2004-07,0.333,
2004-08,0.319,
2004-09,0.400,
2004-10,0.200,
2004-11,0.250,
2004-12,0.224,
2005-01,0.206,
2005-02,0.234,
2005-03,0.211,
2005-04,0.239,
2005-05,0.236,
2005-06,0.228,
2005-07,0.203,
2005-08,0.250,
2005-09,0.243,
2005-10,0.256,
2005-11,0.577,
2005-12,0.400,
2006-01,0.374,
2006-02,0.357,
2006-03,0.348,
2006-04,0.371,
2006-05,0.376,
2006-06,0.415,
2006-07,0.417,
2006-08,0.407,
2006-09,0.429,
2006-10,0.488,
2006-11,0.463,
2006-12,0.456,
2007-01,0.470,
2007-02,0.516,
2007-03,0.512,
2007-04,0.555,
2007-05,0.533,
2007-06,0.696,
2007-07,0.551,
2007-08,0.513,
2007-09,0.509,
2007-10,0.577,
2007-11,0.571,
2007-12,0.604,
2008-01,0.817,
2008-02,1.689,
2008-03,0.887,
2008-04,0.649,
2008-05,0.897,
2008-06,0.768,
2008-07,1.022,
2008-08,1.031,
2008-09,1.000,
2008-10,1.038,
2008-11,0.945,
2008-12,1.176,
2009-01,1.163,
2009-02,1.155,
2009-03,1.104,
2009-04,1.125,
2009-05,1.120,
2009-06,0.888,
2009-07,0.983,
2009-08,1.005,
2009-09,1.021,
2009-10,1.015,
2009-11,0.987,
2009-12,0.874,
2010-01,0.876,
2010-02,0.897,
2010-03,0.918,
2010-04,0.890,
2010-05,0.884,
2010-06,1.020,
2010-07,1.054,
2010-08,1.072,
2010-09,1.031,
2010-10,1.054,
2010-11,0.943,
2010-12,0.766,
2011-01,0.778,
2011-02,0.761,
2011-03,0.913,
2011-04,0.913,
2011-05,0.970,
2011-06,0.837,
2011-07,0.835,
2011-08,0.859,
2011-09,0.849,
2011-10,0.828,
2011-11,0.715,
2011-12,0.742,
2012-01,0.780,
2012-02,0.796,
2012-03,0.764,
2012-04,1.059,
2012-05,0.879,
2012-06,0.925,
2012-07,1.008,
2012-08,0.929,
2012-09,0.977,
2012-10,0.799,
2012-11,0.916,
2012-12,1.001,
2013-01,1.101,
2013-02,0.951,
2013-03,1.046,
2013-04,1.072,
2013-05,1.120,
2013-06,1.128,
2013-07,1.152,
2013-08,1.198,
2013-09,1.230,
2013-10,1.170,
2013-11,1.144,
2013-12,1.123,
2014-01,1.236,
2014-02,1.256,
2014-03,1.312,
2014-04,1.738,
2014-05,1.524,
2014-06,1.264,
2014-07,1.168,
2014-08,1.199,
2014-09,1.051,
2014-10,0.998,
