"",BBK01.OUC309,BBK01.OUC309_FLAGS
"",Time deposits of the federal states / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:20,
1999-01,0.162,
1999-02,0.191,
1999-03,0.160,
1999-04,0.174,
1999-05,0.526,
1999-06,0.503,
1999-07,0.560,
1999-08,0.237,
1999-09,0.249,
1999-10,0.214,
1999-11,0.208,
1999-12,0.181,
2000-01,0.618,
2000-02,0.543,
2000-03,0.555,
2000-04,0.449,
2000-05,0.428,
2000-06,0.758,
2000-07,0.394,
2000-08,0.427,
2000-09,1.201,
2000-10,0.433,
2000-11,0.429,
2000-12,0.704,
2001-01,0.653,
2001-02,0.806,
2001-03,0.745,
2001-04,0.941,
2001-05,0.778,
2001-06,0.899,
2001-07,0.943,
2001-08,0.462,
2001-09,0.524,
2001-10,0.794,
2001-11,0.796,
2001-12,0.357,
2002-01,0.939,
2002-02,0.913,
2002-03,1.065,
2002-04,1.131,
2002-05,1.157,
2002-06,1.242,
2002-07,1.313,
2002-08,1.303,
2002-09,1.475,
2002-10,1.012,
2002-11,0.833,
2002-12,0.892,
2003-01,1.042,
2003-02,1.337,
2003-03,1.238,
2003-04,1.173,
2003-05,1.017,
2003-06,1.147,
2003-07,1.199,
2003-08,1.207,
2003-09,1.013,
2003-10,0.698,
2003-11,0.716,
2003-12,0.686,
2004-01,0.840,
2004-02,0.878,
2004-03,0.991,
2004-04,0.964,
2004-05,0.921,
2004-06,0.994,
2004-07,0.776,
2004-08,0.555,
2004-09,0.791,
2004-10,0.545,
2004-11,0.573,
2004-12,0.564,
2005-01,1.063,
2005-02,1.067,
2005-03,1.121,
2005-04,0.570,
2005-05,0.374,
2005-06,0.800,
2005-07,1.322,
2005-08,1.191,
2005-09,0.955,
2005-10,0.423,
2005-11,0.401,
2005-12,0.596,
2006-01,0.908,
2006-02,0.851,
2006-03,0.725,
2006-04,0.313,
2006-05,0.848,
2006-06,0.797,
2006-07,0.797,
2006-08,0.929,
2006-09,1.144,
2006-10,0.822,
2006-11,0.743,
2006-12,1.060,
2007-01,1.518,
2007-02,1.166,
2007-03,1.267,
2007-04,0.787,
2007-05,0.790,
2007-06,0.935,
2007-07,0.906,
2007-08,2.167,
2007-09,2.163,
2007-10,2.149,
2007-11,2.070,
2007-12,2.271,
2008-01,2.657,
2008-02,1.406,
2008-03,1.165,
2008-04,1.380,
2008-05,1.367,
2008-06,1.699,
2008-07,1.725,
2008-08,1.719,
2008-09,1.554,
2008-10,1.337,
2008-11,0.991,
2008-12,1.214,
2009-01,1.648,
2009-02,1.618,
2009-03,1.610,
2009-04,1.881,
2009-05,2.256,
2009-06,2.572,
2009-07,1.907,
2009-08,1.840,
2009-09,1.860,
2009-10,1.116,
2009-11,1.080,
2009-12,0.558,
2010-01,0.557,
2010-02,0.511,
2010-03,0.505,
2010-04,0.681,
2010-05,0.680,
2010-06,0.979,
2010-07,1.003,
2010-08,1.092,
2010-09,1.510,
2010-10,0.910,
2010-11,0.654,
2010-12,0.822,
2011-01,0.934,
2011-02,0.935,
2011-03,1.091,
2011-04,0.901,
2011-05,1.355,
2011-06,1.450,
2011-07,1.247,
2011-08,1.212,
2011-09,1.361,
2011-10,0.662,
2011-11,0.655,
2011-12,1.050,
2012-01,1.950,
2012-02,2.396,
2012-03,2.357,
2012-04,2.265,
2012-05,2.036,
2012-06,2.145,
2012-07,1.937,
2012-08,1.833,
2012-09,2.013,
2012-10,1.181,
2012-11,1.063,
2012-12,0.847,
2013-01,0.949,
2013-02,0.948,
2013-03,1.056,
2013-04,1.783,
2013-05,1.779,
2013-06,2.021,
2013-07,2.020,
2013-08,2.109,
2013-09,2.006,
2013-10,1.550,
2013-11,1.851,
2013-12,1.544,
2014-01,1.593,
2014-02,1.658,
2014-03,1.913,
2014-04,2.049,
2014-05,2.450,
2014-06,2.451,
2014-07,2.678,
2014-08,3.004,
2014-09,2.548,
2014-10,1.896,
2014-11,2.216,
2014-12,2.085,Provisional value
