"",BBK01.OUG234,BBK01.OUG234_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for up to and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:01,
1968-12,0.032,
1969-01,0.033,
1969-02,0.034,
1969-03,0.034,
1969-04,0.037,
1969-05,0.043,
1969-06,0.037,
1969-07,0.038,
1969-08,0.038,
1969-09,0.040,
1969-10,0.039,
1969-11,0.038,
1969-12,0.035,
1970-01,0.032,
1970-02,0.033,
1970-03,0.031,
1970-04,0.036,
1970-05,0.036,
1970-06,0.035,
1970-07,0.037,
1970-08,0.036,
1970-09,0.033,
1970-10,0.036,
1970-11,0.036,
1970-12,0.033,
1971-01,0.033,
1971-02,0.035,
1971-03,0.036,
1971-04,0.036,
1971-05,0.037,
1971-06,0.036,
1971-07,0.039,
1971-08,0.041,
1971-09,0.039,
1971-10,0.040,
1971-11,0.039,
1971-12,0.039,
1972-01,0.042,
1972-02,0.041,
1972-03,0.041,
1972-04,0.039,
1972-05,0.040,
1972-06,0.039,
1972-07,0.041,
1972-08,0.047,
1972-09,0.041,
1972-10,0.042,
1972-11,0.044,
1972-12,0.057,
1973-01,0.064,
1973-02,0.065,
1973-03,0.067,
1973-04,0.076,
1973-05,0.079,
1973-06,0.082,
1973-07,0.093,
1973-08,0.103,
1973-09,0.112,
1973-10,0.117,
1973-11,0.121,
1973-12,0.125,
1974-01,0.130,
1974-02,0.131,
1974-03,0.134,
1974-04,0.135,
1974-05,0.133,
1974-06,0.132,
1974-07,0.142,
1974-08,0.136,
1974-09,0.135,
1974-10,0.135,
1974-11,0.135,
1974-12,0.137,
1975-01,0.140,
1975-02,0.134,
1975-03,0.114,
1975-04,0.098,
1975-05,0.088,
1975-06,0.083,
1975-07,0.079,
1975-08,0.076,
1975-09,0.071,
1975-10,0.071,
1975-11,0.071,
1975-12,0.068,
1976-01,0.069,
1976-02,0.068,
1976-03,0.060,
1976-04,0.064,
1976-05,0.064,
1976-06,0.068,
1976-07,0.067,
1976-08,0.064,
1976-09,0.061,
1976-10,0.070,
1976-11,0.071,
1976-12,0.074,
1977-01,0.086,
1977-02,0.090,
1977-03,0.088,
1977-04,0.101,
1977-05,0.101,
1977-06,0.102,
1977-07,0.083,
1977-08,0.073,
1977-09,0.077,
1977-10,0.075,
1977-11,0.074,
1977-12,0.075,
1978-01,0.066,
1978-02,0.077,
1978-03,0.079,
1978-04,0.077,
1978-05,0.079,
1978-06,0.079,
1978-07,0.082,
1978-08,0.085,
1978-09,0.082,
1978-10,0.087,
1978-11,0.092,
1978-12,0.099,
1979-01,0.096,
1979-02,0.101,
1979-03,0.100,
1979-04,0.103,
1979-05,0.113,
1979-06,0.118,
1979-07,0.129,
1979-08,0.138,
1979-09,0.152,
1979-10,0.154,
1979-11,0.165,
1979-12,0.187,
1980-01,0.196,
1980-02,0.215,
1980-03,0.211,
1980-04,0.212,
1980-05,0.222,
1980-06,0.220,
1980-07,0.246,
1980-08,0.257,
1980-09,0.242,
1980-10,0.238,
1980-11,0.246,
1980-12,0.266,
1981-01,0.282,
