"",BBK01.OUZ108,BBK01.OUZ108_FLAGS
"","Securitised debts, total, Regional banks and other commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:46,
1999-01,32.520,
1999-02,33.988,
1999-03,34.159,
1999-04,34.589,
1999-05,34.476,
1999-06,33.423,
1999-07,32.362,
1999-08,32.017,
1999-09,32.164,
1999-10,32.725,
1999-11,32.393,
1999-12,32.703,
2000-01,32.570,
2000-02,33.442,
2000-03,34.740,
2000-04,34.738,
2000-05,72.365,
2000-06,71.184,
2000-07,72.960,
2000-08,73.075,
2000-09,74.050,
2000-10,75.030,
2000-11,74.667,
2000-12,73.378,
2001-01,75.554,
2001-02,76.191,
2001-03,76.569,
2001-04,73.975,
2001-05,73.319,
2001-06,72.232,
2001-07,71.080,
2001-08,69.903,
2001-09,68.716,
2001-10,67.688,
2001-11,68.173,
2001-12,67.553,
2002-01,69.986,
2002-02,68.739,
2002-03,69.640,
2002-04,69.761,
2002-05,69.452,
2002-06,69.131,
2002-07,67.268,
2002-08,67.587,
2002-09,67.086,
2002-10,66.873,
2002-11,65.815,
2002-12,63.751,
2003-01,62.021,
2003-02,62.673,
2003-03,58.238,
2003-04,58.616,
2003-05,56.437,
2003-06,57.420,
2003-07,56.798,
2003-08,56.964,
2003-09,56.986,
2003-10,56.781,
2003-11,56.920,
2003-12,56.594,
2004-01,58.343,
2004-02,58.848,
2004-03,60.203,
2004-04,62.976,
2004-05,63.299,
2004-06,62.475,
2004-07,63.537,
2004-08,63.409,
2004-09,63.316,
2004-10,62.798,
2004-11,62.334,
2004-12,49.046,
2005-01,49.597,
2005-02,49.029,
2005-03,48.337,
2005-04,48.099,
2005-05,49.189,
2005-06,49.562,
2005-07,50.085,
2005-08,48.234,
2005-09,46.496,
2005-10,46.968,
2005-11,47.907,
2005-12,58.325,
2006-01,59.337,
2006-02,61.071,
2006-03,62.846,
2006-04,62.002,
2006-05,62.110,
2006-06,62.446,
2006-07,62.827,
2006-08,62.591,
2006-09,59.828,
2006-10,59.963,
2006-11,60.302,
2006-12,62.276,
2007-01,60.822,
2007-02,62.357,
2007-03,62.823,
2007-04,63.080,
2007-05,62.558,
2007-06,63.721,
2007-07,65.046,
2007-08,64.838,
2007-09,63.751,
2007-10,63.787,
2007-11,62.987,
2007-12,62.365,
2008-01,61.876,
2008-02,60.733,
2008-03,60.715,
2008-04,60.743,
2008-05,60.726,
2008-06,58.715,
2008-07,58.060,
2008-08,58.551,
2008-09,57.217,
2008-10,53.147,
2008-11,50.648,
2008-12,47.200,
2009-01,46.251,
2009-02,44.610,
2009-03,43.056,
2009-04,41.845,
2009-05,41.415,
2009-06,40.698,
2009-07,41.203,
2009-08,40.693,
2009-09,40.385,
2009-10,37.610,
2009-11,37.350,
2009-12,37.081,
2010-01,36.787,
2010-02,36.453,
2010-03,35.498,
2010-04,36.029,
2010-05,36.243,
2010-06,36.782,
2010-07,36.255,
2010-08,36.300,
2010-09,34.674,
2010-10,35.134,
2010-11,35.336,
2010-12,35.196,
2011-01,35.188,
2011-02,34.063,
2011-03,34.178,
2011-04,35.008,
2011-05,36.704,
2011-06,36.658,
2011-07,36.280,
2011-08,36.055,
2011-09,36.799,
2011-10,37.555,
2011-11,37.337,
2011-12,37.686,
2012-01,38.283,
2012-02,39.188,
2012-03,38.352,
2012-04,37.697,
2012-05,38.424,
2012-06,38.954,
2012-07,39.078,
2012-08,39.029,
2012-09,37.684,
2012-10,37.216,
2012-11,37.351,
2012-12,37.122,
2013-01,37.848,
2013-02,38.220,
2013-03,37.295,
2013-04,37.186,
2013-05,38.155,
2013-06,37.151,
2013-07,36.787,
2013-08,36.964,
2013-09,36.253,
2013-10,36.333,
2013-11,36.558,
2013-12,35.980,
2014-01,36.698,
2014-02,37.697,
2014-03,37.669,
2014-04,37.272,
2014-05,36.460,
2014-06,36.395,
2014-07,36.208,
2014-08,36.683,
2014-09,36.337,
2014-10,36.360,
2014-11,36.891,
