"",BBK01.QUY419,BBK01.QUY419_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government Remaining European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:56,
2002-03,0.017,
2002-04,0.016,
2002-05,0.015,
2002-06,0.017,
2002-07,0.017,
2002-08,0.017,
2002-09,0.017,
2002-10,0.022,
2002-11,0.023,
2002-12,0.024,
2003-01,0.027,
2003-02,0.031,
2003-03,0.031,
2003-04,0.030,
2003-05,0.030,
2003-06,0.032,
2003-07,0.041,
2003-08,0.029,
2003-09,0.030,
2003-10,0.040,
2003-11,0.044,
2003-12,0.037,
2004-01,0.041,
2004-02,0.041,
2004-03,0.044,
2004-04,0.085,
2004-05,0.053,
2004-06,0.064,
2004-07,0.066,
2004-08,0.063,
2004-09,0.063,
2004-10,0.065,
2004-11,0.067,
2004-12,0.077,
2005-01,0.079,
2005-02,0.079,
2005-03,0.082,
2005-04,0.084,
2005-05,0.083,
2005-06,0.082,
2005-07,0.090,
2005-08,0.087,
2005-09,0.086,
2005-10,0.070,
2005-11,0.080,
2005-12,0.049,
2006-01,0.042,
2006-02,0.037,
2006-03,0.037,
2006-04,0.041,
2006-05,0.040,
2006-06,0.040,
2006-07,0.039,
2006-08,0.040,
2006-09,0.038,
2006-10,0.040,
2006-11,0.038,
2006-12,0.036,
2007-01,0.035,
2007-02,0.036,
2007-03,0.041,
2007-04,0.040,
2007-05,0.036,
2007-06,0.079,
2007-07,0.034,
2007-08,0.031,
2007-09,0.029,
2007-10,0.029,
2007-11,0.034,
2007-12,0.078,
2008-01,0.075,
2008-02,0.081,
2008-03,0.102,
2008-04,0.096,
2008-05,0.096,
2008-06,0.090,
2008-07,0.099,
2008-08,0.097,
2008-09,0.082,
2008-10,0.068,
2008-11,0.043,
2008-12,0.042,
2009-01,0.036,
2009-02,0.039,
2009-03,0.039,
2009-04,0.049,
2009-05,0.080,
2009-06,0.104,
2009-07,0.115,
2009-08,0.118,
2009-09,0.115,
2009-10,0.116,
2009-11,0.111,
2009-12,0.017,
2010-01,0.017,
2010-02,0.017,
2010-03,0.018,
2010-04,0.019,
2010-05,0.019,
2010-06,0.015,
2010-07,0.015,
2010-08,0.017,
2010-09,0.018,
2010-10,-0.009,
2010-11,0.018,
2010-12,0.009,
2011-01,0.006,
2011-02,0.011,
2011-03,0.010,
2011-04,0.009,
2011-05,0.011,
2011-06,0.054,
2011-07,0.053,
2011-08,0.014,
2011-09,0.010,
2011-10,0.008,
2011-11,0.012,
2011-12,0.011,
2012-01,0.009,
2012-02,0.009,
2012-03,0.007,
2012-04,0.008,
2012-05,0.010,
2012-06,0.009,
2012-07,0.009,
2012-08,0.008,
2012-09,0.008,
2012-10,0.008,
2012-11,0.007,
2012-12,0.007,
2013-01,0.006,
2013-02,0.006,
2013-03,0.097,
2013-04,0.006,
2013-05,0.006,
2013-06,0.006,
2013-07,0.005,
2013-08,0.005,
2013-09,0.005,
2013-10,0.026,
2013-11,0.027,
2013-12,0.048,
2014-01,0.049,
2014-02,0.049,
2014-03,0.050,
2014-04,0.051,
2014-05,0.058,
2014-06,0.061,
2014-07,0.062,
2014-08,0.065,
2014-09,0.066,
2014-10,0.064,
