"",BBK01.QUW734,BBK01.QUW734_FLAGS
"",Foreign branches: Long-term liabilities to non-residents / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:13,
2001-12,0.240,
2002-01,0.214,
2002-02,0.548,
2002-03,0.348,
2002-04,0.199,
2002-05,0.208,
2002-06,0.187,
2002-07,0.193,
2002-08,0.186,
2002-09,0.186,
2002-10,0.195,
2002-11,0.206,
2002-12,0.213,
2003-01,0.204,
2003-02,0.259,
2003-03,0.262,
2003-04,0.356,
2003-05,0.323,
2003-06,0.343,
2003-07,0.347,
2003-08,0.369,
2003-09,0.550,
2003-10,0.527,
2003-11,0.571,
2003-12,0.543,
2004-01,0.714,
2004-02,0.696,
2004-03,0.728,
2004-04,0.693,
2004-05,0.716,
2004-06,0.733,
2004-07,0.657,
2004-08,0.711,
2004-09,0.710,
2004-10,0.725,
2004-11,0.544,
2004-12,0.826,
2005-01,1.275,
2005-02,1.285,
2005-03,1.287,
2005-04,1.321,
2005-05,1.265,
2005-06,1.303,
2005-07,1.306,
2005-08,1.317,
2005-09,1.363,
2005-10,1.322,
2005-11,1.262,
2005-12,1.397,
2006-01,1.376,
2006-02,1.384,
2006-03,1.362,
2006-04,1.340,
2006-05,1.220,
2006-06,1.215,
2006-07,1.303,
2006-08,1.135,
2006-09,0.783,
2006-10,0.819,
2006-11,0.763,
2006-12,0.821,
2007-01,0.811,
2007-02,0.797,
2007-03,0.678,
2007-04,0.670,
2007-05,0.671,
2007-06,0.670,
2007-07,0.486,
2007-08,0.499,
2007-09,0.491,
2007-10,0.491,
2007-11,0.499,
2007-12,0.453,
2008-01,0.436,
2008-02,0.421,
2008-03,0.411,
2008-04,0.442,
2008-05,0.401,
2008-06,0.258,
2008-07,0.267,
2008-08,0.268,
2008-09,0.342,
2008-10,0.319,
2008-11,0.312,
2008-12,0.258,
2009-01,0.261,
2009-02,0.264,
2009-03,0.253,
2009-04,0.281,
2009-05,0.299,
2009-06,0.276,
2009-07,0.283,
2009-08,0.328,
2009-09,0.257,
2009-10,0.247,
2009-11,0.293,
2009-12,0.311,
2010-01,0.311,
2010-02,0.322,
2010-03,0.330,
2010-04,0.323,
2010-05,0.306,
2010-06,0.307,
2010-07,0.279,
2010-08,0.230,
2010-09,0.207,
2010-10,0.205,
2010-11,0.113,
2010-12,0.127,
2011-01,0.119,
2011-02,0.118,
2011-03,0.087,
2011-04,0.110,
2011-05,0.110,
2011-06,0.110,
2011-07,0.110,
2011-08,0.118,
2011-09,0.123,
2011-10,0.049,
2011-11,0.048,
2011-12,0.052,
2012-01,0.055,
2012-02,0.058,
2012-03,0.101,
2012-04,0.103,
2012-05,0.106,
2012-06,0.104,
2012-07,0.132,
2012-08,0.130,
2012-09,0.128,
2012-10,0.157,
2012-11,0.167,
2012-12,0.146,
2013-01,0.144,
2013-02,0.148,
2013-03,0.174,
2013-04,0.167,
2013-05,0.150,
2013-06,0.383,
2013-07,0.379,
2013-08,0.244,
2013-09,0.226,
2013-10,0.225,
2013-11,0.225,
2013-12,0.222,
2014-01,0.273,
2014-02,0.313,
2014-03,0.234,
2014-04,0.207,
2014-05,0.209,
2014-06,0.238,
2014-07,0.235,
2014-08,0.224,
2014-09,0.201,
2014-10,0.232,
2014-11,0.234,
