"",BBEX3.A.JPY.USD.CA.AB.A04,BBEX3.A.JPY.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Japan / USD 1 = JPY ... (selling),
unit,JPY (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:39,
1975,297.91,
1976,297.51,
1977,269.35,
1978,211.16,
1979,220.58,
1980,227.54,
1981,222.02,
1982,250.30,
1983,238.62,
1984,238.69,
1985,239.09,
1986,169.14,
1987,145.58,
1988,129.25,
1989,139.16,
1990,145.90,
1991,135.57,
1992,127.65,
1993,112.09,
1994,103.22,
1995,95.01,
1996,109.86,
1997,121.99,
1998,132.01,
1999,114.99,
2000,108.85,
2001,122.59,
2002,126.18,
2003,117.13,
2004,109.23,
2005,111.27,
2006,117.39,
2007,118.83,
2008,104.68,
2009,94.58,
2010,88.71,
2011,80.79,
2012,80.75,
2013,98.66,
2014,106.74,
"",Source: Since 2006: Bank of Tokyo-Mitsubishi UFJ April 1996 - 2005: Bank of Tokyo-Mitsubishi 1975 - March 1996: Bank of Tokyo,
"",Methodology: Calculated on the basis of daily exchange rates.,
