"",BBK01.OUZ067,BBK01.OUZ067_FLAGS
"","Unsecuritised lending to banks (MFIs)(incl. Postal giro account balances, total, Big banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:06,
1999-01,298.295,
1999-02,290.175,
1999-03,260.970,
1999-04,282.073,
1999-05,283.358,
1999-06,278.549,
1999-07,287.606,
1999-08,293.581,
1999-09,255.968,
1999-10,266.350,
1999-11,277.576,
1999-12,218.794,
2000-01,259.170,
2000-02,270.260,
2000-03,512.264,
2000-04,556.341,
2000-05,537.932,
2000-06,496.464,
2000-07,260.205,
2000-08,281.868,
2000-09,260.921,
2000-10,292.230,
2000-11,305.214,
2000-12,264.775,
2001-01,288.341,
2001-02,326.929,
2001-03,291.986,
2001-04,322.064,
2001-05,333.899,
2001-06,313.952,
2001-07,327.947,
2001-08,367.239,
2001-09,369.986,
2001-10,378.658,
2001-11,376.966,
2001-12,362.133,
2002-01,368.010,
2002-02,364.667,
2002-03,346.293,
2002-04,326.792,
2002-05,333.382,
2002-06,291.803,
2002-07,316.533,
2002-08,308.028,
2002-09,315.858,
2002-10,324.788,
2002-11,339.844,
2002-12,312.659,
2003-01,356.066,
2003-02,336.447,
2003-03,323.170,
2003-04,317.791,
2003-05,351.680,
2003-06,322.267,
2003-07,334.074,
2003-08,340.244,
2003-09,335.960,
2003-10,340.758,
2003-11,333.015,
2003-12,318.327,
2004-01,347.398,
2004-02,336.983,
2004-03,346.560,
2004-04,362.931,
2004-05,362.144,
2004-06,338.489,
2004-07,347.993,
2004-08,346.099,
2004-09,355.427,
2004-10,359.444,
2004-11,374.285,
2004-12,411.765,
2005-01,415.168,
2005-02,438.284,
2005-03,425.361,
2005-04,440.708,
2005-05,440.034,
2005-06,421.411,
2005-07,720.181,
2005-08,419.781,
2005-09,401.924,
2005-10,431.046,
2005-11,459.583,
2005-12,394.302,
2006-01,431.838,
2006-02,450.325,
2006-03,431.713,
2006-04,441.300,
2006-05,456.972,
2006-06,402.040,
2006-07,422.075,
2006-08,431.159,
2006-09,398.506,
2006-10,422.583,
2006-11,443.584,
2006-12,410.484,
2007-01,452.235,
2007-02,446.542,
2007-03,422.885,
2007-04,465.017,
2007-05,472.304,
2007-06,456.944,
2007-07,484.132,
2007-08,476.031,
2007-09,472.106,
2007-10,488.241,
2007-11,490.676,
2007-12,484.478,
2008-01,501.545,
2008-02,504.006,
2008-03,491.211,
2008-04,508.499,
2008-05,510.231,
2008-06,476.073,
2008-07,487.178,
2008-08,494.535,
2008-09,497.054,
2008-10,526.695,
2008-11,524.487,
2008-12,442.640,
2009-01,507.552,
2009-02,481.397,
2009-03,437.620,
2009-04,453.045,
2009-05,434.557,
2009-06,411.452,
2009-07,449.075,
2009-08,451.533,
2009-09,399.416,
2009-10,457.187,
2009-11,454.242,
2009-12,424.863,
2010-01,471.575,
2010-02,481.490,
2010-03,443.994,
2010-04,481.620,
2010-05,552.129,
2010-06,496.487,
2010-07,527.471,
2010-08,553.411,
2010-09,517.669,
2010-10,548.547,
2010-11,559.932,
2010-12,497.347,
2011-01,513.279,
2011-02,511.838,
2011-03,473.623,
2011-04,522.365,
2011-05,508.994,
2011-06,476.416,
2011-07,478.797,
2011-08,489.610,
2011-09,505.782,
2011-10,515.279,
2011-11,534.993,
2011-12,508.139,
2012-01,530.872,
2012-02,565.211,
2012-03,529.148,
2012-04,591.011,
2012-05,588.604,
2012-06,528.383,
2012-07,558.819,
2012-08,538.694,
2012-09,502.887,
2012-10,501.556,
2012-11,513.280,
2012-12,480.902,
2013-01,485.491,
2013-02,511.081,
2013-03,498.472,
2013-04,502.915,
2013-05,509.325,
2013-06,492.191,
2013-07,470.412,
2013-08,521.724,
2013-09,510.601,
2013-10,524.971,
2013-11,515.532,
2013-12,448.609,
2014-01,478.095,
2014-02,505.747,
2014-03,469.509,
2014-04,462.695,
2014-05,484.096,
2014-06,472.359,
2014-07,500.327,
2014-08,520.321,
2014-09,460.191,
2014-10,472.543,
2014-11,461.175,
