"",BBK01.OUZ326,BBK01.OUZ326_FLAGS
"","Sureties, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:54,
1999-01,3.874,
1999-02,3.816,
1999-03,3.715,
1999-04,3.651,
1999-05,3.673,
1999-06,3.629,
1999-07,3.709,
1999-08,3.614,
1999-09,3.568,
1999-10,3.497,
1999-11,3.425,
1999-12,3.407,
2000-01,3.085,
2000-02,3.049,
2000-03,3.029,
2000-04,2.984,
2000-05,2.944,
2000-06,2.860,
2000-07,2.805,
2000-08,2.785,
2000-09,2.818,
2000-10,2.765,
2000-11,2.775,
2000-12,2.736,
2001-01,2.700,
2001-02,2.659,
2001-03,2.501,
2001-04,2.707,
2001-05,2.797,
2001-06,2.727,
2001-07,2.625,
2001-08,2.637,
2001-09,2.593,
2001-10,2.537,
2001-11,2.449,
2001-12,2.289,
2002-01,2.213,
2002-02,2.232,
2002-03,2.185,
2002-04,2.109,
2002-05,2.376,
2002-06,2.333,
2002-07,2.323,
2002-08,2.361,
2002-09,2.465,
2002-10,2.328,
2002-11,2.297,
2002-12,2.146,
2003-01,2.611,
2003-02,2.355,
2003-03,2.369,
2003-04,2.443,
2003-05,2.423,
2003-06,2.461,
2003-07,2.450,
2003-08,2.445,
2003-09,2.450,
2003-10,2.605,
2003-11,2.829,
2003-12,2.922,
2004-01,3.004,
2004-02,2.944,
2004-03,2.648,
2004-04,2.644,
2004-05,2.779,
2004-06,3.061,
2004-07,3.008,
2004-08,3.022,
2004-09,3.304,
2004-10,3.483,
2004-11,3.957,
2004-12,4.280,
2005-01,4.350,
2005-02,4.227,
2005-03,4.240,
2005-04,4.274,
2005-05,4.396,
2005-06,4.482,
2005-07,4.376,
2005-08,4.325,
2005-09,4.262,
2005-10,4.820,
2005-11,4.756,
2005-12,5.028,
2006-01,7.546,
2006-02,6.738,
2006-03,8.578,
2006-04,8.361,
2006-05,8.712,
2006-06,8.941,
2006-07,8.559,
2006-08,7.981,
2006-09,8.542,
2006-10,9.168,
2006-11,9.494,
2006-12,10.445,
2007-01,10.352,
2007-02,8.816,
2007-03,9.136,
2007-04,9.741,
2007-05,10.328,
2007-06,10.932,
2007-07,11.593,
2007-08,14.392,
2007-09,13.953,
2007-10,14.066,
2007-11,13.408,
2007-12,15.959,
2008-01,13.884,
2008-02,14.209,
2008-03,13.435,
2008-04,13.587,
2008-05,13.402,
2008-06,12.040,
2008-07,10.703,
2008-08,10.477,
2008-09,12.787,
2008-10,10.839,
2008-11,10.277,
2008-12,10.669,
2009-01,10.423,
2009-02,8.904,
2009-03,7.895,
2009-04,7.634,
2009-05,7.471,
2009-06,7.226,
2009-07,7.268,
2009-08,7.300,
2009-09,7.362,
2009-10,7.162,
2009-11,7.086,
2009-12,7.154,
2010-01,6.535,
2010-02,6.559,
2010-03,6.509,
2010-04,6.597,
2010-05,6.586,
2010-06,6.670,
2010-07,6.404,
2010-08,6.477,
2010-09,6.246,
2010-10,5.410,
2010-11,5.492,
2010-12,5.387,
2011-01,5.166,
2011-02,4.946,
2011-03,4.504,
2011-04,4.422,
2011-05,4.484,
2011-06,4.452,
2011-07,4.387,
2011-08,4.355,
2011-09,4.469,
2011-10,4.371,
2011-11,4.394,
2011-12,4.367,
2012-01,4.298,
2012-02,4.260,
2012-03,4.227,
2012-04,4.042,
2012-05,4.010,
2012-06,3.939,
2012-07,3.895,
2012-08,3.810,
2012-09,3.753,
2012-10,3.693,
2012-11,3.663,
2012-12,3.467,
2013-01,3.287,
2013-02,3.360,
2013-03,3.262,
2013-04,3.192,
2013-05,3.179,
2013-06,3.098,
2013-07,3.150,
2013-08,3.170,
2013-09,3.023,
2013-10,2.939,
2013-11,2.901,
2013-12,2.805,
2014-01,2.819,
2014-02,2.664,
2014-03,2.589,
2014-04,2.583,
2014-05,2.565,
2014-06,2.485,
2014-07,2.413,
2014-08,2.469,
2014-09,2.505,
2014-10,2.481,
2014-11,2.504,
