"",BBK01.QUX246,BBK01.QUX246_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Remaining countries in America / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:12,
2001-12,0.462,
2002-01,0.494,
2002-02,0.486,
2002-03,0.499,
2002-04,0.476,
2002-05,0.481,
2002-06,0.476,
2002-07,0.372,
2002-08,0.367,
2002-09,0.470,
2002-10,0.457,
2002-11,0.445,
2002-12,0.451,
2003-01,0.489,
2003-02,0.477,
2003-03,0.535,
2003-04,0.430,
2003-05,0.440,
2003-06,0.487,
2003-07,0.451,
2003-08,0.486,
2003-09,0.499,
2003-10,0.479,
2003-11,0.477,
2003-12,0.535,
2004-01,0.495,
2004-02,0.489,
2004-03,0.528,
2004-04,0.499,
2004-05,0.643,
2004-06,0.637,
2004-07,0.617,
2004-08,0.611,
2004-09,0.595,
2004-10,0.533,
2004-11,0.572,
2004-12,0.588,
2005-01,0.711,
2005-02,0.716,
2005-03,0.691,
2005-04,0.688,
2005-05,0.745,
2005-06,0.889,
2005-07,0.892,
2005-08,0.480,
2005-09,0.478,
2005-10,0.546,
2005-11,0.542,
2005-12,0.599,
2006-01,0.517,
2006-02,0.600,
2006-03,0.548,
2006-04,0.536,
2006-05,0.520,
2006-06,0.565,
2006-07,0.575,
2006-08,0.588,
2006-09,0.589,
2006-10,0.581,
2006-11,0.583,
2006-12,0.596,
2007-01,0.579,
2007-02,0.546,
2007-03,0.542,
2007-04,0.551,
2007-05,0.519,
2007-06,0.544,
2007-07,0.554,
2007-08,0.509,
2007-09,0.610,
2007-10,0.585,
2007-11,0.640,
2007-12,0.636,
2008-01,0.693,
2008-02,0.665,
2008-03,0.657,
2008-04,0.645,
2008-05,0.652,
2008-06,0.719,
2008-07,0.716,
2008-08,0.740,
2008-09,0.718,
2008-10,0.689,
2008-11,0.689,
2008-12,0.715,
2009-01,0.749,
2009-02,0.746,
2009-03,0.771,
2009-04,0.767,
2009-05,0.783,
2009-06,0.762,
2009-07,0.764,
2009-08,0.761,
2009-09,0.706,
2009-10,0.650,
2009-11,0.656,
2009-12,0.432,
2010-01,0.454,
2010-02,0.455,
2010-03,0.442,
2010-04,0.456,
2010-05,0.489,
2010-06,0.474,
2010-07,0.468,
2010-08,0.493,
2010-09,0.488,
2010-10,0.460,
2010-11,0.462,
2010-12,0.411,
2011-01,0.460,
2011-02,0.406,
2011-03,0.452,
2011-04,0.451,
2011-05,0.427,
2011-06,0.434,
2011-07,0.401,
2011-08,0.419,
2011-09,0.462,
2011-10,0.426,
2011-11,0.397,
2011-12,0.532,
2012-01,0.571,
2012-02,0.568,
2012-03,0.565,
2012-04,0.513,
2012-05,0.554,
2012-06,0.550,
2012-07,0.605,
2012-08,0.611,
2012-09,0.573,
2012-10,0.463,
2012-11,0.466,
2012-12,0.552,
2013-01,0.539,
2013-02,0.529,
2013-03,0.559,
2013-04,0.529,
2013-05,0.486,
2013-06,0.473,
2013-07,0.510,
2013-08,0.509,
2013-09,0.555,
2013-10,0.480,
2013-11,0.477,
2013-12,0.454,
2014-01,0.431,
2014-02,0.476,
2014-03,0.502,
2014-04,0.692,
2014-05,0.563,
2014-06,0.495,
2014-07,0.525,
2014-08,0.496,
2014-09,0.492,
2014-10,0.505,
2014-11,0.405,
