"",BBK01.QUX674,BBK01.QUX674_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Malta / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:53,
2002-03,0.208,
2002-04,0.204,
2002-05,0.214,
2002-06,0.241,
2002-07,0.297,
2002-08,0.382,
2002-09,0.414,
2002-10,0.287,
2002-11,0.257,
2002-12,0.330,
2003-01,0.477,
2003-02,0.490,
2003-03,0.504,
2003-04,0.445,
2003-05,0.447,
2003-06,0.411,
2003-07,0.575,
2003-08,0.633,
2003-09,0.672,
2003-10,0.823,
2003-11,0.835,
2003-12,0.805,
2004-01,0.918,
2004-02,0.874,
2004-03,0.891,
2004-04,0.788,
2004-05,0.822,
2004-06,0.864,
2004-07,0.817,
2004-08,0.731,
2004-09,0.658,
2004-10,0.612,
2004-11,0.571,
2004-12,0.506,
2005-01,0.488,
2005-02,0.534,
2005-03,0.498,
2005-04,0.508,
2005-05,0.432,
2005-06,0.595,
2005-07,0.601,
2005-08,0.609,
2005-09,0.706,
2005-10,0.783,
2005-11,0.926,
2005-12,0.653,
2006-01,0.715,
2006-02,0.729,
2006-03,0.755,
2006-04,0.833,
2006-05,0.814,
2006-06,0.802,
2006-07,0.737,
2006-08,0.691,
2006-09,0.724,
2006-10,0.780,
2006-11,0.691,
2006-12,0.663,
2007-01,0.654,
2007-02,0.662,
2007-03,0.702,
2007-04,0.762,
2007-05,0.756,
2007-06,0.715,
2007-07,0.705,
2007-08,0.802,
2007-09,0.831,
2007-10,0.844,
2007-11,0.940,
2007-12,0.905,
2008-01,0.918,
2008-02,1.156,
2008-03,1.072,
2008-04,1.026,
2008-05,0.882,
2008-06,1.106,
2008-07,1.140,
2008-08,1.160,
2008-09,1.276,
2008-10,1.177,
2008-11,1.216,
2008-12,1.096,
2009-01,1.061,
2009-02,0.975,
2009-03,0.967,
2009-04,0.971,
2009-05,0.898,
2009-06,0.838,
2009-07,0.785,
2009-08,0.855,
2009-09,0.778,
2009-10,0.785,
2009-11,0.446,
2009-12,0.403,
2010-01,0.320,
2010-02,0.333,
2010-03,0.414,
2010-04,0.387,
2010-05,0.404,
2010-06,0.508,
2010-07,0.399,
2010-08,0.344,
2010-09,0.321,
2010-10,0.328,
2010-11,0.279,
2010-12,0.375,
2011-01,0.332,
2011-02,0.349,
2011-03,0.208,
2011-04,0.204,
2011-05,0.211,
2011-06,0.329,
2011-07,0.196,
2011-08,0.459,
2011-09,0.872,
2011-10,0.405,
2011-11,1.039,
2011-12,0.759,
2012-01,0.930,
2012-02,0.882,
2012-03,0.789,
2012-04,0.747,
2012-05,0.939,
2012-06,1.056,
2012-07,1.023,
2012-08,1.012,
2012-09,0.999,
2012-10,0.830,
2012-11,0.950,
2012-12,0.910,
2013-01,0.916,
2013-02,0.593,
2013-03,0.965,
2013-04,1.010,
2013-05,1.079,
2013-06,1.258,
2013-07,1.273,
2013-08,1.322,
2013-09,1.286,
2013-10,1.096,
2013-11,0.885,
2013-12,0.824,
2014-01,0.599,
2014-02,0.792,
2014-03,0.535,
2014-04,0.564,
2014-05,0.537,
2014-06,0.596,
2014-07,0.463,
2014-08,0.453,
2014-09,0.434,
2014-10,0.368,
