"",BBK01.OUU174,BBK01.OUU174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:29,
1999-01,92.638,
1999-02,93.031,
1999-03,93.355,
1999-04,93.288,
1999-05,93.210,
1999-06,93.170,
1999-07,92.949,
1999-08,92.956,
1999-09,93.060,
1999-10,93.022,
1999-11,93.272,
1999-12,96.391,
2000-01,96.028,
2000-02,96.113,
2000-03,96.147,
2000-04,95.790,
2000-05,95.484,
2000-06,95.114,
2000-07,94.605,
2000-08,94.412,
2000-09,94.320,
2000-10,93.981,
2000-11,93.909,
2000-12,96.702,
2001-01,96.354,
2001-02,96.323,
2001-03,96.269,
2001-04,95.860,
2001-05,95.570,
2001-06,95.398,
2001-07,94.777,
2001-08,94.694,
2001-09,94.759,
2001-10,94.500,
2001-11,94.644,
2001-12,97.687,
2002-01,97.756,
2002-02,97.994,
2002-03,98.457,
2002-04,98.509,
2002-05,98.507,
2002-06,98.555,
2002-07,98.260,
2002-08,98.293,
2002-09,98.488,
2002-10,98.510,
2002-11,98.860,
2002-12,101.981,
2003-01,102.230,
2003-02,102.594,
2003-03,103.216,
2003-04,103.483,
2003-05,103.552,
2003-06,103.802,
2003-07,103.886,
2003-08,104.138,
2003-09,104.500,
2003-10,104.532,
2003-11,104.872,
2003-12,108.132,
2004-01,108.488,
2004-02,108.848,
2004-03,109.794,
2004-04,110.039,
2004-05,110.163,
2004-06,110.390,
2004-07,110.304,
2004-08,110.570,
2004-09,110.867,
2004-10,111.033,
2004-11,111.572,
2004-12,115.079,
2005-01,115.518,
2005-02,116.047,
2005-03,117.056,
2005-04,117.465,
2005-05,117.716,
2005-06,117.920,
2005-07,117.797,
2005-08,118.094,
2005-09,118.407,
2005-10,118.564,
2005-11,118.926,
2005-12,122.127,
2006-01,122.530,
2006-02,122.822,
2006-03,123.533,
2006-04,123.724,
2006-05,123.714,
2006-06,123.619,
2006-07,123.318,
2006-08,123.276,
2006-09,123.300,
2006-10,123.104,
2006-11,123.029,
2006-12,125.706,
2007-01,125.707,
2007-02,125.566,
2007-03,125.891,
2007-04,125.669,
2007-05,125.368,
2007-06,125.060,
2007-07,124.450,
2007-08,124.128,
2007-09,123.986,
2007-10,123.479,
2007-11,123.165,
2007-12,125.594,
2008-01,125.707,
2008-02,125.405,
2008-03,125.428,
2008-04,124.876,
2008-05,124.335,
2008-06,123.809,
2008-07,122.765,
2008-08,122.136,
2008-09,121.603,
2008-10,120.665,
2008-11,120.005,
2008-12,122.146,
2009-01,121.791,
2009-02,121.670,
2009-03,121.746,
2009-04,121.532,
2009-05,121.470,
2009-06,121.493,
2009-07,121.339,
2009-08,121.593,
2009-09,121.949,
2009-10,122.414,
2009-11,122.982,
2009-12,126.054,
2010-01,126.696,
2010-02,127.361,
2010-03,128.171,
2010-04,128.543,
2010-05,129.014,
2010-06,129.447,
2010-07,129.692,
2010-08,130.050,
2010-09,130.545,
2010-10,130.785,
2010-11,131.258,
2010-12,133.954,
2011-01,134.569,
2011-02,134.963,
2011-03,135.413,
2011-04,135.449,
2011-05,135.593,
2011-06,135.884,
2011-07,135.926,
2011-08,136.093,
2011-09,136.520,
2011-10,136.632,
2011-11,136.927,
2011-12,139.674,
2012-01,140.013,
2012-02,140.381,
2012-03,140.781,
2012-04,140.843,
2012-05,141.234,
2012-06,141.443,
2012-07,141.615,
2012-08,141.818,
2012-09,142.139,
2012-10,142.365,
2012-11,142.107,
2012-12,144.639,
2013-01,145.378,
2013-02,146.076,
2013-03,146.695,
2013-04,147.022,
2013-05,147.543,
2013-06,147.976,
2013-07,147.712,
2013-08,147.874,
2013-09,148.296,
2013-10,148.451,
2013-11,148.865,
2013-12,151.297,
2014-01,151.910,
2014-02,152.651,
2014-03,153.075,
2014-04,153.176,
2014-05,153.712,
2014-06,153.998,
2014-07,154.110,
2014-08,154.610,
2014-09,155.197,
2014-10,155.519,
2014-11,155.941,
2014-12,158.648,Provisional value
