"",BBK01.PQ1461,BBK01.PQ1461_FLAGS
"",Mortgage loans to domestic enterprises and resident individuals / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:20:22,
1968-10,0.038,
1969-01,0.039,
1969-04,0.037,
1969-07,0.037,
1969-10,0.035,
1970-01,0.035,
1970-04,0.033,
1970-07,0.033,
1970-10,0.031,
1971-01,0.031,
1971-04,0.031,
1971-07,0.031,
1971-10,0.031,
1972-01,0.031,
1972-04,0.029,
1972-07,0.029,
1972-10,0.027,
1973-01,0.028,
1973-04,0.026,
1973-07,0.026,
1973-10,0.024,
1974-01,0.027,
1974-04,0.025,
1974-07,0.027,
1974-10,0.027,
1975-01,0.030,
1975-04,0.029,
1975-07,0.029,
1975-10,0.028,
1976-01,0.027,
1976-04,0.027,
1976-07,0.028,
1976-10,0.029,
1977-01,0.027,
1977-04,0.030,
1977-07,0.031,
1977-10,0.032,
1978-01,0.030,
1978-04,0.030,
1978-07,0.052,
1978-10,0.087,
1979-01,0.091,
1979-04,0.094,
1979-07,0.095,
1979-10,0.095,
1980-01,0.095,
1980-04,0.094,
1980-07,0.093,
1980-10,0.094,
1981-01,0.101,
1981-04,0.104,
1981-07,0.104,
1981-10,0.109,
1982-01,0.114,
1982-04,0.129,
1982-07,0.163,
1982-10,0.161,
1983-01,0.165,
1983-04,0.172,
1983-07,0.173,
1983-10,0.172,
1984-01,0.178,
1984-04,0.204,
1984-07,0.213,
1984-10,0.255,
1985-01,0.267,
1985-04,0.259,
1985-07,0.274,
1985-10,0.278,
1986-01,0.277,
1986-04,0.272,
1986-07,0.272,
1986-10,0.321,
1987-01,0.387,
1987-04,0.387,
1987-07,0.383,
1987-10,0.428,
1988-01,0.401,
1988-04,0.395,
1988-07,0.474,
1988-10,0.486,
1989-01,0.485,
1989-04,0.480,
1989-07,0.471,
1989-10,0.419,
1990-01,0.418,
1990-04,0.615,
1990-07,0.427,
1990-10,0.314,
1991-01,0.242,
1991-04,0.202,
1991-07,0.198,
1991-10,0.187,
1992-01,0.161,
1992-04,0.160,
1992-07,0.164,
1992-10,0.166,
1993-01,0.124,
1993-04,0.159,
1993-07,0.278,
1993-10,0.315,
1994-01,0.284,
1994-04,0.290,
1994-07,0.270,
1994-10,0.255,
1995-01,0.252,
1995-04,0.314,
1995-07,0.313,
1995-10,0.293,
1996-01,0.265,
1996-04,0.248,
1996-07,0.277,
1996-10,0.315,
1997-01,0.351,
1997-04,0.271,
1997-07,0.290,
1997-10,0.325,
1998-01,0.314,
1998-04,0.328,
1998-07,0.316,
1998-10,0.323,
1999-01,0.334,
1999-04,0.292,
1999-07,0.348,
1999-10,0.340,
2000-01,0.337,
2000-04,0.304,
2000-07,0.317,
2000-10,0.311,
2001-01,0.969,
2001-04,1.146,
2001-07,1.636,
2001-10,1.490,
2002-01,1.305,
2002-04,1.327,
2002-07,1.253,
2002-10,1.210,
2003-01,1.180,
2003-04,1.203,
2003-07,1.927,
2003-10,1.107,
2004-01,1.612,
2004-04,1.584,
2004-07,0.597,
2004-10,0.470,
2005-01,0.456,
2005-04,0.432,
2005-07,0.009,
2005-10,0.009,
2006-01,0.037,
2006-04,0.036,
2006-07,0.034,
2006-10,0.032,
2007-01,0.029,
2007-04,0.027,
2007-07,0.022,
2007-10,0.024,
2008-01,0.021,
2008-04,0.020,
2008-07,0.013,
2008-10,0.012,
2009-01,0.011,
2009-04,0.011,
2009-07,0.011,
2009-10,0.011,
2010-01,0.008,
2010-04,0.008,
2010-07,0.008,
2010-10,0.008,
2011-01,0.008,
2011-04,0.006,
2011-07,0.006,
2011-10,0.006,
2012-01,0.006,
2012-04,0.006,
2012-07,0.004,
2012-10,0.004,
2013-01,0.004,
2013-04,0.004,
2013-07,0.004,
2013-10,0.001,
2014-01,0.001,
2014-04,0.001,
2014-07,0.001,
2014-10,0.001,
