"",BBK01.OUN113,BBK01.OUN113_FLAGS
1964-06,0.027,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.044,
1965-01,0.041,Estimated value
1965-02,0.043,Estimated value
1965-03,0.026,
1965-04,0.025,Estimated value
1965-05,0.026,Estimated value
1965-06,0.010,
1965-07,0.011,Estimated value
1965-08,0.012,Estimated value
1965-09,0.026,
1965-10,0.027,Estimated value
1965-11,0.025,Estimated value
1965-12,0.025,
1966-01,0.027,Estimated value
1966-02,0.028,Estimated value
1966-03,0.017,
1966-04,0.018,Estimated value
1966-05,0.018,Estimated value
1966-06,0.011,
1966-07,0.011,Estimated value
1966-08,0.011,Estimated value
1966-09,0.011,
1966-10,0.011,Estimated value
1966-11,0.013,Estimated value
1966-12,0.052,
1967-01,0.053,Estimated value
1967-02,0.056,Estimated value
1967-03,0.069,
1967-04,0.069,Estimated value
1967-05,0.069,Estimated value
1967-06,0.052,
1967-07,0.054,Estimated value
1967-08,0.054,Estimated value
1967-09,0.060,
1967-10,0.065,Estimated value
1967-11,0.060,Estimated value
1967-12,0.094,
1968-01,0.095,Estimated value
1968-02,0.096,Estimated value
1968-03,0.118,
1968-04,0.124,Estimated value
1968-05,0.127,Estimated value
1968-06,0.138,
1968-07,0.143,Estimated value
1968-08,0.146,Estimated value
1968-09,0.150,
1968-10,0.151,Estimated value
1968-11,0.147,Estimated value
1968-12,0.642,
1969-01,0.620,
1969-02,0.610,
1969-03,0.701,
1969-04,0.731,
1969-05,0.771,
1969-06,0.650,
1969-07,0.769,
1969-08,0.787,
1969-09,0.759,
1969-10,0.840,
1969-11,0.857,
1969-12,0.787,
1970-01,0.840,
1970-02,0.854,
1970-03,0.771,
1970-04,0.881,
1970-05,0.893,
1970-06,0.953,
1970-07,0.968,
1970-08,1.008,
1970-09,0.999,
1970-10,1.263,
1970-11,1.324,
1970-12,1.434,
1971-01,1.227,
1971-02,1.366,
1971-03,1.329,
1971-04,1.307,
1971-05,1.486,
1971-06,1.213,
1971-07,1.375,
1971-08,1.292,
1971-09,1.246,
1971-10,1.333,
1971-11,1.630,
1971-12,1.595,
1972-01,1.628,
1972-02,1.505,
1972-03,1.603,
1972-04,1.738,
1972-05,1.714,
1972-06,1.679,
1972-07,1.753,
1972-08,1.698,
1972-09,1.692,
1972-10,1.545,
1972-11,1.704,
1972-12,1.756,
1973-01,1.784,
1973-02,1.784,
1973-03,1.533,
1973-04,1.227,
1973-05,1.264,
1973-06,1.458,
1973-07,1.526,
1973-08,1.679,
1973-09,1.712,
1973-10,1.877,
1973-11,1.857,
1973-12,1.818,
1974-01,1.819,
1974-02,1.846,
1974-03,1.812,
1974-04,1.940,
1974-05,2.039,
1974-06,1.876,
1974-07,1.885,
1974-08,1.874,
1974-09,1.800,
1974-10,1.881,
1974-11,1.963,
1974-12,1.951,
1975-01,1.874,
1975-02,1.810,
1975-03,1.788,
1975-04,1.740,
1975-05,1.778,
1975-06,1.892,
1975-07,1.970,
1975-08,2.040,
1975-09,1.933,
1975-10,2.195,
1975-11,2.429,
1975-12,2.245,
1976-01,2.038,
1976-02,2.065,
1976-03,1.966,
1976-04,2.156,
1976-05,2.244,
1976-06,2.309,
1976-07,2.485,
1976-08,2.238,
1976-09,2.094,
1976-10,2.157,
1976-11,2.233,
1976-12,2.125,
1977-01,2.088,
1977-02,2.303,
1977-03,2.101,
1977-04,2.185,
1977-05,2.304,
1977-06,2.359,
1977-07,2.515,
1977-08,2.324,
1977-09,2.362,
1977-10,2.489,
1977-11,2.869,
1977-12,2.793,
1978-01,2.600,
1978-02,2.644,
1978-03,2.544,
1978-04,2.752,
1978-05,2.914,
1978-06,2.472,
1978-07,2.784,
1978-08,3.037,
1978-09,2.679,
1978-10,3.066,
1978-11,3.327,
1978-12,3.110,
1979-01,3.112,
1979-02,3.187,
1979-03,2.733,
1979-04,2.659,
1979-05,3.091,
1979-06,2.770,
1979-07,2.731,
1979-08,2.642,
1979-09,2.548,
1979-10,2.534,
1979-11,2.839,
1979-12,3.099,
1980-01,3.094,
1980-02,3.268,
1980-03,3.040,
1980-04,3.050,
1980-05,3.096,
1980-06,2.716,
1980-07,2.411,
1980-08,2.779,
1980-09,2.952,
1980-10,3.152,
1980-11,3.366,
1980-12,3.381,
1981-01,3.716,
1981-02,3.795,
1981-03,3.405,
1981-04,3.135,
1981-05,3.248,
1981-06,3.407,
1981-07,3.897,
1981-08,4.595,
1981-09,3.912,
1981-10,3.995,
1981-11,3.995,
1981-12,3.943,
1982-01,3.719,
1982-02,3.781,
1982-03,4.368,
1982-04,4.227,
1982-05,4.298,
1982-06,4.191,
1982-07,3.891,
1982-08,4.422,
1982-09,4.883,
1982-10,4.969,
1982-11,5.479,
1982-12,5.157,
1983-01,5.132,
1983-02,4.833,
1983-03,4.519,
1983-04,4.659,
1983-05,5.008,
1983-06,4.889,
1983-07,5.078,
1983-08,4.798,
1983-09,4.845,
1983-10,5.100,
1983-11,5.814,
1983-12,5.793,
1984-01,5.788,
1984-02,6.268,
1984-03,5.883,
1984-04,6.406,
1984-05,6.582,
1984-06,6.367,
1984-07,6.523,
1984-08,7.224,
1984-09,6.770,
1984-10,7.152,
1984-11,7.554,
1984-12,6.587,
1985-01,6.640,
1985-02,7.061,
1985-03,6.541,
1985-04,6.460,
1985-05,6.363,
1985-06,6.351,
1985-07,5.834,
1985-08,6.211,
1985-09,6.755,
1985-10,6.550,
1985-11,7.002,
1985-12,6.521,
1986-01,6.675,
1986-02,6.281,
1986-03,5.950,
1986-04,6.007,
1986-05,6.278,
1986-06,6.078,
1986-07,5.890,
1986-08,6.195,
1986-09,6.097,
1986-10,6.775,
1986-11,7.197,
1986-12,6.424,
1987-01,5.955,
1987-02,5.572,
1987-03,5.778,
1987-04,5.149,
1987-05,5.371,
1987-06,5.254,
1987-07,5.535,
1987-08,6.367,
1987-09,5.772,
1987-10,6.589,
1987-11,7.464,
1987-12,6.434,
1988-01,6.483,
1988-02,5.681,
1988-03,5.858,
1988-04,5.413,
1988-05,6.076,
1988-06,5.374,
1988-07,5.674,
1988-08,5.989,
1988-09,6.033,
1988-10,6.282,
1988-11,6.564,
1988-12,5.885,
1989-01,5.657,
1989-02,4.662,
1989-03,5.453,
1989-04,6.695,
1989-05,6.498,
1989-06,5.606,
1989-07,5.603,
1989-08,5.465,
1989-09,5.776,
1989-10,5.892,
1989-11,6.118,
1989-12,6.078,
1990-01,5.894,
1990-02,6.050,
1990-03,6.089,
1990-04,5.151,
1990-05,5.534,
1990-06,5.383,
1990-07,22.580,
1990-08,29.762,
1990-09,29.014,
1990-10,20.804,
1990-11,19.544,
1990-12,16.161,
1991-01,14.820,
1991-02,19.593,
1991-03,19.638,
1991-04,22.181,
1991-05,22.696,
1991-06,21.814,
1991-07,22.633,
1991-08,20.069,
1991-09,18.499,
1991-10,16.140,
1991-11,17.394,
1991-12,16.663,
1992-01,14.641,
1992-02,12.668,
1992-03,12.205,
1992-04,12.107,
1992-05,10.151,
1992-06,9.479,
1992-07,9.635,
1992-08,10.058,
1992-09,13.217,
1992-10,14.945,
1992-11,16.724,
1992-12,18.257,
1993-01,17.580,
1993-02,15.556,
1993-03,14.082,
1993-04,14.212,
1993-05,14.959,
1993-06,12.560,
1993-07,12.097,
1993-08,11.610,
1993-09,11.394,
1993-10,12.098,
1993-11,13.321,
1993-12,14.570,
1994-01,13.165,
1994-02,12.651,
1994-03,12.647,
1994-04,13.684,
1994-05,12.923,
1994-06,12.591,
1994-07,12.682,
1994-08,12.694,
1994-09,11.760,
1994-10,11.677,
1994-11,12.469,
1994-12,11.598,
1995-01,11.488,
1995-02,11.437,
1995-03,12.462,
1995-04,12.796,
1995-05,13.570,
1995-06,9.034,
1995-07,8.872,
1995-08,8.572,
1995-09,9.645,
1995-10,10.452,
1995-11,11.328,
1995-12,10.020,
1996-01,9.262,
1996-02,10.766,
1996-03,12.113,
1996-04,10.666,
1996-05,10.201,
1996-06,10.482,
1996-07,10.971,
1996-08,10.495,
1996-09,10.539,
1996-10,10.169,
1996-11,11.585,
1996-12,10.319,
1997-01,9.516,
1997-02,8.663,
1997-03,9.896,
1997-04,9.839,
1997-05,10.474,
1997-06,9.481,
1997-07,9.862,
1997-08,10.712,
1997-09,10.240,
1997-10,11.610,
1997-11,12.914,
1997-12,10.637,
1998-01,13.185,
1998-02,13.473,
1998-03,12.750,
1998-04,12.781,
1998-05,13.683,
1998-06,15.438,
1998-07,16.418,
1998-08,15.748,
1998-09,16.253,
1998-10,17.047,
1998-11,18.109,
1998-12,14.210,
1999-01,16.754,
1999-02,16.889,
1999-03,16.622,
1999-04,14.509,
1999-05,15.225,
1999-06,14.249,
1999-07,14.776,
1999-08,17.096,
1999-09,16.687,
1999-10,19.672,
1999-11,18.698,
1999-12,14.634,
2000-01,13.641,
2000-02,10.684,
2000-03,10.631,
2000-04,8.414,
2000-05,9.950,
2000-06,7.428,
2000-07,6.704,
2000-08,7.526,
2000-09,5.894,
2000-10,6.466,
2000-11,7.011,
2000-12,7.804,
2001-01,4.715,
2001-02,5.513,
2001-03,6.318,
2001-04,4.831,
2001-05,5.517,
2001-06,8.782,
2001-07,7.236,
2001-08,8.017,
2001-09,6.770,
2001-10,8.164,
2001-11,6.842,
2001-12,7.118,
2002-01,8.253,
2002-02,8.734,
2002-03,6.828,
2002-04,4.438,
2002-05,7.305,
2002-06,7.895,
2002-07,6.145,
2002-08,9.658,
2002-09,6.202,
2002-10,8.499,
2002-11,7.883,
2002-12,8.632,
2003-01,8.436,
2003-02,9.895,
2003-03,8.833,
2003-04,9.015,
2003-05,10.745,
2003-06,13.000,
2003-07,13.787,
2003-08,13.696,
2003-09,13.417,
2003-10,14.911,
2003-11,14.682,
2003-12,10.384,
2004-01,7.562,
2004-02,8.345,
2004-03,8.524,
2004-04,7.348,
2004-05,9.250,
2004-06,7.684,
2004-07,8.206,
2004-08,8.011,
2004-09,10.904,
2004-10,10.727,
2004-11,10.848,
2004-12,11.000,
2005-01,14.066,
2005-02,17.265,
2005-03,15.175,
2005-04,13.071,
2005-05,11.286,
2005-06,11.908,
2005-07,10.296,
2005-08,13.340,
2005-09,17.792,
2005-10,15.834,
2005-11,12.746,
2005-12,15.276,
2006-01,13.955,
2006-02,14.830,
2006-03,13.912,
2006-04,12.900,
2006-05,12.445,
2006-06,11.617,
2006-07,10.231,
2006-08,10.553,
2006-09,9.528,
2006-10,8.189,
2006-11,7.847,
2006-12,11.816,
2007-01,11.873,
2007-02,10.335,
2007-03,14.260,
2007-04,15.889,
2007-05,15.357,
2007-06,15.287,
2007-07,14.414,
2007-08,17.997,
2007-09,16.676,
2007-10,18.133,
2007-11,14.356,
2007-12,13.587,
2008-01,16.715,
2008-02,17.380,
2008-03,17.783,
2008-04,16.759,
2008-05,17.362,
2008-06,13.749,
2008-07,19.239,
2008-08,19.765,
2008-09,21.884,
2008-10,18.953,
2008-11,19.281,
2008-12,19.394,
2009-01,22.246,
2009-02,20.503,
2009-03,19.391,
2009-04,17.335,
2009-05,18.678,
2009-06,15.875,
2009-07,17.246,
2009-08,16.590,
2009-09,15.802,
2009-10,16.374,
2009-11,15.080,
2009-12,16.715,
2010-01,17.771,
2010-02,21.876,
2010-03,19.719,
2010-04,18.175,
2010-05,18.468,
2010-06,12.246,
2010-07,12.684,
2010-08,12.790,
2010-09,11.856,
2010-10,11.613,
2010-11,10.613,
2010-12,10.059,
2011-01,9.412,
2011-02,11.015,
2011-03,10.822,
2011-04,9.948,
2011-05,10.659,
2011-06,9.866,
2011-07,10.679,
2011-08,11.299,
2011-09,10.405,
2011-10,10.654,
2011-11,10.770,
2011-12,9.227,
2012-01,9.018,
2012-02,8.773,
2012-03,9.204,
2012-04,8.232,
2012-05,7.770,
2012-06,8.023,
2012-07,7.808,
2012-08,8.424,
2012-09,7.790,
2012-10,8.445,
2012-11,8.718,
2012-12,8.032,
2013-01,7.369,
2013-02,7.783,
2013-03,8.204,
2013-04,9.532,
2013-05,9.927,
2013-06,9.683,
2013-07,8.519,
2013-08,12.898,
2013-09,11.768,
2013-10,12.249,
2013-11,12.244,
2013-12,11.661,
2014-01,11.993,
2014-02,12.750,
2014-03,15.065,
2014-04,14.299,
2014-05,12.642,
2014-06,11.087,
2014-07,11.130,
2014-08,12.729,
2014-09,11.736,
2014-10,11.049,
2014-11,9.906,
2014-12,9.001,Provisional value
