"",BBK01.QUW868,BBK01.QUW868_FLAGS
"",Foreign subsidiaries in euro-area member states: Short-term liabilities to foreign banks / Outside the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:06,
2001-12,136.291,
2002-01,140.697,
2002-02,142.283,
2002-03,141.464,
2002-04,123.300,
2002-05,119.447,
2002-06,111.449,
2002-07,111.729,
2002-08,116.440,
2002-09,116.955,
2002-10,113.424,
2002-11,113.670,
2002-12,99.081,
2003-01,98.245,
2003-02,99.967,
2003-03,94.577,
2003-04,89.882,
2003-05,86.492,
2003-06,84.245,
2003-07,85.005,
2003-08,89.893,
2003-09,83.724,
2003-10,84.522,
2003-11,80.971,
2003-12,77.676,
2004-01,79.467,
2004-02,78.402,
2004-03,80.475,
2004-04,81.845,
2004-05,79.796,
2004-06,81.389,
2004-07,84.650,
2004-08,82.660,
2004-09,83.816,
2004-10,81.504,
2004-11,81.938,
2004-12,78.475,
2005-01,80.123,
2005-02,81.428,
2005-03,84.942,
2005-04,85.003,
2005-05,84.527,
2005-06,90.628,
2005-07,88.167,
2005-08,88.617,
2005-09,88.726,
2005-10,86.103,
2005-11,85.008,
2005-12,82.129,
2006-01,89.068,
2006-02,87.384,
2006-03,91.507,
2006-04,86.910,
2006-05,84.840,
2006-06,82.820,
2006-07,83.354,
2006-08,81.059,
2006-09,91.898,
2006-10,89.012,
2006-11,85.165,
2006-12,83.727,
2007-01,68.257,
2007-02,65.337,
2007-03,66.950,
2007-04,67.558,
2007-05,67.021,
2007-06,65.064,
2007-07,64.604,
2007-08,67.277,
2007-09,66.262,
2007-10,66.057,
2007-11,63.661,
2007-12,59.588,
2008-01,60.442,
2008-02,59.569,
2008-03,54.150,
2008-04,58.683,
2008-05,56.099,
2008-06,54.140,
2008-07,56.007,
2008-08,57.261,
2008-09,58.509,
2008-10,49.899,
2008-11,47.061,
2008-12,41.076,
2009-01,46.060,
2009-02,43.774,
2009-03,43.293,
2009-04,43.507,
2009-05,40.711,
2009-06,38.895,
2009-07,40.158,
2009-08,40.203,
2009-09,39.788,
2009-10,36.708,
2009-11,43.461,
2009-12,40.750,
2010-01,41.493,
2010-02,40.526,
2010-03,41.581,
2010-04,39.052,
2010-05,34.326,
2010-06,34.014,
2010-07,34.669,
2010-08,36.089,
2010-09,34.591,
2010-10,35.568,
2010-11,36.120,
2010-12,35.803,
2011-01,34.240,
2011-02,34.513,
2011-03,34.873,
2011-04,35.272,
2011-05,34.613,
2011-06,34.980,
2011-07,34.394,
2011-08,34.039,
2011-09,33.944,
2011-10,32.538,
2011-11,34.188,
2011-12,32.324,
2012-01,31.763,
2012-02,32.520,
2012-03,31.112,
2012-04,30.976,
2012-05,31.870,
2012-06,28.705,
2012-07,28.982,
2012-08,27.753,
2012-09,28.710,
2012-10,28.974,
2012-11,27.579,
2012-12,25.507,
2013-01,24.905,
2013-02,25.520,
2013-03,26.247,
2013-04,23.699,
2013-05,23.080,
2013-06,22.961,
2013-07,23.339,
2013-08,24.376,
2013-09,21.667,
2013-10,21.369,
2013-11,21.523,
2013-12,20.420,
2014-01,20.805,
2014-02,19.437,
2014-03,18.887,
2014-04,19.250,
2014-05,18.302,
2014-06,17.932,
2014-07,20.748,
2014-08,18.634,
2014-09,17.993,
2014-10,17.310,
2014-11,16.537,
