"",BBK01.OUL309,BBK01.OUL309_FLAGS
"",Time deposits of the federal states / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:22,
1999-01,0.027,
1999-02,0.023,
1999-03,0.024,
1999-04,0.023,
1999-05,0.032,
1999-06,0.019,
1999-07,0.015,
1999-08,0.014,
1999-09,0.019,
1999-10,0.016,
1999-11,0.029,
1999-12,0.035,
2000-01,0.030,
2000-02,0.032,
2000-03,0.041,
2000-04,0.032,
2000-05,0.038,
2000-06,0.046,
2000-07,0.037,
2000-08,0.030,
2000-09,0.040,
2000-10,0.046,
2000-11,0.052,
2000-12,0.069,
2001-01,0.028,
2001-02,0.028,
2001-03,0.030,
2001-04,0.060,
2001-05,0.030,
2001-06,0.031,
2001-07,0.032,
2001-08,0.034,
2001-09,0.035,
2001-10,0.040,
2001-11,0.093,
2001-12,0.100,
2002-01,0.039,
2002-02,0.039,
2002-03,0.047,
2002-04,0.040,
2002-05,0.036,
2002-06,0.048,
2002-07,0.039,
2002-08,0.039,
2002-09,0.047,
2002-10,0.042,
2002-11,0.041,
2002-12,0.038,
2003-01,0.033,
2003-02,0.033,
2003-03,0.054,
2003-04,0.033,
2003-05,0.030,
2003-06,0.075,
2003-07,0.031,
2003-08,0.047,
2003-09,0.040,
2003-10,0.048,
2003-11,0.042,
2003-12,0.047,
2004-01,0.044,
2004-02,0.053,
2004-03,0.085,
2004-04,0.059,
2004-05,0.069,
2004-06,0.102,
2004-07,0.098,
2004-08,0.097,
2004-09,0.119,
2004-10,0.096,
2004-11,0.071,
2004-12,0.106,
2005-01,0.027,
2005-02,0.027,
2005-03,0.104,
2005-04,0.019,
2005-05,0.022,
2005-06,0.060,
2005-07,0.044,
2005-08,0.064,
2005-09,0.053,
2005-10,0.040,
2005-11,0.042,
2005-12,0.047,
2006-01,0.023,
2006-02,0.024,
2006-03,0.024,
2006-04,0.024,
2006-05,0.024,
2006-06,0.026,
2006-07,0.024,
2006-08,0.021,
2006-09,0.022,
2006-10,0.022,
2006-11,0.042,
2006-12,0.031,
2007-01,0.018,
2007-02,0.019,
2007-03,0.019,
2007-04,0.014,
2007-05,0.014,
2007-06,0.015,
2007-07,0.014,
2007-08,0.014,
2007-09,0.014,
2007-10,0.014,
2007-11,0.015,
2007-12,0.015,
2008-01,0.014,
2008-02,0.014,
2008-03,0.014,
2008-04,0.014,
2008-05,0.013,
2008-06,0.015,
2008-07,0.017,
2008-08,0.016,
2008-09,0.018,
2008-10,0.016,
2008-11,0.017,
2008-12,0.016,
2009-01,0.016,
2009-02,0.016,
2009-03,0.016,
2009-04,0.018,
2009-05,0.021,
2009-06,0.017,
2009-07,0.023,
2009-08,0.023,
2009-09,0.023,
2009-10,0.023,
2009-11,0.023,
2009-12,0.030,
2010-01,0.021,
2010-02,0.014,
2010-03,0.017,
2010-04,0.017,
2010-05,0.017,
2010-06,0.014,
2010-07,0.014,
2010-08,0.044,
2010-09,0.044,
2010-10,0.044,
2010-11,0.013,
2010-12,0.083,
2011-01,0.013,
2011-02,0.013,
2011-03,0.013,
2011-04,0.013,
2011-05,0.018,
2011-06,0.016,
2011-07,0.014,
2011-08,0.014,
2011-09,0.014,
2011-10,0.014,
2011-11,0.023,
2011-12,0.024,
2012-01,0.009,
2012-02,0.001,
2012-03,0.001,
2012-04,0.001,
2012-05,0.006,
2012-06,0.023,
2012-07,0.018,
2012-08,0.013,
2012-09,0.073,
2012-10,0.113,
2012-11,0.176,
2012-12,0.185,
2013-01,0.160,
2013-02,0.170,
2013-03,0.418,
2013-04,0.199,
2013-05,0.250,
2013-06,0.273,
2013-07,0.266,
2013-08,0.271,
2013-09,0.216,
2013-10,0.216,
2013-11,0.218,
2013-12,0.119,
2014-01,0.139,
2014-02,0.164,
2014-03,0.199,
2014-04,0.114,
2014-05,0.195,
2014-06,0.197,
2014-07,0.282,
2014-08,0.499,
2014-09,0.702,
2014-10,0.835,
2014-11,0.578,
2014-12,0.382,Provisional value
