"",BBK01.OUC364,BBK01.OUC364_FLAGS
"",Loans to foreign non-banks for over one year and up to and including five years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:20,
1999-01,1.979,
1999-02,2.914,
1999-03,3.129,
1999-04,3.147,
1999-05,3.281,
1999-06,3.276,
1999-07,3.013,
1999-08,3.036,
1999-09,2.957,
1999-10,2.953,
1999-11,2.977,
1999-12,3.154,
2000-01,3.307,
2000-02,3.189,
2000-03,3.205,
2000-04,3.175,
2000-05,3.124,
2000-06,3.250,
2000-07,3.335,
2000-08,3.407,
2000-09,3.423,
2000-10,3.574,
2000-11,3.752,
2000-12,5.173,
2001-01,5.073,
2001-02,4.917,
2001-03,5.241,
2001-04,5.127,
2001-05,5.356,
2001-06,5.449,
2001-07,5.392,
2001-08,5.226,
2001-09,5.415,
2001-10,5.280,
2001-11,5.632,
2001-12,5.899,
2002-01,5.890,
2002-02,5.931,
2002-03,6.015,
2002-04,5.961,
2002-05,6.302,
2002-06,6.000,
2002-07,6.132,
2002-08,6.172,
2002-09,6.283,
2002-10,6.917,
2002-11,6.917,
2002-12,6.871,
2003-01,11.420,
2003-02,11.624,
2003-03,11.886,
2003-04,12.098,
2003-05,11.461,
2003-06,11.867,
2003-07,11.593,
2003-08,11.649,
2003-09,11.296,
2003-10,11.787,
2003-11,11.662,
2003-12,10.997,
2004-01,11.107,
2004-02,11.120,
2004-03,11.531,
2004-04,11.421,
2004-05,11.403,
2004-06,11.274,
2004-07,11.285,
2004-08,11.155,
2004-09,10.651,
2004-10,10.590,
2004-11,10.175,
2004-12,11.496,
2005-01,11.174,
2005-02,10.688,
2005-03,10.942,
2005-04,10.901,
2005-05,11.285,
2005-06,11.848,
2005-07,11.902,
2005-08,11.205,
2005-09,11.624,
2005-10,11.446,
2005-11,12.677,
2005-12,13.147,
2006-01,13.094,
2006-02,13.257,
2006-03,13.008,
2006-04,12.552,
2006-05,12.510,
2006-06,12.969,
2006-07,13.176,
2006-08,13.169,
2006-09,13.287,
2006-10,16.407,
2006-11,17.488,
2006-12,11.326,
2007-01,10.972,
2007-02,10.669,
2007-03,10.615,
2007-04,11.441,
2007-05,11.996,
2007-06,14.613,
2007-07,14.334,
2007-08,14.945,
2007-09,14.293,
2007-10,14.313,
2007-11,13.818,
2007-12,13.701,
2008-01,14.048,
2008-02,14.209,
2008-03,13.469,
2008-04,13.871,
2008-05,14.154,
2008-06,13.736,
2008-07,14.500,
2008-08,15.099,
2008-09,16.940,
2008-10,17.946,
2008-11,18.065,
2008-12,16.250,
2009-01,14.633,
2009-02,14.209,
2009-03,13.757,
2009-04,13.891,
2009-05,13.269,
2009-06,12.863,
2009-07,11.867,
2009-08,11.444,
2009-09,10.911,
2009-10,10.813,
2009-11,9.968,
2009-12,9.998,
2010-01,10.127,
2010-02,9.984,
2010-03,9.847,
2010-04,9.885,
2010-05,10.110,
2010-06,10.321,
2010-07,11.821,
2010-08,12.404,
2010-09,11.765,
2010-10,14.991,
2010-11,13.632,
2010-12,12.652,
2011-01,12.361,
2011-02,12.602,
2011-03,12.093,
2011-04,11.413,
2011-05,11.277,
2011-06,11.174,
2011-07,10.899,
2011-08,10.724,
2011-09,11.058,
2011-10,10.592,
2011-11,10.778,
2011-12,11.377,
2012-01,11.165,
2012-02,10.706,
2012-03,10.622,
2012-04,10.521,
2012-05,11.391,
2012-06,11.191,
2012-07,11.507,
2012-08,11.288,
2012-09,11.242,
2012-10,11.153,
2012-11,11.244,
2012-12,10.924,
2013-01,10.727,
2013-02,10.993,
2013-03,10.944,
2013-04,10.459,
2013-05,10.431,
2013-06,10.359,
2013-07,9.835,
2013-08,9.928,
2013-09,9.513,
2013-10,9.159,
2013-11,9.153,
2013-12,9.196,
2014-01,9.378,
2014-02,9.364,
2014-03,9.390,
2014-04,9.450,
2014-05,9.703,
2014-06,9.894,
2014-07,9.967,
2014-08,10.128,
2014-09,11.174,
2014-10,11.149,
2014-11,11.107,
2014-12,10.535,Provisional value
