"",BBK01.QUV531,BBK01.QUV531_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Hungary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:13:44,
2001-12,0.398,
2002-01,0.526,
2002-02,0.496,
2002-03,0.467,
2002-04,0.406,
2002-05,0.355,
2002-06,0.399,
2002-07,0.371,
2002-08,0.398,
2002-09,0.687,
2002-10,0.598,
2002-11,0.538,
2002-12,0.598,
2003-01,1.020,
2003-02,0.520,
2003-03,0.869,
2003-04,0.690,
2003-05,0.619,
2003-06,0.730,
2003-07,0.568,
2003-08,0.518,
2003-09,0.662,
2003-10,0.599,
2003-11,0.643,
2003-12,0.585,
2004-01,0.540,
2004-02,0.470,
2004-03,0.456,
2004-04,0.463,
2004-05,0.424,
2004-06,0.475,
2004-07,0.570,
2004-08,0.583,
2004-09,0.625,
2004-10,0.749,
2004-11,0.660,
2004-12,0.833,
2005-01,0.601,
2005-02,0.752,
2005-03,0.939,
2005-04,0.664,
2005-05,0.693,
2005-06,0.720,
2005-07,0.700,
2005-08,0.600,
2005-09,0.911,
2005-10,0.815,
2005-11,0.736,
2005-12,0.930,
2006-01,1.031,
2006-02,0.771,
2006-03,0.809,
2006-04,1.097,
2006-05,1.033,
2006-06,1.018,
2006-07,0.983,
2006-08,1.072,
2006-09,1.105,
2006-10,1.112,
2006-11,1.146,
2006-12,0.871,
2007-01,1.093,
2007-02,1.017,
2007-03,1.197,
2007-04,1.151,
2007-05,1.028,
2007-06,1.601,
2007-07,1.688,
2007-08,1.660,
2007-09,1.748,
2007-10,1.475,
2007-11,1.589,
2007-12,1.607,
2008-01,1.554,
2008-02,1.571,
2008-03,1.554,
2008-04,1.668,
2008-05,1.556,
2008-06,1.448,
2008-07,1.351,
2008-08,1.318,
2008-09,1.563,
2008-10,1.675,
2008-11,1.544,
2008-12,1.716,
2009-01,1.567,
2009-02,1.683,
2009-03,1.970,
2009-04,1.799,
2009-05,1.625,
2009-06,1.523,
2009-07,1.425,
2009-08,1.624,
2009-09,1.427,
2009-10,1.347,
2009-11,1.249,
2009-12,1.531,
2010-01,1.586,
2010-02,1.286,
2010-03,1.450,
2010-04,1.641,
2010-05,1.648,
2010-06,1.878,
2010-07,1.926,
2010-08,1.993,
2010-09,1.757,
2010-10,1.650,
2010-11,2.195,
2010-12,2.644,
2011-01,2.510,
2011-02,2.133,
2011-03,2.187,
2011-04,1.950,
2011-05,2.289,
2011-06,2.670,
2011-07,2.853,
2011-08,2.727,
2011-09,2.278,
2011-10,1.895,
2011-11,1.955,
2011-12,1.519,
2012-01,1.858,
2012-02,2.087,
2012-03,2.108,
2012-04,1.779,
2012-05,1.595,
2012-06,1.718,
2012-07,1.701,
2012-08,1.281,
2012-09,1.365,
2012-10,1.654,
2012-11,1.422,
2012-12,2.343,
2013-01,1.341,
2013-02,1.513,
2013-03,1.487,
2013-04,1.376,
2013-05,1.119,
2013-06,1.037,
2013-07,1.083,
2013-08,1.064,
2013-09,1.321,
2013-10,1.062,
2013-11,1.032,
2013-12,1.091,
2014-01,0.856,
2014-02,0.829,
2014-03,0.947,
2014-04,1.011,
2014-05,0.996,
2014-06,1.357,
2014-07,1.117,
2014-08,1.013,
2014-09,1.192,
2014-10,1.284,
2014-11,1.246,
2014-12,1.172,
