"",BBK01.OUB242,BBK01.OUB242_FLAGS
"",Time deposits of non-profit institutions / for more than one year up to and including two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:14,
1999-01,0.048,
1999-02,0.045,
1999-03,0.049,
1999-04,0.045,
1999-05,0.045,
1999-06,0.045,
1999-07,0.054,
1999-08,0.058,
1999-09,0.058,
1999-10,0.055,
1999-11,0.063,
1999-12,0.078,
2000-01,0.076,
2000-02,0.084,
2000-03,0.081,
2000-04,0.081,
2000-05,0.085,
2000-06,0.080,
2000-07,0.084,
2000-08,0.078,
2000-09,0.079,
2000-10,0.088,
2000-11,0.069,
2000-12,0.068,
2001-01,0.102,
2001-02,0.077,
2001-03,0.084,
2001-04,0.087,
2001-05,0.080,
2001-06,0.077,
2001-07,0.073,
2001-08,0.072,
2001-09,0.077,
2001-10,0.066,
2001-11,0.084,
2001-12,0.063,
2002-01,0.026,
2002-02,0.029,
2002-03,0.031,
2002-04,0.033,
2002-05,0.034,
2002-06,0.034,
2002-07,0.044,
2002-08,0.041,
2002-09,0.044,
2002-10,0.043,
2002-11,0.048,
2002-12,0.048,
2003-01,0.046,
2003-02,0.043,
2003-03,0.041,
2003-04,0.030,
2003-05,0.027,
2003-06,0.026,
2003-07,0.025,
2003-08,0.026,
2003-09,0.026,
2003-10,0.028,
2003-11,0.028,
2003-12,0.025,
2004-01,0.028,
2004-02,0.037,
2004-03,0.044,
2004-04,0.045,
2004-05,0.043,
2004-06,0.040,
2004-07,0.031,
2004-08,0.032,
2004-09,0.026,
2004-10,0.025,
2004-11,0.072,
2004-12,0.073,
2005-01,0.067,
2005-02,0.067,
2005-03,0.066,
2005-04,0.065,
2005-05,0.064,
2005-06,0.084,
2005-07,0.102,
2005-08,0.100,
2005-09,0.110,
2005-10,0.119,
2005-11,0.106,
2005-12,0.105,
2006-01,0.104,
2006-02,0.107,
2006-03,0.105,
2006-04,0.106,
2006-05,0.109,
2006-06,0.070,
2006-07,0.069,
2006-08,0.069,
2006-09,0.055,
2006-10,0.061,
2006-11,0.062,
2006-12,0.060,
2007-01,0.060,
2007-02,0.069,
2007-03,0.071,
2007-04,0.049,
2007-05,0.057,
2007-06,0.069,
2007-07,0.073,
2007-08,0.077,
2007-09,0.081,
2007-10,0.084,
2007-11,0.089,
2007-12,0.137,
2008-01,0.147,
2008-02,0.156,
2008-03,0.158,
2008-04,0.164,
2008-05,0.164,
2008-06,0.204,
2008-07,0.211,
2008-08,0.224,
2008-09,0.251,
2008-10,0.256,
2008-11,0.350,
2008-12,0.356,
2009-01,0.478,
2009-02,0.491,
2009-03,0.514,
2009-04,0.622,
2009-05,0.657,
2009-06,0.719,
2009-07,0.757,
2009-08,0.820,
2009-09,0.810,
2009-10,0.823,
2009-11,0.745,
2009-12,0.709,
2010-01,0.660,
2010-02,0.617,
2010-03,0.613,
2010-04,0.590,
2010-05,0.563,
2010-06,0.512,
2010-07,0.525,
2010-08,0.537,
2010-09,0.560,
2010-10,0.572,
2010-11,0.520,
2010-12,0.433,
2011-01,0.436,
2011-02,0.435,
2011-03,0.440,
2011-04,0.467,
2011-05,0.496,
2011-06,0.484,
2011-07,0.488,
2011-08,0.480,
2011-09,0.553,
2011-10,0.590,
2011-11,0.625,
2011-12,0.743,
2012-01,0.891,
2012-02,0.917,
2012-03,0.938,
2012-04,0.928,
2012-05,0.926,
2012-06,0.950,
2012-07,0.995,
2012-08,1.032,
2012-09,0.999,
2012-10,0.954,
2012-11,0.900,
2012-12,0.766,
2013-01,0.745,
2013-02,0.693,
2013-03,0.669,
2013-04,0.649,
2013-05,0.628,
2013-06,0.616,
2013-07,0.629,
2013-08,0.622,
2013-09,0.631,
2013-10,0.659,
2013-11,0.640,
2013-12,0.647,
2014-01,0.565,
2014-02,0.526,
2014-03,0.532,
2014-04,0.522,
2014-05,0.557,
2014-06,0.548,
2014-07,0.479,
2014-08,0.420,
2014-09,0.409,
2014-10,0.382,
2014-11,0.400,
2014-12,0.389,Provisional value
