"",BBK01.OU3025,BBK01.OU3025_FLAGS
"",Loans to domestic general government over five years / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:54:58,
1958-12,0.406,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.637,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.852,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.873,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.265,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.354,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.343,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.446,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.422,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.606,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.888,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.965,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2.213,
1965-01,2.209,
1965-02,2.215,
1965-03,2.231,
1965-04,2.236,
1965-05,2.245,
1965-06,2.280,
1965-07,2.340,
1965-08,2.327,
1965-09,2.306,
1965-10,2.297,
1965-11,2.307,
1965-12,2.329,
1966-01,2.199,
1966-02,2.171,
1966-03,2.179,
1966-04,2.190,
1966-05,2.198,
1966-06,2.090,
1966-07,2.093,
1966-08,2.137,
1966-09,2.120,
1966-10,2.145,
1966-11,2.142,
1966-12,2.108,
1967-01,2.104,
1967-02,2.132,
1967-03,2.184,
1967-04,2.238,
1967-05,2.277,
1967-06,2.302,
1967-07,2.248,
1967-08,2.189,
1967-09,2.217,
1967-10,2.244,
1967-11,2.359,
1967-12,2.381,
1968-01,2.432,
1968-02,2.439,
1968-03,2.497,
1968-04,2.530,
1968-05,2.560,
1968-06,2.637,
1968-07,2.631,
1968-08,2.640,
1968-09,2.684,
1968-10,2.754,
1968-11,2.814,
1968-12,2.824,
1969-01,2.838,
1969-02,2.927,
1969-03,2.949,
1969-04,2.955,
1969-05,2.992,
1969-06,3.042,
1969-07,3.049,
1969-08,3.142,
1969-09,3.189,
1969-10,3.219,
1969-11,3.295,
1969-12,3.288,
1970-01,3.297,
1970-02,3.289,
1970-03,3.327,
1970-04,3.401,
1970-05,3.513,
1970-06,3.572,
1970-07,3.672,
1970-08,3.767,
1970-09,3.827,
1970-10,3.820,
1970-11,3.874,
1970-12,3.898,
1971-01,3.972,
1971-02,3.938,
1971-03,3.936,
1971-04,3.958,
1971-05,3.966,
1971-06,3.993,
1971-07,3.981,
1971-08,4.136,
1971-09,4.208,
1971-10,4.237,
1971-11,4.282,
1971-12,4.372,
1972-01,4.369,
1972-02,4.396,
1972-03,4.355,
1972-04,4.401,
1972-05,4.404,
1972-06,4.532,
1972-07,4.653,
1972-08,4.822,
1972-09,4.921,
1972-10,5.021,
1972-11,5.077,
1972-12,5.134,
1973-01,5.257,
1973-02,5.305,
1973-03,5.431,
1973-04,5.454,
1973-05,5.482,
1973-06,5.488,
1973-07,5.614,
1973-08,5.712,
1973-09,5.667,
1973-10,5.745,
1973-11,5.919,
1973-12,5.973,
1974-01,6.001,
1974-02,5.963,
1974-03,4.853,
1974-04,4.728,
1974-05,4.581,
1974-06,4.589,
1974-07,4.465,
1974-08,4.572,
1974-09,4.596,
1974-10,4.549,
1974-11,4.571,
1974-12,4.498,
1975-01,4.597,
1975-02,4.802,
1975-03,4.822,
1975-04,4.852,
1975-05,4.834,
1975-06,4.809,
1975-07,4.840,
1975-08,4.837,
1975-09,4.794,
1975-10,4.988,
1975-11,5.036,
1975-12,5.062,
1976-01,5.158,
1976-02,5.200,
1976-03,5.372,
1976-04,5.430,
1976-05,5.509,
1976-06,5.574,
1976-07,5.700,
1976-08,5.736,
1976-09,5.787,
1976-10,5.910,
1976-11,6.047,
1976-12,6.160,
1977-01,6.232,
1977-02,6.214,
1977-03,6.277,
1977-04,6.279,
1977-05,6.254,
1977-06,6.210,
1977-07,6.326,
1977-08,6.321,
1977-09,6.234,
1977-10,6.221,
1977-11,6.222,
1977-12,6.126,
1978-01,6.265,
1978-02,6.368,
1978-03,6.555,
1978-04,6.552,
1978-05,6.521,
1978-06,6.416,
1978-07,6.421,
1978-08,6.627,
1978-09,6.549,
1978-10,6.554,
1978-11,6.519,
1978-12,6.555,
1979-01,6.620,
1979-02,6.667,
1979-03,6.983,
1979-04,7.009,
1979-05,7.037,
1979-06,7.047,
1979-07,7.143,
1979-08,7.000,
1979-09,6.935,
1979-10,6.949,
1979-11,6.881,
1979-12,6.921,
1980-01,6.963,
1980-02,7.015,
1980-03,7.058,
1980-04,7.188,
1980-05,7.294,
1980-06,7.271,
1980-07,7.281,
1980-08,7.274,
1980-09,7.311,
1980-10,7.335,
1980-11,7.285,
1980-12,7.391,
1981-01,7.536,
1981-02,7.540,
1981-03,7.519,
1981-04,7.457,
1981-05,7.463,
1981-06,7.503,
1981-07,7.548,
1981-08,7.572,
1981-09,7.582,
1981-10,7.653,
1981-11,7.691,
1981-12,7.797,
1982-01,7.882,
1982-02,7.867,
1982-03,7.827,
1982-04,7.871,
1982-05,7.927,
1982-06,7.957,
1982-07,8.005,
1982-08,8.046,
1982-09,7.940,
1982-10,7.882,
1982-11,7.943,
1982-12,8.028,
1983-01,8.061,
1983-02,7.964,
1983-03,7.664,
1983-04,7.635,
1983-05,7.620,
1983-06,7.546,
1983-07,7.531,
1983-08,7.567,
1983-09,7.544,
1983-10,7.533,
1983-11,7.592,
1983-12,7.705,
1984-01,7.684,
1984-02,7.623,
1984-03,7.503,
1984-04,7.482,
