"",BBK01.OUH004,BBK01.OUH004_FLAGS
1968-07,1.957,
1968-08,1.970,
1968-09,1.998,
1968-10,2.086,
1968-11,2.136,
1968-12,2.202,
1969-01,2.244,
1969-02,2.308,
1969-03,2.338,
1969-04,2.425,
1969-05,2.494,
1969-06,2.441,
1969-07,2.385,
1969-08,2.439,
1969-09,2.517,
1969-10,2.541,
1969-11,2.570,
1969-12,2.566,
1970-01,2.481,
1970-02,2.587,
1970-03,2.543,
1970-04,2.688,
1970-05,2.733,
1970-06,2.765,
1970-07,2.945,
1970-08,3.021,
1970-09,3.007,
1970-10,3.114,
1970-11,3.150,
1970-12,3.229,
1971-01,3.059,
1971-02,3.232,
1971-03,3.335,
1971-04,3.534,
1971-05,3.704,
1971-06,3.513,
1971-07,3.641,
1971-08,3.743,
1971-09,3.808,
1971-10,3.839,
1971-11,4.385,
1971-12,4.410,
1972-01,4.527,
1972-02,4.878,
1972-03,5.038,
1972-04,5.251,
1972-05,5.766,
1972-06,5.802,
1972-07,6.211,
1972-08,6.076,
1972-09,6.102,
1972-10,5.747,
1972-11,5.844,
1972-12,5.462,
1973-01,5.726,
1973-02,6.051,
1973-03,5.439,
1973-04,5.041,
1973-05,5.316,
1973-06,5.471,
1973-07,5.383,
1973-08,5.781,
1973-09,5.749,
1973-10,6.078,
1973-11,6.170,
1973-12,6.236,
1974-01,6.198,
1974-02,6.268,
1974-03,6.046,
1974-04,6.151,
1974-05,5.957,
1974-06,6.011,
1974-07,5.842,
1974-08,5.863,
1974-09,5.753,
1974-10,5.838,
1974-11,6.009,
1974-12,6.168,
1975-01,6.072,
1975-02,5.928,
1975-03,5.814,
1975-04,5.859,
1975-05,5.952,
1975-06,6.144,
1975-07,6.409,
1975-08,6.569,
1975-09,6.539,
1975-10,7.016,
1975-11,7.220,
1975-12,7.296,
1976-01,7.372,
1976-02,7.469,
1976-03,7.477,
1976-04,7.327,
1976-05,7.423,
1976-06,7.303,
1976-07,7.212,
1976-08,7.304,
1976-09,7.262,
1976-10,7.596,
1976-11,7.636,
1976-12,7.550,
1977-01,7.279,
1977-02,7.178,
1977-03,7.051,
1977-04,7.074,
1977-05,7.256,
1977-06,7.487,
1977-07,7.647,
1977-08,7.582,
1977-09,7.742,
1977-10,8.038,
1977-11,8.634,
1977-12,8.800,
1978-01,9.042,
1978-02,9.298,
1978-03,9.323,
1978-04,9.557,
1978-05,9.775,
1978-06,10.191,
1978-07,10.594,
1978-08,11.124,
1978-09,11.572,
1978-10,12.115,
1978-11,12.680,
1978-12,12.716,
1979-01,13.052,
1979-02,13.679,
1979-03,13.734,
1979-04,13.830,
1979-05,14.169,
1979-06,14.574,
1979-07,14.359,
1979-08,16.177,
1979-09,14.827,
1979-10,15.175,
1979-11,15.770,
1979-12,15.698,
1980-01,15.814,
1980-02,15.806,
1980-03,16.044,
1980-04,16.823,
1980-05,16.894,
1980-06,16.813,
1980-07,17.313,
1980-08,17.489,
1980-09,18.287,
1980-10,18.669,
1980-11,19.185,
1980-12,19.309,
1981-01,19.073,
1981-02,18.932,
1981-03,18.841,
1981-04,19.373,
1981-05,19.598,
1981-06,19.872,
1981-07,20.236,
1981-08,20.456,
1981-09,21.597,
1981-10,22.057,
1981-11,22.702,
1981-12,22.713,
1982-01,21.933,
1982-02,22.445,
1982-03,23.459,
1982-04,21.911,
1982-05,21.048,
1982-06,20.912,
1982-07,21.007,
1982-08,21.216,
1982-09,21.287,
1982-10,22.252,
1982-11,22.165,
1982-12,22.032,
1983-01,22.388,
1983-02,22.155,
1983-03,22.439,
1983-04,22.620,
1983-05,22.700,
1983-06,23.061,
1983-07,23.358,
1983-08,23.748,
1983-09,24.022,
1983-10,24.495,
1983-11,24.651,
1983-12,25.638,
1984-01,25.524,
1984-02,25.956,
1984-03,25.273,
1984-04,25.548,
1984-05,25.660,
1984-06,24.980,
1984-07,25.992,
1984-08,26.685,
1984-09,26.864,
1984-10,28.521,
1984-11,27.991,
1984-12,29.344,
1985-01,27.964,
1985-02,28.334,
1985-03,28.694,
1985-04,27.090,
1985-05,29.262,
1985-06,28.545,
1985-07,30.554,
1985-08,30.221,
1985-09,29.810,
1985-10,30.430,
1985-11,30.198,
1985-12,33.260,
1986-01,30.648,
1986-02,31.106,
1986-03,31.682,
1986-04,32.835,
1986-05,31.876,
1986-06,32.315,
1986-07,34.031,
1986-08,33.803,
1986-09,34.724,
1986-10,33.911,
1986-11,34.249,
1986-12,36.455,
1987-01,34.287,
1987-02,34.908,
1987-03,36.489,
1987-04,35.001,
1987-05,35.679,
1987-06,35.647,
1987-07,37.633,
1987-08,37.589,
1987-09,38.666,
1987-10,38.300,
1987-11,38.187,
1987-12,39.618,
1988-01,38.498,
1988-02,38.224,
1988-03,39.625,
1988-04,39.200,
1988-05,39.397,
1988-06,40.175,
1988-07,42.703,
1988-08,40.624,
1988-09,48.524,
1988-10,42.095,
1988-11,43.527,
1988-12,48.663,
1989-01,41.732,
1989-02,42.357,
1989-03,50.401,
1989-04,44.284,
1989-05,46.197,
1989-06,50.399,
1989-07,44.514,
1989-08,49.694,
1989-09,44.818,
1989-10,45.393,
1989-11,46.854,
1989-12,55.810,
1990-01,47.728,
1990-02,49.281,
1990-03,55.729,
1990-04,48.259,
1990-05,55.424,
1990-06,48.483,
1990-07,47.774,
1990-08,57.370,
1990-09,48.866,
1990-10,49.878,
1990-11,57.695,
1990-12,53.432,
1991-01,47.635,
1991-02,59.250,
1991-03,47.701,
1991-04,47.983,
1991-05,60.560,
1991-06,48.144,
1991-07,48.511,
1991-08,61.328,
1991-09,50.578,
1991-10,66.710,
1991-11,58.132,
1991-12,60.920,
1992-01,69.271,
1992-02,51.713,
1992-03,49.741,
1992-04,64.974,
1992-05,50.583,
1992-06,50.898,
1992-07,66.239,
1992-08,53.071,
1992-09,55.517,
1992-10,56.213,
1992-11,56.538,
1992-12,57.235,
1993-01,57.862,
1993-02,58.743,
1993-03,60.331,
1993-04,63.757,
1993-05,62.704,
1993-06,63.215,
1993-07,67.333,
1993-08,66.938,
1993-09,68.775,
1993-10,71.388,
1993-11,72.571,
1993-12,73.728,
1994-01,76.133,
1994-02,78.610,
1994-03,80.313,
1994-04,82.037,
1994-05,83.946,
1994-06,85.226,
1994-07,86.577,
1994-08,87.908,
1994-09,88.665,
1994-10,89.920,
1994-11,90.747,
1994-12,91.111,
1995-01,92.201,
1995-02,93.204,
1995-03,94.485,
1995-04,95.110,
1995-05,96.160,
1995-06,97.079,
1995-07,97.677,
1995-08,98.800,
1995-09,100.302,
1995-10,102.011,
1995-11,104.198,
1995-12,106.547,
1996-01,108.891,
1996-02,109.804,
1996-03,109.695,
1996-04,109.909,
1996-05,110.505,
1996-06,111.135,
1996-07,112.159,
1996-08,113.912,
1996-09,114.749,
1996-10,116.617,
1996-11,117.843,
1996-12,119.258,
1997-01,120.070,
1997-02,121.617,
1997-03,122.110,
1997-04,123.838,
1997-05,125.621,
1997-06,126.680,
1997-07,128.240,
1997-08,129.524,
1997-09,130.304,
1997-10,132.391,
1997-11,134.665,
1997-12,135.854,
1998-01,138.018,
1998-02,139.591,
1998-03,140.078,
1998-04,141.248,
1998-05,142.984,
1998-06,143.772,
1998-07,144.926,
1998-08,147.878,
1998-09,149.419,
1998-10,151.639,
1998-11,152.896,
1998-12,153.694,
1999-01,173.808,
1999-02,174.246,
1999-03,173.473,
1999-04,174.694,
1999-05,176.293,
1999-06,178.451,
1999-07,183.565,
1999-08,184.972,
1999-09,188.982,
1999-10,194.124,
1999-11,191.518,
1999-12,196.314,
2000-01,195.996,
2000-02,193.471,
2000-03,197.822,
2000-04,199.305,
2000-05,200.669,
2000-06,208.131,
2000-07,212.233,
2000-08,215.416,
2000-09,210.970,
2000-10,213.376,
2000-11,215.993,
2000-12,225.293,
2001-01,217.091,
2001-02,215.913,
2001-03,216.135,
2001-04,213.308,
2001-05,214.482,
2001-06,214.557,
2001-07,219.219,
2001-08,215.735,
2001-09,217.144,
2001-10,216.639,
2001-11,216.407,
2001-12,220.556,
2002-01,217.686,
2002-02,215.010,
2002-03,213.975,
2002-04,214.326,
2002-05,214.375,
2002-06,217.455,
2002-07,216.213,
2002-08,212.918,
2002-09,211.395,
2002-10,210.691,
2002-11,208.579,
2002-12,216.471,
2003-01,213.163,
2003-02,212.227,
2003-03,210.028,
2003-04,207.164,
2003-05,205.682,
2003-06,209.227,
2003-07,210.967,
2003-08,208.000,
2003-09,212.496,
2003-10,213.584,
2003-11,215.815,
2003-12,221.021,
2004-01,215.023,
2004-02,213.446,
2004-03,210.066,
2004-04,210.662,
2004-05,211.046,
2004-06,211.125,
2004-07,209.841,
2004-08,208.146,
2004-09,208.293,
2004-10,209.050,
2004-11,210.777,
2004-12,215.457,
2005-01,211.303,
2005-02,213.504,
2005-03,210.071,
2005-04,212.293,
2005-05,212.990,
2005-06,212.476,
2005-07,214.976,
2005-08,213.286,
2005-09,211.774,
2005-10,214.568,
2005-11,212.287,
2005-12,218.109,
2006-01,213.865,
2006-02,208.989,
2006-03,208.756,
2006-04,206.537,
2006-05,208.859,
2006-06,208.110,
2006-07,208.584,
2006-08,206.751,
2006-09,205.179,
2006-10,206.641,
2006-11,204.988,
2006-12,209.355,
2007-01,203.753,
2007-02,201.026,
2007-03,196.983,
2007-04,198.146,
2007-05,196.022,
2007-06,196.945,
2007-07,197.810,
2007-08,189.742,
2007-09,190.773,
2007-10,191.022,
2007-11,191.714,
2007-12,196.341,
2008-01,184.248,
2008-02,183.612,
2008-03,182.212,
2008-04,182.306,
2008-05,183.200,
2008-06,186.753,
2008-07,186.355,
2008-08,185.445,
2008-09,185.987,
2008-10,193.758,
2008-11,191.087,
2008-12,191.646,
2009-01,185.115,
2009-02,180.922,
2009-03,175.868,
2009-04,175.453,
2009-05,186.729,
2009-06,193.540,
2009-07,186.606,
2009-08,184.555,
2009-09,182.377,
2009-10,183.574,
2009-11,182.205,
2009-12,185.492,
2010-01,181.181,
2010-02,180.772,
2010-03,179.652,
2010-04,179.875,
2010-05,180.124,
2010-06,180.858,
2010-07,163.681,
2010-08,164.987,
2010-09,161.126,
2010-10,167.537,
2010-11,164.260,
2010-12,165.383,
2011-01,165.573,
2011-02,164.331,
2011-03,162.188,
2011-04,167.551,
2011-05,164.983,
2011-06,163.684,
2011-07,161.595,
2011-08,161.184,
2011-09,159.259,
2011-10,159.218,
2011-11,159.376,
2011-12,161.744,
2012-01,158.319,
2012-02,157.665,
2012-03,158.906,
2012-04,159.016,
2012-05,158.516,
2012-06,155.785,
2012-07,156.499,
2012-08,156.701,
2012-09,154.186,
2012-10,154.976,
2012-11,153.778,
2012-12,152.045,
2013-01,149.475,
2013-02,146.819,
2013-03,144.065,
2013-04,144.294,
2013-05,143.140,
2013-06,141.130,
2013-07,141.135,
2013-08,141.336,
2013-09,139.430,
2013-10,139.578,
2013-11,138.634,
2013-12,141.299,
2014-01,138.248,
2014-02,136.444,
2014-03,134.010,
2014-04,140.431,
2014-05,139.839,
2014-06,133.955,
2014-07,133.842,
2014-08,133.606,
2014-09,133.928,
2014-10,135.812,
2014-11,134.652,
2014-12,135.768,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
