"",BBK01.OUC374,BBK01.OUC374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:31,
1999-01,8.161,
1999-02,8.121,
1999-03,10.287,
1999-04,10.219,
1999-05,10.981,
1999-06,10.677,
1999-07,10.610,
1999-08,11.273,
1999-09,11.463,
1999-10,12.589,
1999-11,14.013,
1999-12,15.980,
2000-01,16.202,
2000-02,16.733,
2000-03,18.620,
2000-04,19.086,
2000-05,19.269,
2000-06,19.861,
2000-07,20.812,
2000-08,20.228,
2000-09,18.538,
2000-10,19.399,
2000-11,19.474,
2000-12,21.201,
2001-01,23.578,
2001-02,24.498,
2001-03,29.438,
2001-04,32.796,
2001-05,35.461,
2001-06,31.605,
2001-07,28.234,
2001-08,27.617,
2001-09,30.057,
2001-10,29.302,
2001-11,29.991,
2001-12,28.590,
2002-01,27.928,
2002-02,27.631,
2002-03,26.905,
2002-04,23.081,
2002-05,22.534,
2002-06,21.307,
2002-07,21.917,
2002-08,21.035,
2002-09,19.431,
2002-10,20.264,
2002-11,20.865,
2002-12,22.258,
2003-01,21.244,
2003-02,20.306,
2003-03,19.943,
2003-04,20.620,
2003-05,19.847,
2003-06,24.625,
2003-07,25.243,
2003-08,25.339,
2003-09,23.644,
2003-10,25.168,
2003-11,24.818,
2003-12,26.827,
2004-01,25.329,
2004-02,24.704,
2004-03,24.567,
2004-04,23.616,
2004-05,24.617,
2004-06,25.941,
2004-07,24.117,
2004-08,24.169,
2004-09,22.308,
2004-10,23.104,
2004-11,26.300,
2004-12,28.093,
2005-01,27.529,
2005-02,29.705,
2005-03,30.439,
2005-04,32.544,
2005-05,35.834,
2005-06,37.766,
2005-07,38.536,
2005-08,38.305,
2005-09,38.397,
2005-10,38.302,
2005-11,44.175,
2005-12,45.822,
2006-01,46.287,
2006-02,47.406,
2006-03,45.922,
2006-04,45.290,
2006-05,43.973,
2006-06,41.031,
2006-07,40.734,
2006-08,42.421,
2006-09,46.636,
2006-10,48.546,
2006-11,51.149,
2006-12,50.626,
2007-01,48.411,
2007-02,58.732,
2007-03,55.667,
2007-04,56.383,
2007-05,64.315,
2007-06,65.082,
2007-07,68.589,
2007-08,68.369,
2007-09,68.364,
2007-10,66.576,
2007-11,68.425,
2007-12,64.820,
2008-01,60.119,
2008-02,57.443,
2008-03,53.091,
2008-04,47.870,
2008-05,45.435,
2008-06,42.989,
2008-07,40.855,
2008-08,41.944,
2008-09,43.890,
2008-10,38.636,
2008-11,36.920,
2008-12,37.240,
2009-01,36.030,
2009-02,36.615,
2009-03,33.936,
2009-04,32.424,
2009-05,34.931,
2009-06,38.281,
2009-07,36.683,
2009-08,36.697,
2009-09,35.786,
2009-10,34.630,
2009-11,34.958,
2009-12,29.775,
2010-01,29.956,
2010-02,29.036,
2010-03,21.616,
2010-04,19.945,
2010-05,20.651,
2010-06,23.730,
2010-07,23.504,
2010-08,25.131,
2010-09,23.156,
2010-10,23.395,
2010-11,26.399,
2010-12,23.056,
2011-01,23.367,
2011-02,21.297,
2011-03,22.182,
2011-04,23.320,
2011-05,24.269,
2011-06,25.149,
2011-07,23.289,
2011-08,20.997,
2011-09,18.181,
2011-10,17.548,
2011-11,17.058,
2011-12,22.142,
2012-01,20.353,
2012-02,16.571,
2012-03,19.705,
2012-04,19.937,
2012-05,19.757,
2012-06,19.978,
2012-07,21.190,
2012-08,21.870,
2012-09,21.097,
2012-10,23.818,
2012-11,24.349,
2012-12,28.602,
2013-01,29.403,
2013-02,29.123,
2013-03,32.702,
2013-04,31.635,
2013-05,34.014,
2013-06,32.206,
2013-07,36.023,
2013-08,33.406,
2013-09,35.684,
2013-10,35.397,
2013-11,37.200,
2013-12,34.605,
2014-01,36.045,
2014-02,29.328,
2014-03,35.749,
2014-04,32.409,
2014-05,33.865,
2014-06,37.056,
2014-07,36.835,
2014-08,36.591,
2014-09,40.937,
2014-10,39.137,
2014-11,38.222,
2014-12,39.047,Provisional value
