"",BBK01.QUY420,BBK01.QUY420_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:01,
2002-03,0.370,
2002-04,0.482,
2002-05,0.427,
2002-06,0.340,
2002-07,0.322,
2002-08,0.355,
2002-09,0.421,
2002-10,0.318,
2002-11,0.288,
2002-12,0.328,
2003-01,0.212,
2003-02,0.226,
2003-03,0.293,
2003-04,0.427,
2003-05,0.546,
2003-06,0.588,
2003-07,0.405,
2003-08,0.574,
2003-09,0.413,
2003-10,0.581,
2003-11,0.547,
2003-12,0.512,
2004-01,0.534,
2004-02,0.510,
2004-03,0.676,
2004-04,0.582,
2004-05,0.601,
2004-06,0.550,
2004-07,0.508,
2004-08,0.409,
2004-09,0.531,
2004-10,0.694,
2004-11,0.729,
2004-12,1.099,
2005-01,0.827,
2005-02,0.764,
2005-03,0.619,
2005-04,0.703,
2005-05,0.664,
2005-06,0.976,
2005-07,1.144,
2005-08,0.685,
2005-09,0.939,
2005-10,0.636,
2005-11,0.455,
2005-12,0.258,
2006-01,0.343,
2006-02,0.392,
2006-03,0.950,
2006-04,0.947,
2006-05,0.308,
2006-06,0.276,
2006-07,0.332,
2006-08,0.686,
2006-09,0.411,
2006-10,0.112,
2006-11,-0.307,
2006-12,-0.233,
2007-01,0.030,
2007-02,-0.298,
2007-03,0.079,
2007-04,0.780,
2007-05,0.629,
2007-06,0.033,
2007-07,0.270,
2007-08,0.469,
2007-09,0.117,
2007-10,0.652,
2007-11,0.648,
2007-12,0.738,
2008-01,0.657,
2008-02,0.829,
2008-03,0.815,
2008-04,1.141,
2008-05,0.341,
2008-06,0.545,
2008-07,0.614,
2008-08,0.794,
2008-09,0.549,
2008-10,0.464,
2008-11,0.224,
2008-12,0.235,
2009-01,0.233,
2009-02,0.564,
2009-03,0.414,
2009-04,0.908,
2009-05,0.486,
2009-06,0.400,
2009-07,0.469,
2009-08,0.630,
2009-09,0.548,
2009-10,0.572,
2009-11,0.921,
2009-12,1.050,
2010-01,0.627,
2010-02,0.822,
2010-03,1.444,
2010-04,1.596,
2010-05,1.243,
2010-06,1.171,
2010-07,1.294,
2010-08,2.321,
2010-09,1.146,
2010-10,1.792,
2010-11,1.771,
2010-12,0.631,
2011-01,0.548,
2011-02,0.251,
2011-03,0.620,
2011-04,0.811,
2011-05,0.878,
2011-06,0.932,
2011-07,0.830,
2011-08,0.768,
2011-09,0.573,
2011-10,0.735,
2011-11,0.565,
2011-12,0.556,
2012-01,0.824,
2012-02,0.853,
2012-03,0.759,
2012-04,0.752,
2012-05,0.820,
2012-06,0.775,
2012-07,1.110,
2012-08,0.735,
2012-09,0.907,
2012-10,0.772,
2012-11,0.830,
2012-12,0.551,
2013-01,0.473,
2013-02,0.640,
2013-03,0.502,
2013-04,0.699,
2013-05,0.742,
2013-06,0.700,
2013-07,0.640,
2013-08,0.662,
2013-09,0.550,
2013-10,0.589,
2013-11,0.512,
2013-12,0.511,
2014-01,0.565,
2014-02,0.395,
2014-03,0.403,
2014-04,0.354,
2014-05,0.444,
2014-06,0.390,
2014-07,0.425,
2014-08,0.517,
2014-09,0.533,
2014-10,0.525,
