"",BBK01.TVD441,BBK01.TVD441_FLAGS
1994-02,18,
1994-03,12,
1994-04,4,
1994-05,9,
1994-06,4,
1994-07,17,
1994-08,-18,
1994-09,22,
1994-10,5,
1994-11,43,
1994-12,84,
1995-01,-19,
1995-02,23,
1995-03,20,
1995-04,36,
1995-05,-1,
1995-06,-62,
1995-07,148,
1995-08,45,
1995-09,34,
1995-10,42,
1995-11,49,
1995-12,214,
1996-01,70,
1996-02,61,
1996-03,25,
1996-04,31,
1996-05,-7,
1996-06,26,
1996-07,-3,
1996-08,12,
1996-09,48,
1996-10,15,
1996-11,33,
1996-12,154,
1997-01,9,
1997-02,7,
1997-03,-5,
1997-04,-28,
1997-05,-21,
1997-06,-16,
1997-07,24,
1997-08,6,
1997-09,-7,
1997-10,-13,
1997-11,17,
1997-12,132,
1998-01,6,
1998-02,27,
1998-03,-21,
1998-04,-37,
1998-05,-21,
1998-06,15,
1998-07,-21,
1998-08,-5,
1998-09,-19,
1998-10,54,
1998-11,26,
1998-12,127,
1999-01,-75,
1999-02,151,
1999-03,-122,
1999-04,-198,
1999-05,-70,
1999-06,12,
1999-07,-106,
1999-08,26,
1999-09,26,
1999-10,1,
1999-11,49,
1999-12,151,
2000-01,-10,
2000-02,-21,
2000-03,-17,
2000-04,-30,
2000-05,-23,
2000-06,-25,
2000-07,-14,
2000-08,-9,
2000-09,-110,
2000-10,76,
2000-11,0,
2000-12,112,
2001-01,-10,
2001-02,8,
2001-03,8,
2001-04,0,
2001-05,-24,
2001-06,2,
2001-07,5,
2001-08,23,
2001-09,20,
2001-10,30,
2001-11,13,
2001-12,145,
2002-01,-85,
2002-02,-63,
2002-03,-41,
2002-04,-299,
2002-05,-60,
2002-06,-13,
2002-07,-54,
2002-08,-16,
2002-09,-29,
2002-10,-35,
2002-11,-27,
2002-12,212,
2003-01,-31,
2003-02,-40,
2003-03,-56,
2003-04,-51,
2003-05,-70,
2003-06,-50,
2003-07,-106,
2003-08,-74,
2003-09,-77,
2003-10,-94,
2003-11,-92,
2003-12,-75,
2004-01,-51,
2004-02,-42,
2004-03,-40,
2004-04,-33,
2004-05,-44,
2004-06,-39,
2004-07,-30,
2004-08,-37,
2004-09,-42,
2004-10,-62,
2004-11,-78,
2004-12,-117,
2005-01,-43,
2005-02,-36,
2005-03,-51,
2005-04,-86,
2005-05,-104,
2005-06,-409,
2005-07,-48,
2005-08,-40,
2005-09,-25,
2005-10,-23,
2005-11,-18,
2005-12,25,
2006-01,-18,
2006-02,-12,
2006-03,-8,
2006-04,-11,
2006-05,-18,
2006-06,-5,
2006-07,-16,
2006-08,-14,
2006-09,-23,
2006-10,-8,
2006-11,-18,
2006-12,36,
2007-01,-5,
2007-02,0,
2007-03,17,
2007-04,-6,
2007-05,-4,
2007-06,-9,
2007-07,-31,
2007-08,0,
2007-09,-6,
2007-10,-8,
2007-11,6,
2007-12,59,
2008-01,7,
2008-02,-7,
2008-03,-8,
2008-04,-1,
2008-05,-17,
2008-06,-9,
2008-07,-11,
2008-08,-25,
2008-09,-9,
2008-10,54,
2008-11,27,
2008-12,57,
2009-01,33,
2009-02,27,
2009-03,10,
2009-04,4,
2009-05,12,
2009-06,-4,
2009-07,33,
2009-08,14,
2009-09,7,
2009-10,0,
2009-11,-17,
2009-12,20,
2010-01,0,
2010-02,7,
2010-03,25,
2010-04,14,
2010-05,40,
2010-06,40,
2010-07,24,
2010-08,5,
2010-09,-10,
2010-10,5,
2010-11,35,
2010-12,65,
2011-01,18,
2011-02,4,
2011-03,45,
2011-04,42,
2011-05,26,
2011-06,26,
2011-07,37,
2011-08,-2,
2011-09,23,
2011-10,67,
2011-11,117,
2011-12,97,
2012-01,87,
2012-02,75,
2012-03,38,
2012-04,-4,
2012-05,102,
2012-06,186,
2012-07,60,
2012-08,25,
2012-09,2,
2012-10,2,
2012-11,-18,
2012-12,-76,
2013-01,-60,
2013-02,-40,
2013-03,-25,
2013-04,-1,
2013-05,-20,
2013-06,-23,
2013-07,-38,
2013-08,-24,
2013-09,-9,
2013-10,-25,
2013-11,-9,
2013-12,-1,
2014-01,-13,
2014-02,-12,
2014-03,-15,
2014-04,-22,
2014-05,-25,
2014-06,-16,
2014-07,-18,
2014-08,-23,
2014-09,-15,
2014-10,-19,
2014-11,-17,
2014-12,16,
2015-01,61,
