"",BBK01.QUW782,BBK01.QUW782_FLAGS
"",Foreign subsidiaries: Long-term liabilit. to foreign non- banks / All countries / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:01,
2001-12,14.990,
2002-01,14.017,
2002-02,14.284,
2002-03,14.570,
2002-04,14.570,
2002-05,14.405,
2002-06,14.237,
2002-07,13.991,
2002-08,13.494,
2002-09,13.241,
2002-10,13.427,
2002-11,13.124,
2002-12,13.229,
2003-01,13.410,
2003-02,9.209,
2003-03,9.380,
2003-04,9.387,
2003-05,8.505,
2003-06,8.636,
2003-07,8.636,
2003-08,8.596,
2003-09,8.872,
2003-10,8.611,
2003-11,8.655,
2003-12,9.101,
2004-01,9.146,
2004-02,9.275,
2004-03,9.189,
2004-04,9.437,
2004-05,9.316,
2004-06,10.834,
2004-07,10.905,
2004-08,11.001,
2004-09,11.105,
2004-10,11.165,
2004-11,11.368,
2004-12,11.990,
2005-01,11.945,
2005-02,11.979,
2005-03,12.045,
2005-04,12.683,
2005-05,12.682,
2005-06,16.493,
2005-07,16.539,
2005-08,16.519,
2005-09,16.427,
2005-10,15.647,
2005-11,15.485,
2005-12,15.261,
2006-01,15.373,
2006-02,16.406,
2006-03,16.808,
2006-04,16.722,
2006-05,17.087,
2006-06,20.611,
2006-07,20.348,
2006-08,20.579,
2006-09,20.607,
2006-10,20.207,
2006-11,20.494,
2006-12,16.686,
2007-01,10.115,
2007-02,10.471,
2007-03,10.221,
2007-04,10.320,
2007-05,12.267,
2007-06,12.646,
2007-07,12.801,
2007-08,11.914,
2007-09,12.244,
2007-10,12.194,
2007-11,12.358,
2007-12,13.359,
2008-01,13.891,
2008-02,13.594,
2008-03,13.126,
2008-04,13.494,
2008-05,13.454,
2008-06,12.539,
2008-07,11.492,
2008-08,12.599,
2008-09,13.862,
2008-10,14.539,
2008-11,14.392,
2008-12,13.047,
2009-01,13.025,
2009-02,12.541,
2009-03,11.879,
2009-04,12.694,
2009-05,12.202,
2009-06,12.237,
2009-07,11.655,
2009-08,11.305,
2009-09,11.662,
2009-10,11.318,
2009-11,10.828,
2009-12,8.705,
2010-01,8.732,
2010-02,8.771,
2010-03,9.173,
2010-04,9.096,
2010-05,9.085,
2010-06,8.307,
2010-07,8.923,
2010-08,8.806,
2010-09,10.026,
2010-10,10.114,
2010-11,9.957,
2010-12,9.616,
2011-01,9.152,
2011-02,9.047,
2011-03,8.311,
2011-04,8.295,
2011-05,7.784,
2011-06,7.629,
2011-07,7.142,
2011-08,6.564,
2011-09,6.513,
2011-10,6.422,
2011-11,6.392,
2011-12,7.694,
2012-01,9.443,
2012-02,11.177,
2012-03,10.557,
2012-04,8.916,
2012-05,10.111,
2012-06,5.046,
2012-07,4.930,
2012-08,5.583,
2012-09,5.535,
2012-10,5.469,
2012-11,5.394,
2012-12,3.561,
2013-01,4.885,
2013-02,4.967,
2013-03,5.014,
2013-04,5.056,
2013-05,5.063,
2013-06,5.119,
2013-07,5.987,
2013-08,5.995,
2013-09,4.816,
2013-10,4.780,
2013-11,4.781,
2013-12,4.706,
2014-01,5.066,
2014-02,5.858,
2014-03,5.606,
2014-04,4.917,
2014-05,6.848,
2014-06,5.743,
2014-07,6.316,
2014-08,6.508,
2014-09,6.286,
2014-10,8.137,
2014-11,8.165,
