"",BBK01.QUK880,BBK01.QUK880_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Nigeria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:56,
2002-03,0.065,
2002-04,0.073,
2002-05,0.093,
2002-06,0.071,
2002-07,0.068,
2002-08,0.069,
2002-09,0.056,
2002-10,0.050,
2002-11,0.077,
2002-12,0.050,
2003-01,0.050,
2003-02,0.080,
2003-03,0.076,
2003-04,0.074,
2003-05,0.071,
2003-06,0.083,
2003-07,0.098,
2003-08,0.115,
2003-09,0.110,
2003-10,0.157,
2003-11,0.174,
2003-12,0.164,
2004-01,0.166,
2004-02,0.186,
2004-03,0.196,
2004-04,0.206,
2004-05,0.206,
2004-06,0.218,
2004-07,0.217,
2004-08,0.220,
2004-09,0.228,
2004-10,0.226,
2004-11,0.213,
2004-12,0.212,
2005-01,0.223,
2005-02,0.217,
2005-03,0.223,
2005-04,0.220,
2005-05,0.222,
2005-06,0.250,
2005-07,0.255,
2005-08,0.261,
2005-09,0.265,
2005-10,0.265,
2005-11,0.266,
2005-12,0.204,
2006-01,0.197,
2006-02,0.182,
2006-03,0.177,
2006-04,0.168,
2006-05,0.171,
2006-06,0.157,
2006-07,0.152,
2006-08,0.150,
2006-09,0.152,
2006-10,0.164,
2006-11,0.172,
2006-12,0.155,
2007-01,0.156,
2007-02,0.152,
2007-03,0.187,
2007-04,0.158,
2007-05,0.196,
2007-06,0.180,
2007-07,0.156,
2007-08,0.171,
2007-09,0.151,
2007-10,0.195,
2007-11,0.187,
2007-12,0.184,
2008-01,0.168,
2008-02,0.204,
2008-03,0.187,
2008-04,0.189,
2008-05,0.201,
2008-06,0.189,
2008-07,0.184,
2008-08,0.193,
2008-09,0.196,
2008-10,0.205,
2008-11,0.187,
2008-12,0.166,
2009-01,0.178,
2009-02,0.178,
2009-03,0.162,
2009-04,0.159,
2009-05,0.149,
2009-06,0.141,
2009-07,0.140,
2009-08,0.140,
2009-09,0.127,
2009-10,0.126,
2009-11,0.124,
2009-12,0.123,
2010-01,0.126,
2010-02,0.128,
2010-03,0.121,
2010-04,0.121,
2010-05,0.127,
2010-06,0.119,
2010-07,0.113,
2010-08,0.120,
2010-09,0.102,
2010-10,0.105,
2010-11,0.132,
2010-12,0.110,
2011-01,0.109,
2011-02,0.107,
2011-03,0.106,
2011-04,0.103,
2011-05,0.105,
2011-06,0.129,
2011-07,0.130,
2011-08,0.162,
2011-09,0.175,
2011-10,0.187,
2011-11,0.205,
2011-12,0.246,
2012-01,0.241,
2012-02,0.248,
2012-03,0.254,
2012-04,0.260,
2012-05,0.278,
2012-06,0.255,
2012-07,0.261,
2012-08,0.252,
2012-09,0.240,
2012-10,0.235,
2012-11,0.233,
2012-12,0.209,
2013-01,0.206,
2013-02,0.207,
2013-03,0.214,
2013-04,0.208,
2013-05,0.211,
2013-06,0.196,
2013-07,0.188,
2013-08,0.192,
2013-09,0.267,
2013-10,0.267,
2013-11,0.275,
2013-12,0.247,
2014-01,0.260,
2014-02,0.276,
2014-03,0.278,
2014-04,0.227,
2014-05,0.238,
2014-06,0.233,
2014-07,0.247,
2014-08,0.273,
2014-09,0.292,
2014-10,0.292,
