"",BBK01.OU0868,BBK01.OU0868_FLAGS
"",Securities (excluding money market paper) issued by domestic non-banks (non-MFIs) / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:53:46,
1950-06,0.014,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,0.015,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,0.025,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,0.030,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,0.052,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,0.138,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,0.189,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,0.216,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,0.273,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,0.336,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0.419,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0.482,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.582,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.625,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.693,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.639,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.694,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.830,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.901,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.018,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.078,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.042,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.048,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.050,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.090,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.122,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.123,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.200,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.389,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.406,
1965-01,1.443,
1965-02,1.430,
1965-03,1.457,
1965-04,1.470,
1965-05,1.590,
1965-06,1.715,
1965-07,1.617,
1965-08,1.480,
1965-09,1.458,
1965-10,1.481,
1965-11,1.515,
1965-12,1.568,
1966-01,1.658,
1966-02,1.587,
1966-03,1.580,
1966-04,1.573,
1966-05,1.598,
1966-06,1.638,
1966-07,1.643,
1966-08,1.636,
1966-09,1.677,
1966-10,1.646,
1966-11,1.671,
1966-12,1.692,
1967-01,1.678,
1967-02,1.695,
1967-03,1.684,
1967-04,1.636,
1967-05,1.691,
1967-06,1.705,
1967-07,1.719,
1967-08,1.726,
1967-09,1.723,
1967-10,1.705,
1967-11,1.757,
1967-12,1.754,
1968-01,1.930,
1968-02,1.877,
1968-03,1.823,
1968-04,1.865,
1968-05,1.868,
1968-06,1.892,
1968-07,1.926,
1968-08,1.989,
1968-09,2.053,
1968-10,2.066,
1968-11,2.089,
1968-12,2.059,
1969-01,2.098,
1969-02,2.035,
1969-03,2.088,
1969-04,2.004,
1969-05,1.926,
1969-06,1.951,
1969-07,2.088,
1969-08,2.042,
1969-09,2.041,
1969-10,2.129,
1969-11,2.101,
1969-12,2.118,
1970-01,2.140,
1970-02,2.158,
1970-03,2.253,
1970-04,2.294,
1970-05,2.256,
1970-06,2.246,
1970-07,2.315,
1970-08,2.283,
1970-09,2.263,
1970-10,2.269,
1970-11,2.384,
1970-12,2.296,
1971-01,2.213,
1971-02,2.195,
1971-03,2.223,
1971-04,2.155,
1971-05,2.249,
1971-06,2.225,
1971-07,2.206,
1971-08,2.256,
1971-09,2.153,
1971-10,2.202,
1971-11,2.187,
1971-12,2.079,
1972-01,2.161,
1972-02,2.155,
1972-03,2.132,
1972-04,2.113,
1972-05,2.122,
1972-06,2.113,
1972-07,2.219,
1972-08,2.221,
1972-09,2.284,
1972-10,2.258,
1972-11,2.244,
1972-12,2.195,
1973-01,2.184,
1973-02,2.127,
1973-03,2.304,
1973-04,2.255,
1973-05,2.211,
1973-06,2.228,
1973-07,2.255,
1973-08,2.294,
1973-09,2.218,
1973-10,2.270,
1973-11,2.315,
1973-12,2.284,
1974-01,2.301,
1974-02,2.231,
1974-03,2.076,
1974-04,2.066,
1974-05,2.129,
1974-06,2.084,
1974-07,2.067,
1974-08,2.110,
1974-09,2.062,
1974-10,2.074,
1974-11,2.116,
1974-12,2.181,
1975-01,2.156,
1975-02,2.110,
1975-03,2.158,
1975-04,2.374,
1975-05,2.317,
1975-06,2.327,
1975-07,2.182,
1975-08,2.287,
1975-09,2.310,
1975-10,2.261,
1975-11,2.300,
1975-12,2.456,
1976-01,2.494,
1976-02,2.448,
1976-03,2.559,
1976-04,2.527,
1976-05,2.895,
1976-06,2.941,
1976-07,3.310,
1976-08,3.410,
1976-09,3.568,
1976-10,3.572,
1976-11,3.774,
1976-12,3.823,
1977-01,3.798,
1977-02,3.750,
1977-03,3.649,
1977-04,3.796,
1977-05,3.730,
1977-06,3.943,
1977-07,3.938,
1977-08,4.083,
1977-09,4.045,
1977-10,4.186,
1977-11,4.128,
1977-12,4.375,
1978-01,4.021,
1978-02,4.004,
1978-03,4.043,
1978-04,4.040,
1978-05,3.964,
1978-06,4.202,
