"",BBK01.TS5102,BBK01.TS5102_FLAGS
"",Deposits of non-MFIs / Insurance corporations and pension funds / Short term / Domestic / Index / Seasonally adjusted,
unit,1208=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 09:16:53,
1999-01,32.85485,
1999-02,31.13195,
1999-03,33.02614,
1999-04,33.83591,
1999-05,32.22669,
1999-06,31.94029,
1999-07,32.50807,
1999-08,29.37161,
1999-09,29.96935,
1999-10,30.69412,
1999-11,30.98296,
1999-12,32.26707,
2000-01,33.29727,
2000-02,34.72994,
2000-03,34.70507,
2000-04,33.66079,
2000-05,32.53512,
2000-06,34.71286,
2000-07,34.94768,
2000-08,32.45083,
2000-09,30.18688,
2000-10,35.06216,
2000-11,38.42555,
2000-12,37.34840,
2001-01,38.83076,
2001-02,41.33685,
2001-03,38.75177,
2001-04,42.29524,
2001-05,39.03252,
2001-06,42.19961,
2001-07,40.18231,
2001-08,39.86869,
2001-09,45.46831,
2001-10,43.13786,
2001-11,47.36407,
2001-12,49.75628,
2002-01,45.73039,
2002-02,42.67097,
2002-03,40.22796,
2002-04,43.65028,
2002-05,46.15292,
2002-06,47.82758,
2002-07,55.28713,
2002-08,56.11570,
2002-09,59.14329,
2002-10,60.64492,
2002-11,58.94355,
2002-12,65.75125,
2003-01,63.32971,
2003-02,60.26493,
2003-03,70.05185,
2003-04,72.94737,
2003-05,71.09796,
2003-06,76.47463,
2003-07,69.39680,
2003-08,66.90922,
2003-09,62.58445,
2003-10,58.16886,
2003-11,58.83872,
2003-12,62.45052,
2004-01,68.87589,
2004-02,65.24925,
2004-03,73.61489,
2004-04,67.42347,
2004-05,68.35303,
2004-06,62.31946,
2004-07,67.30160,
2004-08,75.93022,
2004-09,81.98241,
2004-10,83.31448,
2004-11,85.04905,
2004-12,67.15470,
2005-01,74.55464,
2005-02,73.26065,
2005-03,74.01942,
2005-04,78.89419,
2005-05,82.30740,
2005-06,76.62401,
2005-07,78.31277,
2005-08,77.10041,
2005-09,73.47701,
2005-10,69.04581,
2005-11,69.35382,
2005-12,61.31465,
2006-01,64.46050,
2006-02,64.62670,
2006-03,63.64065,
2006-04,61.66218,
2006-05,60.03667,
2006-06,62.61546,
2006-07,65.38110,
2006-08,63.64446,
2006-09,64.13232,
2006-10,64.59857,
2006-11,71.72914,
2006-12,72.04835,
2007-01,64.58629,
2007-02,65.00998,
2007-03,65.38561,
2007-04,66.11283,
2007-05,69.54147,
2007-06,71.49935,
2007-07,78.29468,
2007-08,68.32833,
2007-09,70.29606,
2007-10,74.33314,
2007-11,82.51947,
2007-12,80.87251,
2008-01,83.97900,
2008-02,82.15806,
2008-03,85.74144,
2008-04,84.40462,
2008-05,84.32661,
2008-06,89.53218,
2008-07,84.81887,
2008-08,87.21410,
2008-09,87.95435,
2008-10,91.03514,
2008-11,94.79722,
2008-12,95.21233,
2009-01,98.24463,
2009-02,105.53941,
2009-03,109.44453,
2009-04,104.14434,
2009-05,94.44889,
2009-06,90.15635,
2009-07,96.58736,
2009-08,98.39320,
2009-09,101.09068,
2009-10,100.32638,
2009-11,96.03648,
2009-12,96.46556,
2010-01,93.92604,
2010-02,90.71668,
2010-03,88.27262,
2010-04,86.29865,
2010-05,89.53571,
2010-06,85.11936,
2010-07,84.35745,
2010-08,84.08970,
2010-09,80.21271,
2010-10,82.66501,
2010-11,79.82277,
2010-12,75.53560,
2011-01,79.08225,
2011-02,79.71669,
2011-03,81.65076,
2011-04,84.79837,
2011-05,85.70092,
2011-06,89.56091,
2011-07,91.44635,
2011-08,98.81296,
2011-09,102.03086,
2011-10,105.27140,
2011-11,99.88644,
2011-12,99.72035,
2012-01,95.76524,
2012-02,97.72171,
2012-03,99.28814,
2012-04,99.93458,
2012-05,103.91716,
2012-06,101.77744,
2012-07,103.66857,
2012-08,101.97842,
2012-09,104.58555,
2012-10,103.50727,
2012-11,105.82130,
2012-12,107.59694,
2013-01,107.76007,
2013-02,105.60450,
2013-03,106.16898,
2013-04,109.29851,
2013-05,107.36199,
2013-06,98.02307,
2013-07,101.28822,
2013-08,102.75509,
2013-09,99.18871,
2013-10,99.32628,
2013-11,98.24915,
2013-12,89.94883,
2014-01,102.63419,
2014-02,104.33281,
2014-03,106.28627,
2014-04,107.27092,
2014-05,107.84149,
2014-06,110.55537,
2014-07,113.22418,
2014-08,114.75276,
2014-09,105.88020,
2014-10,105.35636,
2014-11,104.31933,
2014-12,103.64891,Provisional value
2015-01,100.22984,
"","General: 1 Short-term deposits include overnight deposits, deposits with an agreed maturity of up to 2 years and deposits redeemable at notice of up to 3 months.",
