"",BBK01.QUY372,BBK01.QUY372_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / South Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:09,
2002-03,0.421,
2002-04,0.127,
2002-05,0.173,
2002-06,0.152,
2002-07,0.122,
2002-08,0.121,
2002-09,0.113,
2002-10,0.112,
2002-11,0.110,
2002-12,0.118,
2003-01,0.091,
2003-02,0.119,
2003-03,0.128,
2003-04,0.134,
2003-05,-0.026,
2003-06,0.175,
2003-07,0.218,
2003-08,0.259,
2003-09,0.326,
2003-10,0.421,
2003-11,0.452,
2003-12,0.445,
2004-01,0.425,
2004-02,0.437,
2004-03,0.488,
2004-04,0.486,
2004-05,0.486,
2004-06,0.506,
2004-07,0.631,
2004-08,0.684,
2004-09,0.618,
2004-10,0.633,
2004-11,0.691,
2004-12,0.952,
2005-01,0.840,
2005-02,0.973,
2005-03,0.922,
2005-04,0.846,
2005-05,0.729,
2005-06,0.492,
2005-07,0.207,
2005-08,0.298,
2005-09,0.191,
2005-10,0.214,
2005-11,0.259,
2005-12,0.599,
2006-01,0.626,
2006-02,0.864,
2006-03,0.842,
2006-04,0.870,
2006-05,0.720,
2006-06,0.662,
2006-07,0.753,
2006-08,0.717,
2006-09,0.664,
2006-10,0.736,
2006-11,0.664,
2006-12,0.636,
2007-01,0.643,
2007-02,0.610,
2007-03,0.632,
2007-04,0.553,
2007-05,0.551,
2007-06,0.781,
2007-07,0.512,
2007-08,0.436,
2007-09,0.425,
2007-10,0.382,
2007-11,0.366,
2007-12,0.349,
2008-01,-0.087,
2008-02,-0.063,
2008-03,-0.022,
2008-04,-0.021,
2008-05,-0.008,
2008-06,0.069,
2008-07,0.054,
2008-08,0.072,
2008-09,0.096,
2008-10,0.387,
2008-11,0.442,
2008-12,0.387,
2009-01,0.331,
2009-02,0.376,
2009-03,0.405,
2009-04,0.492,
2009-05,0.505,
2009-06,0.487,
2009-07,0.491,
2009-08,0.543,
2009-09,0.507,
2009-10,0.608,
2009-11,0.623,
2009-12,0.687,
2010-01,0.812,
2010-02,0.919,
2010-03,0.993,
2010-04,0.927,
2010-05,1.066,
2010-06,0.999,
2010-07,1.040,
2010-08,1.079,
2010-09,1.105,
2010-10,1.153,
2010-11,1.239,
2010-12,1.285,
2011-01,1.054,
2011-02,1.029,
2011-03,0.975,
2011-04,1.116,
2011-05,1.010,
2011-06,0.853,
2011-07,0.244,
2011-08,0.233,
2011-09,0.178,
2011-10,0.095,
2011-11,0.114,
2011-12,0.095,
2012-01,0.081,
2012-02,0.080,
2012-03,0.082,
2012-04,0.319,
2012-05,0.321,
2012-06,0.342,
2012-07,0.539,
2012-08,0.347,
2012-09,0.377,
2012-10,0.399,
2012-11,0.507,
2012-12,0.406,
2013-01,0.308,
2013-02,0.283,
2013-03,0.287,
2013-04,0.304,
2013-05,0.319,
2013-06,0.275,
2013-07,0.282,
2013-08,0.345,
2013-09,0.286,
2013-10,0.253,
2013-11,0.310,
2013-12,0.311,
2014-01,0.301,
2014-02,0.227,
2014-03,0.384,
2014-04,0.378,
2014-05,0.394,
2014-06,0.420,
2014-07,0.478,
2014-08,0.458,
2014-09,0.469,
2014-10,0.462,
