"",BBK01.OUD364,BBK01.OUD364_FLAGS
"",Loans to foreign non-banks for over one year and up to and including five years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:21,
1999-01,3.211,
1999-02,3.501,
1999-03,3.668,
1999-04,3.698,
1999-05,3.721,
1999-06,3.771,
1999-07,3.604,
1999-08,3.658,
1999-09,3.945,
1999-10,3.989,
1999-11,4.008,
1999-12,4.165,
2000-01,4.119,
2000-02,4.173,
2000-03,4.128,
2000-04,4.314,
2000-05,4.712,
2000-06,4.643,
2000-07,4.605,
2000-08,4.980,
2000-09,5.015,
2000-10,5.054,
2000-11,4.980,
2000-12,5.249,
2001-01,5.398,
2001-02,5.162,
2001-03,5.508,
2001-04,5.617,
2001-05,5.844,
2001-06,5.693,
2001-07,5.842,
2001-08,5.499,
2001-09,5.435,
2001-10,5.583,
2001-11,6.514,
2001-12,6.589,
2002-01,6.569,
2002-02,6.567,
2002-03,6.599,
2002-04,6.770,
2002-05,6.863,
2002-06,6.434,
2002-07,6.439,
2002-08,6.568,
2002-09,6.574,
2002-10,6.591,
2002-11,6.522,
2002-12,6.317,
2003-01,6.256,
2003-02,7.077,
2003-03,6.538,
2003-04,6.416,
2003-05,6.255,
2003-06,6.485,
2003-07,6.524,
2003-08,6.694,
2003-09,6.636,
2003-10,6.597,
2003-11,6.499,
2003-12,6.353,
2004-01,6.719,
2004-02,6.649,
2004-03,6.892,
2004-04,7.000,
2004-05,6.850,
2004-06,6.801,
2004-07,6.865,
2004-08,7.043,
2004-09,6.965,
2004-10,7.653,
2004-11,7.596,
2004-12,6.522,
2005-01,6.643,
2005-02,6.504,
2005-03,6.879,
2005-04,6.815,
2005-05,6.871,
2005-06,6.557,
2005-07,6.788,
2005-08,6.728,
2005-09,6.680,
2005-10,6.394,
2005-11,6.496,
2005-12,6.514,
2006-01,6.286,
2006-02,6.333,
2006-03,7.240,
2006-04,6.792,
2006-05,6.915,
2006-06,6.808,
2006-07,6.702,
2006-08,6.821,
2006-09,7.159,
2006-10,7.196,
2006-11,7.104,
2006-12,7.393,
2007-01,7.494,
2007-02,7.254,
2007-03,7.731,
2007-04,7.869,
2007-05,7.681,
2007-06,7.885,
2007-07,7.894,
2007-08,8.170,
2007-09,8.507,
2007-10,8.838,
2007-11,9.003,
2007-12,9.210,
2008-01,9.461,
2008-02,9.513,
2008-03,9.289,
2008-04,9.560,
2008-05,9.895,
2008-06,10.060,
2008-07,10.595,
2008-08,11.152,
2008-09,11.840,
2008-10,12.401,
2008-11,12.346,
2008-12,12.268,
2009-01,12.978,
2009-02,13.010,
2009-03,13.053,
2009-04,13.592,
2009-05,13.420,
2009-06,14.846,
2009-07,14.950,
2009-08,15.346,
2009-09,15.400,
2009-10,15.163,
2009-11,15.327,
2009-12,15.292,
2010-01,15.401,
2010-02,17.166,
2010-03,17.458,
2010-04,17.538,
2010-05,17.900,
2010-06,17.794,
2010-07,16.082,
2010-08,16.146,
2010-09,16.052,
2010-10,15.764,
2010-11,17.052,
2010-12,16.335,
2011-01,15.987,
2011-02,15.998,
2011-03,15.492,
2011-04,15.725,
2011-05,15.846,
2011-06,16.103,
2011-07,16.723,
2011-08,16.718,
2011-09,16.987,
2011-10,16.822,
2011-11,17.572,
2011-12,19.826,
2012-01,20.313,
2012-02,20.487,
2012-03,20.532,
2012-04,20.726,
2012-05,21.059,
2012-06,20.534,
2012-07,21.142,
2012-08,21.127,
2012-09,20.960,
2012-10,21.201,
2012-11,21.924,
2012-12,22.748,
2013-01,22.341,
2013-02,22.737,
2013-03,22.948,
2013-04,22.885,
2013-05,20.838,
2013-06,20.499,
2013-07,21.012,
2013-08,20.955,
2013-09,21.086,
2013-10,21.312,
2013-11,21.513,
2013-12,22.059,
2014-01,22.112,
2014-02,21.907,
2014-03,22.131,
2014-04,22.431,
2014-05,22.895,
2014-06,23.183,
2014-07,23.568,
2014-08,23.367,
2014-09,24.324,
2014-10,24.074,
2014-11,23.693,
2014-12,23.371,Provisional value
