"",BBK01.OUD360,BBK01.OUD360_FLAGS
"",Loans to social security funds for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:24,
1999-01,0.062,
1999-02,0.113,
1999-03,0.240,
1999-04,0.215,
1999-05,0.325,
1999-06,0.200,
1999-07,0.157,
1999-08,0.208,
1999-09,0.324,
1999-10,0.131,
1999-11,0.162,
1999-12,0.197,
2000-01,0.289,
2000-02,0.279,
2000-03,0.288,
2000-04,0.678,
2000-05,0.813,
2000-06,0.610,
2000-07,0.657,
2000-08,0.920,
2000-09,0.589,
2000-10,0.779,
2000-11,0.552,
2000-12,0.741,
2001-01,0.556,
2001-02,0.384,
2001-03,0.420,
2001-04,0.748,
2001-05,0.539,
2001-06,0.511,
2001-07,0.568,
2001-08,0.609,
2001-09,0.410,
2001-10,0.519,
2001-11,0.627,
2001-12,0.422,
2002-01,0.688,
2002-02,0.552,
2002-03,0.683,
2002-04,0.566,
2002-05,0.612,
2002-06,0.809,
2002-07,0.777,
2002-08,0.759,
2002-09,0.900,
2002-10,1.125,
2002-11,0.891,
2002-12,0.954,
2003-01,0.997,
2003-02,1.176,
2003-03,1.299,
2003-04,1.260,
2003-05,1.143,
2003-06,1.082,
2003-07,1.272,
2003-08,1.290,
2003-09,1.402,
2003-10,1.663,
2003-11,1.567,
2003-12,1.826,
2004-01,1.791,
2004-02,1.484,
2004-03,1.632,
2004-04,1.762,
2004-05,1.282,
2004-06,1.335,
2004-07,1.262,
2004-08,1.640,
2004-09,1.515,
2004-10,1.559,
2004-11,1.484,
2004-12,1.113,
2005-01,1.293,
2005-02,1.243,
2005-03,1.244,
2005-04,1.368,
2005-05,1.102,
2005-06,1.379,
2005-07,1.001,
2005-08,1.154,
2005-09,1.249,
2005-10,1.085,
2005-11,0.892,
2005-12,0.734,
2006-01,0.636,
2006-02,0.538,
2006-03,0.530,
2006-04,0.397,
2006-05,0.212,
2006-06,0.156,
2006-07,0.151,
2006-08,0.152,
2006-09,0.135,
2006-10,0.146,
2006-11,0.342,
2006-12,0.323,
2007-01,0.098,
2007-02,0.101,
2007-03,0.105,
2007-04,0.094,
2007-05,0.055,
2007-06,0.079,
2007-07,0.074,
2007-08,0.080,
2007-09,0.067,
2007-10,0.091,
2007-11,0.078,
2007-12,0.036,
2008-01,0.037,
2008-02,0.039,
2008-03,0.024,
2008-04,0.087,
2008-05,0.131,
2008-06,0.197,
2008-07,0.263,
2008-08,0.099,
2008-09,0.443,
2008-10,-,Nothing exists
2008-11,0.008,
2008-12,0.005,
2009-01,0.010,
2009-02,-,Nothing exists
2009-03,0.009,
2009-04,0.004,
2009-05,0.020,
2009-06,0.007,
2009-07,0.003,
2009-08,0.002,
2009-09,0.002,
2009-10,0.112,
2009-11,0.005,
2009-12,0.001,
2010-01,0.001,
2010-02,-,Nothing exists
2010-03,0.025,
2010-04,0.003,
2010-05,0.003,
2010-06,0.009,
2010-07,0.010,
2010-08,0.011,
2010-09,0.009,
2010-10,0.085,
2010-11,0.007,
2010-12,0.001,
2011-01,0.039,
2011-02,0.024,
2011-03,0.142,
2011-04,0.020,
2011-05,0.008,
2011-06,0.018,
2011-07,0.010,
2011-08,0.015,
2011-09,0.009,
2011-10,0.009,
2011-11,0.008,
2011-12,0.066,
2012-01,0.084,
2012-02,0.099,
2012-03,0.009,
2012-04,0.056,
2012-05,0.062,
2012-06,0.078,
2012-07,0.072,
2012-08,0.026,
2012-09,0.022,
2012-10,0.026,
2012-11,0.013,
2012-12,0.025,
2013-01,0.043,
2013-02,0.030,
2013-03,0.032,
2013-04,0.117,
2013-05,0.022,
2013-06,0.017,
2013-07,0.023,
2013-08,0.048,
2013-09,0.015,
2013-10,0.030,
2013-11,0.062,
2013-12,0.023,
2014-01,0.025,
2014-02,0.023,
2014-03,0.020,
2014-04,0.030,
2014-05,0.014,
2014-06,0.019,
2014-07,0.014,
2014-08,0.012,
2014-09,0.013,
2014-10,0.011,
2014-11,0.029,
2014-12,0.022,Provisional value
