"",BBK01.OUG206,BBK01.OUG206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than one year up to and including two years / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:57,
1968-12,0.184,
1969-01,0.164,
1969-02,0.177,
1969-03,0.164,
1969-04,0.177,
1969-05,0.175,
1969-06,0.159,
1969-07,0.151,
1969-08,0.143,
1969-09,0.144,
1969-10,0.145,
1969-11,0.153,
1969-12,0.148,
1970-01,0.148,
1970-02,0.134,
1970-03,0.129,
1970-04,0.109,
1970-05,0.106,
1970-06,0.093,
1970-07,0.133,
1970-08,0.084,
1970-09,0.085,
1970-10,0.083,
1970-11,0.079,
1970-12,0.098,
1971-01,0.081,
1971-02,0.073,
1971-03,0.072,
1971-04,0.070,
1971-05,0.087,
1971-06,0.063,
1971-07,0.060,
1971-08,0.059,
1971-09,0.050,
1971-10,0.051,
1971-11,0.048,
1971-12,0.048,
1972-01,0.056,
1972-02,0.063,
1972-03,0.058,
1972-04,0.058,
1972-05,0.057,
1972-06,0.052,
1972-07,0.050,
1972-08,0.039,
1972-09,0.038,
1972-10,0.033,
1972-11,0.033,
1972-12,0.033,
1973-01,0.028,
1973-02,0.033,
1973-03,0.019,
1973-04,0.018,
1973-05,0.017,
1973-06,0.022,
1973-07,0.034,
1973-08,0.033,
1973-09,0.033,
1973-10,0.027,
1973-11,0.028,
1973-12,0.026,
1974-01,0.018,
1974-02,0.017,
1974-03,0.017,
1974-04,0.017,
1974-05,0.019,
1974-06,0.019,
1974-07,0.027,
1974-08,0.019,
1974-09,0.018,
1974-10,0.019,
1974-11,0.020,
1974-12,0.018,
1975-01,0.011,
1975-02,0.011,
1975-03,0.012,
1975-04,0.013,
1975-05,0.011,
1975-06,0.012,
1975-07,0.009,
1975-08,0.005,
1975-09,0.005,
1975-10,0.007,
1975-11,0.006,
1975-12,0.006,
1976-01,0.057,
1976-02,0.058,
1976-03,0.058,
1976-04,0.059,
1976-05,0.058,
1976-06,0.057,
1976-07,0.056,
1976-08,0.056,
1976-09,0.069,
1976-10,0.069,
1976-11,0.093,
1976-12,0.093,
1977-01,0.027,
1977-02,0.020,
1977-03,0.020,
1977-04,0.020,
1977-05,0.015,
1977-06,0.015,
1977-07,0.014,
1977-08,0.009,
1977-09,0.014,
1977-10,0.023,
1977-11,0.024,
1977-12,0.049,
1978-01,0.035,
1978-02,0.030,
1978-03,0.024,
1978-04,0.020,
1978-05,0.020,
1978-06,0.015,
1978-07,0.015,
1978-08,0.014,
1978-09,0.018,
1978-10,0.018,
1978-11,0.016,
1978-12,0.062,
1979-01,0.058,
1979-02,0.058,
1979-03,0.043,
1979-04,0.041,
1979-05,0.027,
1979-06,0.027,
1979-07,0.027,
1979-08,0.022,
1979-09,0.024,
1979-10,0.025,
1979-11,0.033,
1979-12,0.042,
1980-01,0.040,
1980-02,0.035,
1980-03,0.034,
1980-04,0.029,
1980-05,0.029,
1980-06,0.026,
1980-07,0.025,
1980-08,0.029,
1980-09,0.027,
1980-10,0.024,
1980-11,0.025,
1980-12,0.027,
1981-01,0.027,
1981-02,0.027,
1981-03,0.027,
1981-04,0.034,
1981-05,0.027,
1981-06,0.029,
1981-07,0.030,
1981-08,0.035,
1981-09,0.051,
1981-10,0.055,
1981-11,0.065,
1981-12,0.063,
1982-01,0.063,
1982-02,0.060,
1982-03,0.059,
1982-04,0.060,
1982-05,0.062,
1982-06,0.052,
1982-07,0.052,
1982-08,0.054,
1982-09,0.053,
1982-10,0.043,
1982-11,0.035,
1982-12,0.040,
1983-01,0.042,
1983-02,0.030,
1983-03,0.036,
1983-04,0.029,
1983-05,0.029,
1983-06,0.030,
1983-07,0.032,
1983-08,0.031,
1983-09,0.058,
1983-10,0.033,
1983-11,0.032,
1983-12,0.035,
1984-01,0.033,
1984-02,0.032,
1984-03,0.035,
1984-04,0.027,
1984-05,0.027,
1984-06,0.029,
1984-07,0.024,
1984-08,0.018,
1984-09,0.028,
1984-10,0.032,
1984-11,0.032,
1984-12,0.031,
1985-01,0.035,
1985-02,0.039,
1985-03,0.039,
1985-04,0.037,
1985-05,0.034,
1985-06,0.034,
1985-07,0.036,
1985-08,0.069,
1985-09,0.069,
1985-10,0.061,
1985-11,0.087,
1985-12,0.058,
1986-01,0.061,
1986-02,0.063,
1986-03,0.060,
1986-04,0.052,
1986-05,0.055,
1986-06,0.042,
1986-07,0.046,
1986-08,0.026,
1986-09,0.025,
1986-10,0.025,
1986-11,0.025,
1986-12,0.021,
1987-01,0.019,
1987-02,0.020,
1987-03,0.022,
1987-04,0.019,
1987-05,0.019,
1987-06,0.026,
1987-07,0.015,
1987-08,0.015,
1987-09,0.013,
1987-10,0.019,
1987-11,0.090,
1987-12,0.084,
1988-01,0.085,
1988-02,0.085,
1988-03,0.087,
1988-04,0.056,
1988-05,0.056,
1988-06,0.054,
1988-07,0.055,
1988-08,0.051,
1988-09,0.051,
1988-10,0.053,
1988-11,0.053,
1988-12,0.029,
1989-01,0.028,
1989-02,0.022,
1989-03,0.022,
1989-04,0.026,
1989-05,0.027,
1989-06,0.026,
1989-07,0.036,
