"",BBK01.RU5766,BBK01.RU5766_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Israel / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:25,
1982-06,1.197,
1982-07,1.137,
1982-08,1.005,
1982-09,1.007,
1982-10,1.091,
1982-11,1.033,
1982-12,1.026,
1983-01,0.932,
1983-02,0.905,
1983-03,0.850,
1983-04,0.841,
1983-05,0.836,
1983-06,0.832,
1983-07,0.779,
1983-08,0.729,
1983-09,0.660,
1983-10,0.625,
1983-11,0.708,
1983-12,0.730,
1984-01,0.647,
1984-02,0.628,
1984-03,0.623,
1984-04,0.687,
1984-05,0.703,
1984-06,0.675,
1984-07,0.583,
1984-08,0.509,
1984-09,0.556,
1984-10,0.514,
1984-11,0.612,
1984-12,0.591,
1985-01,0.569,
1985-02,0.576,
1985-03,0.554,
1985-04,0.544,
1985-05,0.561,
1985-06,0.556,
1985-07,0.555,
1985-08,0.503,
1985-09,0.484,
1985-10,0.513,
1985-11,0.522,
1985-12,0.505,
1986-01,0.473,
1986-02,0.462,
1986-03,0.477,
1986-04,0.482,
1986-05,0.481,
1986-06,0.469,
1986-07,0.497,
1986-08,0.483,
1986-09,0.464,
1986-10,0.455,
1986-11,0.470,
1986-12,0.541,
1987-01,0.485,
1987-02,0.457,
1987-03,0.449,
1987-04,0.412,
1987-05,0.393,
1987-06,0.412,
1987-07,0.427,
1987-08,0.351,
1987-09,0.370,
1987-10,0.376,
1987-11,0.358,
1987-12,0.336,
1988-01,0.383,
1988-02,0.338,
1988-03,0.352,
1988-04,0.358,
1988-05,0.361,
1988-06,0.402,
1988-07,0.421,
1988-08,0.503,
1988-09,0.413,
1988-10,0.353,
1988-11,0.332,
1988-12,0.412,
1989-01,0.392,
1989-02,0.457,
1989-03,0.478,
1989-04,0.463,
1989-05,0.487,
1989-06,0.427,
1989-07,0.434,
1989-08,0.459,
1989-09,0.468,
1989-10,0.435,
1989-11,0.494,
1989-12,0.447,
1990-01,0.528,
1990-02,0.496,
1990-03,0.520,
1990-04,0.529,
1990-05,0.537,
1990-06,0.504,
1990-07,0.470,
1990-08,0.507,
1990-09,0.527,
1990-10,0.435,
1990-11,0.428,
1990-12,0.375,
1991-01,0.457,
1991-02,0.386,
1991-03,0.429,
1991-04,0.392,
1991-05,0.493,
1991-06,0.552,
1991-07,0.522,
1991-08,0.468,
1991-09,0.450,
1991-10,0.451,
1991-11,0.404,
1991-12,0.398,
1992-01,0.378,
1992-02,0.335,
1992-03,0.334,
1992-04,0.356,
1992-05,0.379,
1992-06,0.358,
1992-07,0.428,
1992-08,0.421,
1992-09,0.431,
1992-10,0.461,
1992-11,0.471,
1992-12,0.458,
1993-01,0.399,
1993-02,0.401,
1993-03,0.399,
1993-04,0.411,
1993-05,0.377,
1993-06,0.304,
1993-07,0.253,
1993-08,0.395,
1993-09,0.367,
1993-10,0.404,
1993-11,0.365,
1993-12,0.388,
1994-01,0.527,
1994-02,0.415,
1994-03,0.447,
1994-04,0.442,
1994-05,0.449,
1994-06,0.330,
1994-07,0.402,
1994-08,0.396,
1994-09,0.403,
1994-10,0.413,
1994-11,0.394,
1994-12,0.493,
1995-01,0.365,
1995-02,0.357,
1995-03,0.352,
1995-04,0.381,
1995-05,0.398,
1995-06,0.342,
1995-07,0.324,
1995-08,0.365,
1995-09,0.402,
1995-10,0.414,
1995-11,0.328,
1995-12,0.366,
1996-01,0.410,
1996-02,0.389,
1996-03,0.460,
1996-04,0.332,
1996-05,0.383,
1996-06,0.371,
1996-07,0.345,
1996-08,0.311,
1996-09,0.340,
1996-10,0.295,
1996-11,0.329,
1996-12,0.403,
1997-01,0.375,
1997-02,0.333,
1997-03,0.412,
1997-04,0.423,
1997-05,0.402,
1997-06,0.351,
1997-07,0.370,
1997-08,0.356,
1997-09,0.355,
1997-10,0.431,
1997-11,0.419,
1997-12,0.379,
1998-01,0.414,
1998-02,0.434,
1998-03,0.569,
1998-04,0.407,
1998-05,0.651,
1998-06,0.714,
1998-07,0.806,
1998-08,0.836,
1998-09,0.840,
1998-10,0.679,
1998-11,0.685,
1998-12,0.656,
1999-01,0.698,
1999-02,0.575,
1999-03,0.978,
1999-04,1.024,
1999-05,0.799,
1999-06,0.880,
1999-07,0.903,
1999-08,1.082,
1999-09,0.769,
1999-10,0.863,
1999-11,0.911,
1999-12,0.800,
2000-01,0.894,
2000-02,1.466,
2000-03,1.737,
2000-04,1.250,
2000-05,1.824,
2000-06,1.687,
2000-07,1.529,
2000-08,1.335,
2000-09,0.897,
2000-10,1.240,
2000-11,1.265,
2000-12,2.154,
2001-01,1.695,
2001-02,1.621,
2001-03,1.488,
2001-04,2.149,
2001-05,2.178,
2001-06,2.152,
2001-07,1.700,
2001-08,2.056,
2001-09,1.255,
2001-10,1.494,
2001-11,2.112,
2001-12,2.346,
2002-01,2.207,
2002-02,1.875,
2002-03,1.949,
2002-04,1.728,
2002-05,1.722,
2002-06,1.370,
2002-07,1.855,
2002-08,1.691,
2002-09,1.629,
2002-10,1.915,
2002-11,1.605,
2002-12,1.721,
2003-01,1.678,
2003-02,0.934,
2003-03,1.430,
2003-04,1.473,
2003-05,1.527,
2003-06,1.379,
2003-07,1.299,
2003-08,1.460,
2003-09,1.202,
2003-10,1.388,
2003-11,1.149,
2003-12,1.244,
2004-01,1.257,
2004-02,1.137,
2004-03,1.058,
2004-04,1.104,
2004-05,0.957,
2004-06,1.240,
2004-07,1.308,
2004-08,1.394,
2004-09,1.107,
2004-10,1.456,
2004-11,1.301,
2004-12,1.693,
2005-01,1.867,
2005-02,2.230,
2005-03,2.415,
2005-04,2.791,
2005-05,2.546,
2005-06,2.749,
2005-07,2.375,
2005-08,1.966,
2005-09,1.666,
2005-10,1.774,
2005-11,1.837,
2005-12,2.057,
2006-01,1.574,
2006-02,1.688,
2006-03,1.781,
2006-04,1.713,
2006-05,1.535,
2006-06,1.586,
2006-07,2.238,
2006-08,1.799,
2006-09,2.007,
2006-10,1.954,
2006-11,1.762,
2006-12,1.923,
2007-01,2.222,
2007-02,1.950,
2007-03,1.973,
2007-04,2.115,
2007-05,1.992,
2007-06,1.920,
2007-07,1.876,
2007-08,1.816,
2007-09,1.517,
2007-10,1.554,
2007-11,1.568,
2007-12,1.742,
2008-01,1.740,
2008-02,1.423,
2008-03,1.613,
2008-04,1.684,
2008-05,1.793,
2008-06,1.278,
2008-07,1.298,
2008-08,1.100,
2008-09,1.553,
2008-10,0.821,
2008-11,0.945,
2008-12,0.914,
2009-01,0.951,
2009-02,1.076,
2009-03,0.894,
2009-04,1.015,
2009-05,0.899,
2009-06,0.702,
2009-07,0.698,
2009-08,0.693,
2009-09,0.580,
2009-10,0.565,
2009-11,0.769,
2009-12,0.969,
2010-01,0.948,
2010-02,0.891,
2010-03,0.984,
2010-04,1.002,
2010-05,1.198,
2010-06,1.150,
2010-07,1.102,
2010-08,0.900,
2010-09,0.781,
2010-10,0.702,
2010-11,0.749,
2010-12,0.802,
2011-01,0.665,
2011-02,0.562,
2011-03,0.722,
2011-04,0.629,
2011-05,0.574,
2011-06,0.751,
2011-07,0.594,
2011-08,0.710,
2011-09,0.828,
2011-10,0.768,
2011-11,0.687,
2011-12,0.644,
2012-01,0.737,
2012-02,0.583,
2012-03,0.592,
2012-04,0.546,
2012-05,0.600,
2012-06,0.516,
2012-07,0.598,
2012-08,0.604,
2012-09,0.595,
2012-10,0.564,
2012-11,0.532,
2012-12,0.579,
2013-01,0.685,
2013-02,0.625,
2013-03,0.829,
2013-04,0.919,
2013-05,0.628,
2013-06,0.621,
2013-07,0.633,
2013-08,0.725,
2013-09,0.568,
2013-10,0.584,
2013-11,0.741,
2013-12,0.751,
2014-01,0.527,
2014-02,0.517,
2014-03,0.496,
2014-04,0.504,
2014-05,0.521,
2014-06,0.486,
2014-07,0.508,
2014-08,0.814,
2014-09,0.592,
2014-10,0.616,
2014-11,0.635,
2014-12,0.659,
